ID;TypeZelfstandige;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10
6133;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2010;0.0;;;;;;;;;
6134;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2011;0.0;;;;;;;;;
6135;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2012;0.0;;;;;;;;;
6136;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2013;0.0;;;;;;;;;
6137;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2014;0.0;;;;;;;;;
6138;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2015;0.0;;;;;;;;;
6139;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergambacht;2016;0.0;;;;;;;;;
6140;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2007;0.1;56.0;49.0;53.7;49.7;42.8;31.8;0.1;648.1;263.4
6141;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2008;0.1;50.7;46.2;49.0;46.5;37.3;33.2;0.1;649.1;194.0
6142;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2009;0.1;43.9;37.4;41.4;33.5;34.0;28.8;0.1;564.2;88.0
6143;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2010;0.1;47.0;41.5;45.1;38.7;31.7;28.1;0.1;494.5;126.7
6144;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2011;0.1;47.2;43.2;44.8;42.9;36.0;35.3;0.1;454.6;99.7
6145;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2012;0.1;44.9;40.9;43.4;38.0;37.8;31.2;0.1;457.0;100.5
6146;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2013;0.1;51.0;41.7;47.3;42.2;48.1;32.9;0.1;429.3;95.4
6147;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2014;0.1;54.3;44.7;52.3;44.3;68.5;34.7;0.1;432.4;153.2
6148;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2015;0.1;52.7;44.9;52.5;44.6;49.7;36.5;0.1;358.3;142.2
6149;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergeijk;2016;0.1;;;;;;;;;
6150;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2007;0.1;;;;;;;;;
6151;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2008;0.1;;;;;;;;;
6152;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2009;0.1;;;;;;;;;
6153;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2010;0.1;;;;;;;;;
6154;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2011;0.1;;;;;;;;;
6155;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2012;0.1;;;;;;;;;
6156;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2013;0.1;;;;;;;;;
6157;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2014;0.1;;;;;;;;;
6158;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2015;0.1;;;;;;;;;
6159;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (L.);2016;0.1;;;;;;;;;
6160;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2007;0.1;55.2;40.8;52.1;40.8;40.4;28.4;0.1;319.5;49.0
6161;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2008;0.1;53.2;38.6;51.5;39.3;32.3;26.8;0.1;373.7;43.1
6162;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2009;0.1;53.6;30.6;51.8;34.6;36.7;26.4;0.1;342.3;37.9
6163;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2010;0.1;53.9;36.8;51.1;36.8;39.2;26.5;0.1;314.5;33.2
6164;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2011;0.1;49.1;34.4;46.2;33.9;47.7;30.6;0.1;288.7;32.4
6165;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2012;0.1;48.2;36.5;47.0;36.8;38.3;31.7;0.1;274.6;42.0
6166;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2013;0.1;49.0;32.3;45.3;33.3;36.4;31.6;0.1;230.7;43.9
6167;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2014;0.1;53.1;35.5;51.2;36.4;59.6;33.8;0.1;218.9;38.0
6168;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2015;0.1;50.4;36.7;46.5;35.5;63.8;35.3;0.1;229.0;55.9
6169;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen (NH.);2016;0.1;;;;;;;;;
6170;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2007;0.2;39.2;36.5;37.9;38.0;33.0;29.9;0.1;272.4;51.5
6171;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2008;0.2;38.8;37.3;38.4;38.6;31.1;30.5;0.2;290.4;52.6
6172;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2009;0.2;38.5;37.4;39.5;35.9;31.0;27.5;0.1;236.5;45.0
6173;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2010;0.2;42.1;37.7;41.5;39.7;32.5;27.9;0.1;226.1;39.4
6174;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2011;0.2;43.8;39.8;42.5;39.6;36.0;30.2;0.1;220.2;39.4
6175;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2012;0.2;45.1;39.4;44.6;39.6;36.4;31.5;0.1;211.4;47.9
6176;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2013;0.2;41.6;37.5;40.5;36.4;33.4;31.3;0.2;162.3;38.5
6177;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2014;0.2;43.4;39.0;42.6;38.8;40.6;31.8;0.2;165.4;33.2
6178;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2015;0.2;44.6;41.1;43.3;40.7;37.5;33.2;0.2;162.9;27.2
6179;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bergen op Zoom;2016;0.2;;;;;;;;;
6180;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2007;0.1;40.2;30.1;39.7;34.4;37.5;28.8;0.1;311.6;55.4
6181;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2008;0.1;36.4;27.3;36.7;29.2;32.6;28.0;0.1;294.2;32.4
6182;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2009;0.1;33.7;25.8;34.0;26.0;32.3;28.2;0.1;291.2;35.6
6183;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2010;0.1;38.2;30.0;37.3;30.8;31.5;27.3;0.1;310.1;55.7
6184;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2011;0.2;35.0;29.2;34.3;30.9;31.5;27.8;0.1;296.8;42.4
6185;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2012;0.1;35.5;27.2;34.8;29.4;32.6;30.4;0.1;299.5;44.8
6186;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2013;0.1;38.8;31.4;37.4;33.4;34.3;30.6;0.1;257.2;35.4
6187;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2014;0.2;39.2;34.4;38.2;33.7;38.8;30.1;0.1;239.5;30.5
6188;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2015;0.2;39.8;30.7;37.4;30.4;31.4;29.9;0.1;187.6;34.8
6189;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Berkelland;2016;0.2;;;;;;;;;
6190;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2007;0.1;41.4;36.9;40.5;38.0;35.1;27.0;0.1;408.2;98.8
6191;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2008;0.1;43.1;37.4;43.3;37.9;34.0;28.2;0.1;379.6;70.3
6192;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2009;0.1;41.8;40.2;42.1;40.1;33.4;28.0;0.1;386.5;58.1
6193;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2010;0.2;40.9;38.9;39.7;40.5;28.8;27.7;0.1;431.2;73.7
6194;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2011;0.2;45.3;44.0;44.5;42.7;38.7;33.6;0.1;389.3;63.3
6195;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2012;0.1;45.3;40.0;45.2;41.0;41.1;33.9;0.1;375.5;75.3
6196;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2013;0.1;43.9;41.7;43.7;41.0;34.8;30.5;0.1;321.3;59.4
6197;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2014;0.1;46.1;43.4;45.2;41.3;40.0;33.5;0.1;320.4;64.9
6198;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2015;0.1;47.1;43.0;46.4;44.0;37.4;35.1;0.1;346.7;58.8
6199;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernheze;2016;0.1;;;;;;;;;
6200;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2007;0.0;;;;;;;;;
6201;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2008;0.0;;;;;;;;;
6202;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2009;0.0;;;;;;;;;
6203;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2010;0.0;;;;;;;;;
6204;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2011;0.0;;;;;;;;;
6205;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2012;0.0;;;;;;;;;
6206;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2013;0.0;;;;;;;;;
6207;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2014;0.0;;;;;;;;;
6208;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2015;0.0;;;;;;;;;
6209;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bernisse;2016;0.0;;;;;;;;;
6210;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2007;0.1;;;;;;;;;
6211;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2008;0.1;;;;;;;;;
6212;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2009;0.1;;;;;;;;;
6213;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2010;0.1;;;;;;;;;
6214;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2011;0.1;;;;;;;;;
6215;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2012;0.1;;;;;;;;;
6216;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2013;0.1;;;;;;;;;
6217;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2014;0.1;;;;;;;;;
6218;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2015;0.1;;;;;;;;;
6219;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Best;2016;0.1;;;;;;;;;
6220;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2007;0.1;;;;;;;;;
6221;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2008;0.1;;;;;;;;;
6222;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2009;0.1;;;;;;;;;
6223;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2010;0.1;;;;;;;;;
6224;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2011;0.1;;;;;;;;;
6225;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2012;0.1;;;;;;;;;
6226;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2013;0.1;;;;;;;;;
6227;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2014;0.1;;;;;;;;;
6228;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2015;0.1;;;;;;;;;
6229;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beuningen;2016;0.1;;;;;;;;;
6230;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2007;0.1;;;;;;;;;
6231;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2008;0.1;;;;;;;;;
6232;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2009;0.1;;;;;;;;;
6233;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2010;0.1;;;;;;;;;
6234;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2011;0.1;;;;;;;;;
6235;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2012;0.1;;;;;;;;;
6236;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2013;0.1;;;;;;;;;
6237;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2014;0.1;;;;;;;;;
6238;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2015;0.1;;;;;;;;;
6239;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Beverwijk;2016;0.1;;;;;;;;;
6240;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2007;0.0;;;;;;;;;
6241;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2008;0.0;;;;;;;;;
6242;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2009;0.0;;;;;;;;;
6243;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2010;0.0;;;;;;;;;
6244;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2011;0.0;;;;;;;;;
6245;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2012;0.0;;;;;;;;;
6246;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2013;0.0;;;;;;;;;
6247;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2014;0.0;;;;;;;;;
6248;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2015;0.0;;;;;;;;;
6249;Zelfstandige;B-E Nijverheid (geen bouw) en energie;het Bildt;2016;0.0;;;;;;;;;
6250;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2007;0.1;;;;;;;;;
6251;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2008;0.1;;;;;;;;;
6252;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2009;0.1;;;;;;;;;
6253;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2010;0.1;;;;;;;;;
6254;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2011;0.1;;;;;;;;;
6255;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2012;0.1;40.3;39.1;39.1;42.4;38.1;35.6;0.1;298.1;27.7
6256;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2013;0.1;43.6;39.5;42.8;41.2;32.4;31.8;0.1;239.4;37.1
6257;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2014;0.1;47.2;38.2;44.7;38.2;52.6;38.0;0.1;319.0;54.7
6258;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2015;0.1;46.0;38.3;44.1;37.1;38.1;33.2;0.1;279.6;44.1
6259;Zelfstandige;B-E Nijverheid (geen bouw) en energie;De Bilt;2016;0.1;;;;;;;;;
6260;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2007;0.1;;;;;;;;;
6261;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2008;0.1;;;;;;;;;
6262;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2009;0.1;;;;;;;;;
6263;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2010;0.1;49.3;39.0;48.4;38.0;36.1;33.8;0.1;285.8;50.9
6264;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2011;0.1;45.8;35.2;44.7;35.6;42.5;32.9;0.1;257.2;45.9
6265;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2012;0.1;47.4;35.5;46.3;37.1;53.0;32.3;0.1;250.0;42.3
6266;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2013;0.1;50.6;41.8;48.9;43.5;43.6;35.0;0.1;182.8;58.5
6267;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2014;0.1;48.8;42.5;46.5;40.9;57.0;34.3;0.1;196.1;51.9
6268;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2015;0.1;50.6;44.7;48.4;40.8;48.0;34.2;0.1;224.6;50.2
6269;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Binnenmaas;2016;0.1;;;;;;;;;
6270;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2007;0.1;41.8;35.7;41.4;35.5;36.0;29.3;0.1;502.5;92.7
6271;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2008;0.1;44.7;40.0;46.0;42.0;31.9;28.7;0.1;524.5;72.8
6272;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2009;0.1;41.5;38.1;42.0;40.0;31.3;27.9;0.1;459.2;53.2
6273;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2010;0.1;47.4;41.6;47.8;45.5;30.4;29.2;0.1;424.3;71.8
6274;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2011;0.1;46.3;41.7;46.2;41.7;40.1;34.1;0.1;452.1;73.4
6275;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2012;0.1;46.3;42.4;45.9;44.5;39.2;33.3;0.1;360.5;86.1
6276;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2013;0.1;43.4;41.4;42.2;40.2;36.4;33.5;0.1;353.7;77.1
6277;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2014;0.1;47.6;44.6;47.1;44.8;46.1;38.1;0.1;283.6;91.9
6278;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2015;0.1;48.5;44.3;47.6;43.7;39.5;36.2;0.1;313.4;83.0
6279;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bladel;2016;0.1;;;;;;;;;
6280;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2007;0.0;;;;;;;;;
6281;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2008;0.0;;;;;;;;;
6282;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2009;0.0;;;;;;;;;
6283;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2010;0.0;;;;;;;;;
6284;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2011;0.0;;;;;;;;;
6285;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2012;0.0;;;;;;;;;
6286;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2013;0.0;;;;;;;;;
6287;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2014;0.0;;;;;;;;;
6288;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2015;0.0;;;;;;;;;
6289;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Blaricum;2016;0.0;;;;;;;;;
6290;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2007;0.0;;;;;;;;;
6291;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2008;0.1;;;;;;;;;
6292;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2009;0.0;;;;;;;;;
6293;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2010;0.1;;;;;;;;;
6294;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2011;0.1;;;;;;;;;
6295;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2012;0.1;;;;;;;;;
6296;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2013;0.1;;;;;;;;;
6297;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2014;0.1;;;;;;;;;
6298;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2015;0.1;;;;;;;;;
6299;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bloemendaal;2016;0.1;;;;;;;;;
6300;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2007;0.1;34.8;30.0;33.8;29.4;28.6;25.2;0.1;254.9;74.3
6301;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2008;0.1;35.3;32.3;36.4;32.0;26.5;25.4;0.1;256.3;62.7
6302;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2009;0.1;36.0;30.3;35.3;29.1;27.6;22.9;0.1;205.6;63.6
6303;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2010;0.1;30.8;25.2;29.5;24.0;24.8;22.5;0.1;220.4;52.5
6304;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2011;0.2;37.3;26.4;41.4;26.4;32.4;27.5;0.1;218.2;45.0
6305;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2012;0.2;29.1;25.6;27.9;24.6;27.2;25.8;0.1;178.2;39.7
6306;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2013;0.1;30.8;24.6;30.0;23.2;27.8;25.6;0.1;160.4;38.5
6307;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2014;0.0;;;;;;;;;
6308;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2015;0.0;;;;;;;;;
6309;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boarnsterhim;2016;0.0;;;;;;;;;
6310;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2007;0.1;;;;;;;;;
6311;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2008;0.1;;;;;;;;;
6312;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2009;0.1;;;;;;;;;
6313;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2010;0.0;;;;;;;;;
6314;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2011;0.0;;;;;;;;;
6315;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2012;0.0;;;;;;;;;
6316;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2013;0.0;;;;;;;;;
6317;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2014;0.0;;;;;;;;;
6318;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2015;0.0;;;;;;;;;
6319;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven;2016;0.0;;;;;;;;;
6320;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2007;0.0;;;;;;;;;
6321;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2008;0.0;;;;;;;;;
6322;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2009;0.0;;;;;;;;;
6323;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2010;0.1;48.6;38.6;47.8;42.3;34.0;29.9;0.1;330.7;107.4
6324;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2011;0.1;46.2;42.9;46.7;43.2;39.9;32.5;0.1;299.6;101.0
6325;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2012;0.1;46.9;43.1;47.4;43.0;37.4;33.0;0.1;334.4;80.4
6326;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2013;0.1;48.0;42.9;46.6;42.1;41.0;32.9;0.1;268.6;76.2
6327;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2014;0.1;45.9;40.6;45.5;42.1;42.6;31.8;0.1;287.7;61.3
6328;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2015;0.1;45.5;40.1;46.3;43.8;37.4;32.6;0.1;251.3;56.0
6329;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Bodegraven-Reeuwijk;2016;0.1;;;;;;;;;
6330;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2007;0.1;;;;;;;;;
6331;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2008;0.1;;;;;;;;;
6332;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2009;0.1;;;;;;;;;
6333;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2010;0.1;;;;;;;;;
6334;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2011;0.1;;;;;;;;;
6335;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2012;0.1;;;;;;;;;
6336;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2013;0.1;;;;;;;;;
6337;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2014;0.1;;;;;;;;;
6338;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2015;0.1;;;;;;;;;
6339;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Boekel;2016;0.1;;;;;;;;;
6340;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2007;0.0;;;;;;;;;
6341;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2008;0.0;;;;;;;;;
6342;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2009;0.0;;;;;;;;;
6343;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2010;0.0;;;;;;;;;
6344;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2011;0.0;;;;;;;;;
6345;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2012;0.0;;;;;;;;;
6346;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2013;0.0;;;;;;;;;
6347;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2014;0.0;;;;;;;;;
6348;Zelfstandige;B-E Nijverheid (geen bouw) en energie;Ten Boer;2015;0.0;;;;;;;;;
