ID;Geslacht;Leeftijd;RegioS;Perioden;Verkeersdoden_1
330;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2007;140
331;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2008;137
332;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2009;130
333;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2010;117
334;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2011;118
335;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2012;105
336;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2013;81
337;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2014;100
338;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2015;117
339;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2016;113
340;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2017;98
341;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2018;150
342;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2019;142
343;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2020;99
344;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2021;91
345;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2022;141
346;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2023;120
347;Totaal mannen en vrouwen;Totaal alle leeftijden;Noord-Brabant (PV);2024;114
348;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);1996;90
349;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);1997;100
350;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);1998;102
351;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);1999;75
352;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2000;93
353;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2001;105
354;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2002;86
355;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2003;79
356;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2004;67
357;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2005;59
358;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2006;56
359;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2007;75
360;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2008;53
361;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2009;40
362;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2010;41
363;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2011;53
364;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2012;54
365;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2013;45
366;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2014;41
367;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2015;53
368;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2016;49
369;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2017;46
370;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2018;58
371;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2019;52
372;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2020;53
373;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2021;41
374;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2022;55
375;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2023;57
376;Totaal mannen en vrouwen;Totaal alle leeftijden;Limburg (PV);2024;37
377;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1996;0
378;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1997;0
379;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1998;0
380;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);1999;0
381;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2000;2
382;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2001;3
383;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2002;0
384;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2003;0
385;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2004;0
386;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2005;0
387;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2006;0
388;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2007;0
389;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2008;0
390;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2009;0
391;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2010;0
392;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2011;0
393;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2012;0
394;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2013;0
395;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2014;0
396;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2015;0
397;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2016;0
398;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2017;0
399;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2018;0
400;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2019;0
401;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2020;0
402;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2021;0
403;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2022;0
404;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2023;0
405;Totaal mannen en vrouwen;Totaal alle leeftijden;Niet in te delen (PV);2024;0
406;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;1996;68
407;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;1997;68
408;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;1998;49
409;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;1999;83
410;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2000;59
411;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2001;50
412;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2002;41
413;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2003;64
414;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2004;36
415;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2005;31
416;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2006;37
417;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2007;36
418;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2008;25
419;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2009;24
420;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2010;18
421;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2011;19
422;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2012;25
423;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2013;9
424;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2014;19
425;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2015;18
426;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2016;12
427;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2017;16
428;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2018;19
429;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2019;11
430;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2020;17
431;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2021;17
432;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2022;23
433;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2023;20
434;Totaal mannen en vrouwen;Jonger dan 15 jaar;Nederland;2024;18
435;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);1996;2
436;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);1997;4
437;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);1998;2
438;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);1999;4
439;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2000;2
440;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2001;2
441;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2002;1
442;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2003;4
443;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2004;3
444;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2005;1
445;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2006;4
446;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2007;1
447;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2008;0
448;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2009;0
449;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2010;2
450;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2011;2
451;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2012;1
452;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2013;1
453;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2014;1
454;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2015;0
455;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2016;0
456;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2017;1
457;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2018;0
458;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2019;0
459;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2020;1
460;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2021;1
461;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2022;1
462;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2023;0
463;Totaal mannen en vrouwen;Jonger dan 15 jaar;Groningen (PV);2024;1
464;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);1996;4
465;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);1997;1
466;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);1998;3
467;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);1999;10
468;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2000;2
469;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2001;2
470;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2002;1
471;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2003;6
472;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2004;4
473;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2005;3
474;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2006;2
475;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2007;1
476;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2008;2
477;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2009;0
478;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2010;1
479;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2011;1
480;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2012;2
481;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2013;0
482;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2014;1
483;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2015;0
484;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2016;1
485;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2017;0
486;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2018;1
487;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2019;0
488;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2020;0
489;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2021;0
490;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2022;2
491;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2023;0
492;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fryslân (PV);2024;2
493;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);1996;4
494;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);1997;6
495;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);1998;2
496;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);1999;2
497;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2000;3
498;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2001;4
499;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2002;3
500;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2003;1
501;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2004;2
502;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2005;0
503;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2006;0
504;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2007;2
505;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2008;2
506;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2009;1
507;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2010;1
508;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2011;1
509;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2012;0
510;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2013;0
511;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2014;1
512;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2015;0
513;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2016;1
514;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2017;0
515;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2018;0
516;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2019;0
517;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2020;0
518;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2021;2
519;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2022;1
520;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2023;1
521;Totaal mannen en vrouwen;Jonger dan 15 jaar;Drenthe (PV);2024;0
522;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);1996;10
523;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);1997;3
524;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);1998;4
525;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);1999;9
526;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2000;6
527;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2001;3
528;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2002;1
529;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2003;4
530;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2004;4
531;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2005;0
532;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2006;0
533;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2007;2
534;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2008;0
535;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2009;4
536;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2010;0
537;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2011;4
538;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2012;6
539;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2013;1
540;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2014;5
541;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2015;2
542;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2016;2
543;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2017;2
544;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2018;2
545;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2019;2
546;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2020;1
547;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2021;2
548;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2022;4
549;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2023;1
550;Totaal mannen en vrouwen;Jonger dan 15 jaar;Overijssel (PV);2024;0
551;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);1996;0
552;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);1997;4
553;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);1998;1
554;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);1999;1
555;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2000;1
556;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2001;1
557;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2002;1
558;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2003;3
559;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2004;0
560;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2005;1
561;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2006;1
562;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2007;0
563;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2008;0
564;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2009;0
565;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2010;0
566;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2011;2
567;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2012;1
568;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2013;0
569;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2014;0
570;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2015;0
571;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2016;1
572;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2017;3
573;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2018;0
574;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2019;2
575;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2020;2
576;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2021;0
577;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2022;1
578;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2023;0
579;Totaal mannen en vrouwen;Jonger dan 15 jaar;Flevoland (PV);2024;0
580;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);1996;10
581;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);1997;12
582;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);1998;6
583;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);1999;10
584;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2000;16
585;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2001;8
586;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2002;6
587;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2003;13
588;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2004;7
589;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2005;6
590;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2006;4
591;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2007;9
592;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2008;9
593;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2009;1
594;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2010;3
595;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2011;0
596;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2012;1
597;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2013;2
598;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2014;3
599;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2015;4
600;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2016;3
601;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2017;0
602;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2018;2
603;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2019;2
604;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2020;5
605;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2021;3
606;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2022;1
607;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2023;3
608;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gelderland (PV);2024;6
609;Totaal mannen en vrouwen;Jonger dan 15 jaar;Utrecht (PV);1996;4
610;Totaal mannen en vrouwen;Jonger dan 15 jaar;Utrecht (PV);1997;4
611;Totaal mannen en vrouwen;Jonger dan 15 jaar;Utrecht (PV);1998;4
612;Totaal mannen en vrouwen;Jonger dan 15 jaar;Utrecht (PV);1999;3
613;Totaal mannen en vrouwen;Jonger dan 15 jaar;Utrecht (PV);2000;1
