ID;Geslacht;Leeftijd;BurgerlijkeStaat;CaribischNederland;Perioden;BevolkingOp1Januari_1
309;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;32.0
310;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;23.0
311;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;42.0
312;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;27.0
313;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;35.0
314;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;31.0
315;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;29.0
316;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;34.0
317;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;30.0
318;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;53.0
319;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;35.0
320;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;32.0
321;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Sint Eustatius;2024;30.0
322;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2011;13.0
323;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2012;7.0
324;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2013;18.0
325;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2014;11.0
326;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2015;12.0
327;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2016;21.0
328;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2017;18.0
329;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2018;19.0
330;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2019;14.0
331;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2020;12.0
332;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2021;13.0
333;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2022;11.0
334;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2023;16.0
335;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;Saba;2024;18.0
336;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2011;238.0
337;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2012;218.0
338;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2013;234.0
339;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2014;249.0
340;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2015;247.0
341;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2016;216.0
342;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2017;242.0
343;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2018;252.0
344;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2019;255.0
345;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2020;239.0
346;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2021;304.0
347;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2022;265.0
348;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2023;261.0
349;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Caribisch Nederland;2024;281.0
350;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2011;184.0
351;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2012;179.0
352;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2013;193.0
353;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2014;196.0
354;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2015;208.0
355;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2016;160.0
356;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2017;193.0
357;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2018;204.0
358;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2019;207.0
359;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2020;197.0
360;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2021;238.0
361;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2022;219.0
362;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2023;213.0
363;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Bonaire;2024;233.0
364;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2011;41.0
365;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2012;32.0
366;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2013;23.0
367;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2014;42.0
368;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2015;27.0
369;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2016;35.0
370;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2017;31.0
371;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2018;29.0
372;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2019;34.0
373;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2020;30.0
374;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2021;53.0
375;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2022;35.0
376;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2023;32.0
377;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Sint Eustatius;2024;30.0
378;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2011;13.0
379;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2012;7.0
380;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2013;18.0
381;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2014;11.0
382;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2015;12.0
383;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2016;21.0
384;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2017;18.0
385;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2018;19.0
386;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2019;14.0
387;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2020;12.0
388;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2021;13.0
389;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2022;11.0
390;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2023;16.0
391;Totaal mannen en vrouwen;0 jaar;Ongehuwd;Saba;2024;18.0
392;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2011;
393;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2012;
394;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2013;
395;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2014;
396;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2015;
397;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2016;
398;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2017;
399;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2018;
400;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2019;
401;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2020;
402;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2021;
403;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2022;
404;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2023;
405;Totaal mannen en vrouwen;0 jaar;Gehuwd;Caribisch Nederland;2024;
406;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2011;
407;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2012;
408;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2013;
409;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2014;
410;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2015;
411;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2016;
412;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2017;
413;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2018;
414;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2019;
415;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2020;
416;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2021;
417;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2022;
418;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2023;
419;Totaal mannen en vrouwen;0 jaar;Gehuwd;Bonaire;2024;
420;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2011;
421;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2012;
422;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2013;
423;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2014;
424;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2015;
425;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2016;
426;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2017;
427;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2018;
428;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2019;
429;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2020;
430;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2021;
431;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2022;
432;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2023;
433;Totaal mannen en vrouwen;0 jaar;Gehuwd;Sint Eustatius;2024;
434;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2011;
435;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2012;
436;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2013;
437;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2014;
438;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2015;
439;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2016;
440;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2017;
441;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2018;
442;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2019;
443;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2020;
444;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2021;
445;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2022;
446;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2023;
447;Totaal mannen en vrouwen;0 jaar;Gehuwd;Saba;2024;
448;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2011;
449;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2012;
450;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2013;
451;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2014;
452;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2015;
453;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2016;
454;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2017;
455;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2018;
456;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2019;
457;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2020;
458;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2021;
459;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2022;
460;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2023;
461;Totaal mannen en vrouwen;0 jaar;Verweduwd;Caribisch Nederland;2024;
462;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2011;
463;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2012;
464;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2013;
465;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2014;
466;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2015;
467;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2016;
468;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2017;
469;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2018;
470;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2019;
471;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2020;
472;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2021;
473;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2022;
474;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2023;
475;Totaal mannen en vrouwen;0 jaar;Verweduwd;Bonaire;2024;
476;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2011;
477;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2012;
478;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2013;
479;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2014;
480;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2015;
481;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2016;
482;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2017;
483;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2018;
484;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2019;
485;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2020;
486;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2021;
487;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2022;
488;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2023;
489;Totaal mannen en vrouwen;0 jaar;Verweduwd;Sint Eustatius;2024;
490;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2011;
491;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2012;
492;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2013;
493;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2014;
494;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2015;
495;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2016;
496;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2017;
497;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2018;
498;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2019;
499;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2020;
500;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2021;
501;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2022;
502;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2023;
503;Totaal mannen en vrouwen;0 jaar;Verweduwd;Saba;2024;
504;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2011;
505;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2012;
506;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2013;
507;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2014;
508;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2015;
509;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2016;
510;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2017;
511;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2018;
512;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2019;
513;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2020;
514;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2021;
515;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2022;
516;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2023;
517;Totaal mannen en vrouwen;0 jaar;Gescheiden;Caribisch Nederland;2024;
518;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2011;
519;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2012;
520;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2013;
521;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2014;
522;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2015;
523;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2016;
524;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2017;
525;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2018;
526;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2019;
527;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2020;
528;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2021;
529;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2022;
530;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2023;
531;Totaal mannen en vrouwen;0 jaar;Gescheiden;Bonaire;2024;
532;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2011;
533;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2012;
534;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2013;
535;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2014;
536;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2015;
537;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2016;
538;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2017;
539;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2018;
540;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2019;
541;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2020;
542;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2021;
543;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2022;
544;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2023;
545;Totaal mannen en vrouwen;0 jaar;Gescheiden;Sint Eustatius;2024;
546;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2011;
547;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2012;
548;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2013;
549;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2014;
550;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2015;
551;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2016;
552;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2017;
553;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2018;
554;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2019;
555;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2020;
556;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2021;
557;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2022;
558;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2023;
559;Totaal mannen en vrouwen;0 jaar;Gescheiden;Saba;2024;
560;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2011;283.0
561;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2012;257.0
562;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2013;235.0
563;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2014;270.0
564;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2015;272.0
565;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2016;266.0
566;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2017;231.0
567;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2018;251.0
568;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2019;267.0
569;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2020;277.0
570;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2021;269.0
571;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2022;323.0
572;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2023;292.0
573;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Caribisch Nederland;2024;285.0
574;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2011;217.0
575;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2012;195.0
576;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2013;194.0
577;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2014;216.0
578;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2015;213.0
579;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2016;222.0
580;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2017;175.0
581;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2018;199.0
582;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2019;208.0
583;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2020;224.0
584;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2021;224.0
585;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2022;256.0
586;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2023;238.0
587;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Bonaire;2024;229.0
588;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2011;43.0
589;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2012;44.0
590;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2013;32.0
591;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2014;33.0
592;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2015;42.0
593;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2016;29.0
594;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2017;34.0
595;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2018;32.0
596;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2019;32.0
597;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2020;37.0
598;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2021;31.0
599;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2022;52.0
600;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2023;39.0
601;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Sint Eustatius;2024;34.0
602;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2011;23.0
603;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2012;18.0
604;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2013;9.0
605;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2014;21.0
606;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2015;17.0
607;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2016;15.0
608;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2017;22.0
609;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2018;20.0
610;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2019;27.0
611;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2020;16.0
612;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2021;14.0
613;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2022;15.0
614;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2023;15.0
615;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;Saba;2024;22.0
616;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2011;283.0
617;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2012;257.0
618;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2013;235.0
619;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2014;270.0
620;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2015;272.0
621;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2016;266.0
622;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2017;231.0
623;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2018;251.0
624;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2019;267.0
625;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2020;277.0
626;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2021;269.0
627;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2022;323.0
628;Totaal mannen en vrouwen;1 jaar;Ongehuwd;Caribisch Nederland;2023;292.0
