ID;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1025;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 mei;;
1026;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 juni;;
1027;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 2e kwartaal;;
1028;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 juli;;
1029;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 augustus;;
1030;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 september;;
1031;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 3e kwartaal;;
1032;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 oktober;;
1033;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 november;;
1034;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 december;;
1035;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008 4e kwartaal;;
1036;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2008;;
1037;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 januari;123.4;
1038;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 februari;133.2;
1039;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 maart;142.7;
1040;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 1e kwartaal;133.1;
1041;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 april;159.1;
1042;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 mei;128.8;
1043;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 juni;140.3;
1044;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 2e kwartaal;142.7;
1045;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 juli;150.6;
1046;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 augustus;82.7;
1047;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 september;153.3;
1048;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 3e kwartaal;128.8;
1049;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 oktober;133.7;
1050;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 november;125.8;
1051;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 december;238.6;
1052;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009 4e kwartaal;166.0;
1053;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2009;142.7;
1054;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 januari;80.1;-35.1
1055;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 februari;89.9;-32.5
1056;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 maart;116.5;-18.4
1057;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 1e kwartaal;95.5;-28.2
1058;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 april;96.7;-39.2
1059;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 mei;106.1;-17.6
1060;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 juni;121.8;-13.2
1061;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 2e kwartaal;108.2;-24.2
1062;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 juli;129.4;-14.0
1063;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 augustus;70.7;-14.4
1064;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 september;123.3;-19.6
1065;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 3e kwartaal;107.8;-16.3
1066;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 oktober;121.0;-9.5
1067;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 november;132.2;5.1
1068;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 december;140.9;-40.9
1069;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010 4e kwartaal;131.4;-20.9
1070;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2010;110.7;-22.4
1071;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 januari;88.4;10.3
1072;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 februari;114.8;27.7
1073;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 maart;119.8;2.8
1074;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 1e kwartaal;107.6;12.7
1075;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 april;106.3;10.0
1076;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 mei;110.0;3.7
1077;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 juni;110.9;-8.9
1078;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 2e kwartaal;109.1;0.8
1079;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 juli;98.3;-24.1
1080;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 augustus;65.1;-7.9
1081;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 september;113.6;-7.8
1082;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 3e kwartaal;92.3;-14.3
1083;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 oktober;117.4;-3.0
1084;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 november;104.3;-21.1
1085;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 december;164.7;16.9
1086;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011 4e kwartaal;128.8;-2.0
1087;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2011;109.5;-1.1
1088;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 januari;77.8;-12.0
1089;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 februari;79.1;-31.1
1090;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 maart;98.3;-17.9
1091;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 1e kwartaal;85.1;-21.0
1092;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 april;99.0;-6.9
1093;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 mei;93.9;-14.6
1094;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 juni;101.5;-8.5
1095;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 2e kwartaal;98.1;-10.0
1096;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 juli;84.8;-13.7
1097;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 augustus;61.9;-5.0
1098;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 september;115.2;1.4
1099;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 3e kwartaal;87.3;-5.5
1100;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 oktober;83.8;-28.6
1101;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 november;87.9;-15.7
1102;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 december;126.2;-23.4
1103;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012 4e kwartaal;99.3;-22.9
1104;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2012;92.4;-15.5
1105;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 januari;68.7;-11.7
1106;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 februari;56.2;-29.0
1107;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 maart;82.1;-16.5
1108;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 1e kwartaal;69.0;-18.9
1109;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 april;75.9;-23.3
1110;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 mei;90.5;-3.6
1111;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 juni;83.3;-17.9
1112;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 2e kwartaal;83.2;-15.2
1113;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 juli;71.2;-16.0
1114;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 augustus;58.6;-5.2
1115;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 september;83.3;-27.7
1116;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 3e kwartaal;71.0;-18.6
1117;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 oktober;93.8;11.9
1118;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 november;84.5;-3.9
1119;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 december;125.1;-0.9
1120;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013 4e kwartaal;101.1;1.8
1121;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2013;81.1;-12.3
1122;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 januari;61.3;-10.8
1123;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 februari;75.0;33.5
1124;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 maart;80.7;-1.7
1125;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 1e kwartaal;72.3;4.9
1126;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 april;84.9;11.9
1127;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 mei;77.4;-14.5
1128;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 juni;91.9;10.3
1129;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 2e kwartaal;84.7;1.8
1130;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 juli;80.2;12.6
1131;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 augustus;59.6;1.6
1132;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 september;82.0;-1.5
1133;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 3e kwartaal;73.9;4.1
1134;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 oktober;122.3;30.4
1135;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 november;126.1;49.3
1136;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 december;182.4;45.8
1137;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014 4e kwartaal;143.6;42.0
1138;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2014;93.6;15.5
1139;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 januari;75.5;23.1
1140;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 februari;68.3;-8.9
1141;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 maart;91.3;13.2
1142;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 1e kwartaal;78.4;8.4
1143;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 april;93.0;9.6
1144;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 mei;75.2;-2.8
1145;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 juni;106.0;15.3
1146;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 2e kwartaal;91.4;7.9
1147;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 juli;107.9;34.6
1148;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 augustus;66.9;12.2
1149;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 september;131.5;60.3
1150;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 3e kwartaal;102.1;38.1
1151;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 oktober;103.7;-15.2
1152;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 november;110.6;-12.3
1153;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 december;170.1;-6.7
1154;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015 4e kwartaal;128.1;-10.8
1155;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2015;100.0;6.8
1156;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 januari;92.7;22.8
1157;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 februari;88.5;29.5
1158;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 maart;108.5;18.8
1159;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 1e kwartaal;96.6;23.2
1160;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 april;113.3;21.8
1161;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 mei;104.7;39.1
1162;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 juni;114.7;8.2
1163;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 2e kwartaal;110.9;21.3
1164;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 juli;103.0;-4.5
1165;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 augustus;63.9;-4.5
1166;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 september;108.2;-17.7
1167;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 3e kwartaal;91.7;-10.1
1168;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 oktober;120.3;16.0
1169;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 november;119.9;8.4
1170;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 december;147.7;-13.2
1171;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016 4e kwartaal;129.3;0.9
1172;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2016;107.1;7.1
1173;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 januari;92.7;0.0
1174;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 februari;82.5;-6.7
1175;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 maart;117.9;8.7
1176;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 1e kwartaal;97.7;1.2
1177;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 april;107.3;-5.3
1178;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 mei;116.1;11.0
1179;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 juni;127.5;11.2
1180;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 2e kwartaal;117.0;5.5
1181;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 juli;115.2;11.8
1182;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 augustus;78.5;23.0
1183;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 september;122.4;13.1
1184;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 3e kwartaal;105.4;14.9
1185;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 oktober;115.2;-4.2
1186;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 november;129.7;8.2
1187;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 december;191.3;29.4
1188;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017 4e kwartaal;145.4;12.4
1189;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2017;116.4;8.6
1190;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 januari;84.9;-8.4
1191;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 februari;83.6;1.3
1192;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 maart;124.4;5.5
1193;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 1e kwartaal;97.7;0.0
1194;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 april;125.3;16.7
1195;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 mei;126.5;8.9
1196;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 juni;138.1;8.3
1197;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 2e kwartaal;130.0;11.1
1198;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 juli;122.2;6.1
1199;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 augustus;82.7;5.3
1200;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 september;119.9;-2.1
1201;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 3e kwartaal;108.3;2.7
1202;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 oktober;134.6;16.8
1203;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 november;154.2;18.9
1204;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 december;162.9;-14.8
1205;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018 4e kwartaal;150.6;3.5
1206;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2018;121.6;4.5
1207;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 januari;91.5;7.7
1208;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 februari;112.9;35.0
1209;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 maart;138.0;10.9
1210;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 1e kwartaal;114.1;16.9
1211;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 april;121.2;-3.3
1212;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 mei;115.2;-8.9
1213;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 juni;127.5;-7.7
1214;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 2e kwartaal;121.3;-6.7
1215;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 juli ;140.3;14.8
1216;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 augustus;107.7;30.2
1217;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 september;119.1;-0.7
1218;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 3e kwartaal;122.4;13.0
1219;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 oktober;125.9;-6.5
1220;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 november;134.9;-12.5
1221;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 december;204.2;25.4
1222;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019 4e kwartaal;155.0;3.0
1223;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2019;128.2;5.4
1224;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 januari;113.1;23.6
1225;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 februari;107.5;-4.8
1226;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 maart;144.4;4.7
1227;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 1e kwartaal ;121.7;6.6
1228;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 april;124.1;2.4
1229;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 mei;114.6;-0.5
1230;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 juni;171.9;34.8
1231;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 2e kwartaal ;136.9;12.9
1232;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 juli;157.8;12.4
1233;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 augustus;87.9;-18.4
1234;Totaal 1 of meer werkzame personen;411 Projectontwikkeling;2020 september;145.2;21.9
