ID;Populatie;RegioS;Vervoerwijzen;Mobiliteitskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
1558;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2002;0.08;1.98;2.6
1559;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2003;0.08;1.92;2.53
1560;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2004;0.09;1.97;2.65
1561;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2005;0.08;1.91;2.52
1562;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2006;0.08;1.97;2.67
1563;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 20 tot 30 km;2007;0.08;1.97;2.71
1564;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1985;;;
1565;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1986;;;
1566;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1987;;;
1567;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1988;;;
1568;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1989;;;
1569;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1990;;;
1570;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1991;;;
1571;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1992;;;
1572;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1993;;;
1573;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1994;0.04;1.31;1.53
1574;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1995;0.04;1.3;1.53
1575;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1996;0.04;1.29;1.51
1576;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1997;0.04;1.34;1.57
1577;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1998;0.04;1.39;1.65
1578;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;1999;0.04;1.46;1.7
1579;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2000;0.04;1.48;1.69
1580;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2001;0.05;1.55;1.8
1581;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2002;0.04;1.5;1.72
1582;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2003;0.05;1.53;1.78
1583;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2004;0.05;1.57;1.82
1584;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2005;0.05;1.56;1.79
1585;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2006;0.05;1.59;1.94
1586;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 30 tot 40 km;2007;0.05;1.65;1.96
1587;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1985;;;
1588;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1986;;;
1589;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1987;;;
1590;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1988;;;
1591;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1989;;;
1592;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1990;;;
1593;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1991;;;
1594;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1992;;;
1595;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1993;;;
1596;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1994;0.02;0.9;0.97
1597;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1995;0.02;0.96;1.04
1598;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1996;0.02;0.99;1.09
1599;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1997;0.02;0.99;1.07
1600;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1998;0.02;1.02;1.13
1601;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;1999;0.03;1.07;1.15
1602;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2000;0.03;1.11;1.17
1603;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2001;0.02;1.07;1.15
1604;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2002;0.02;1.06;1.14
1605;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2003;0.03;1.09;1.17
1606;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2004;0.03;1.18;1.27
1607;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2005;0.03;1.1;1.17
1608;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2006;0.03;1.18;1.29
1609;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 40 tot 50 km;2007;0.03;1.32;1.4
1610;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1985;;;
1611;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1986;;;
1612;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1987;;;
1613;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1988;;;
1614;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1989;;;
1615;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1990;;;
1616;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1991;;;
1617;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1992;;;
1618;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1993;;;
1619;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1994;0.06;5.49;5.17
1620;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1995;0.07;6.05;5.61
1621;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1996;0.07;6.02;5.61
1622;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1997;0.07;6.2;5.79
1623;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1998;0.07;6.26;5.82
1624;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;1999;0.07;6.49;5.72
1625;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2000;0.07;6.4;5.7
1626;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2001;0.07;6.34;5.73
1627;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2002;0.07;6.49;5.75
1628;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2003;0.07;6.54;5.79
1629;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2004;0.07;6.71;5.81
1630;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2005;0.08;6.94;5.99
1631;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2006;0.08;6.89;6.01
1632;Hele bevolking;Nederland;Auto (bestuurder);Afstand van 50 km of meer;2007;0.08;6.94;6.0
1633;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1985;;;
1634;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1986;;;
1635;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1987;;;
1636;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1988;;;
1637;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1989;;;
1638;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1990;;;
1639;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1991;;;
1640;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1992;;;
1641;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1993;;;
1642;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1994;0.06;0.08;0.15
1643;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1995;0.05;0.09;0.15
1644;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1996;0.06;0.09;0.16
1645;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1997;0.06;0.08;0.15
1646;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1998;0.06;0.08;0.16
1647;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;1999;0.04;0.05;0.1
1648;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2000;0.05;0.06;0.12
1649;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2001;0.05;0.06;0.13
1650;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2002;0.05;0.07;0.15
1651;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2003;0.05;0.07;0.15
1652;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2004;0.05;0.06;0.13
1653;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2005;0.04;0.05;0.12
1654;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2006;0.04;0.05;0.11
1655;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 0 tot 5 min;2007;0.04;0.06;0.12
1656;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1985;;;
1657;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1986;;;
1658;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1987;;;
1659;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1988;;;
1660;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1989;;;
1661;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1990;;;
1662;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1991;;;
1663;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1992;;;
1664;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1993;;;
1665;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1994;0.18;0.5;1.03
1666;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1995;0.18;0.5;1.02
1667;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1996;0.19;0.52;1.05
1668;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1997;0.18;0.5;1.03
1669;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1998;0.19;0.51;1.08
1670;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;1999;0.19;0.44;1.01
1671;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2000;0.19;0.47;1.05
1672;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2001;0.19;0.48;1.06
1673;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2002;0.2;0.5;1.1
1674;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2003;0.2;0.49;1.1
1675;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2004;0.18;0.44;0.99
1676;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2005;0.17;0.42;0.94
1677;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2006;0.17;0.43;0.95
1678;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 5 tot 10 min;2007;0.18;0.44;1.0
1679;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1985;;;
1680;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1986;;;
1681;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1987;;;
1682;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1988;;;
1683;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1989;;;
1684;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1990;;;
1685;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1991;;;
1686;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1992;;;
1687;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1993;;;
1688;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1994;0.18;0.9;1.85
1689;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1995;0.18;0.93;1.89
1690;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1996;0.19;0.97;1.94
1691;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1997;0.18;0.93;1.88
1692;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1998;0.19;0.95;1.95
1693;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;1999;0.19;0.91;1.98
1694;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2000;0.19;0.9;1.95
1695;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2001;0.19;0.9;1.93
1696;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2002;0.19;0.94;2.0
1697;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2003;0.19;0.92;1.95
1698;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2004;0.19;0.92;2.02
1699;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2005;0.18;0.88;1.91
1700;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2006;0.18;0.85;1.85
1701;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 10 tot 15 min;2007;0.18;0.85;1.85
1702;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1985;;;
1703;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1986;;;
1704;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1987;;;
1705;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1988;;;
1706;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1989;;;
1707;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1990;;;
1708;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1991;;;
1709;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1992;;;
1710;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1993;;;
1711;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1994;0.16;1.39;2.49
1712;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1995;0.17;1.41;2.53
1713;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1996;0.17;1.43;2.56
1714;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1997;0.17;1.43;2.55
1715;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1998;0.17;1.41;2.56
1716;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;1999;0.19;1.51;2.9
1717;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2000;0.18;1.47;2.75
1718;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2001;0.17;1.43;2.64
1719;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2002;0.17;1.42;2.65
1720;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2003;0.17;1.44;2.64
1721;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2004;0.18;1.42;2.74
1722;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2005;0.18;1.41;2.69
1723;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2006;0.17;1.38;2.61
1724;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 15 tot 20 min;2007;0.17;1.34;2.61
1725;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1985;;;
1726;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1986;;;
1727;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1987;;;
1728;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1988;;;
1729;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1989;;;
1730;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1990;;;
1731;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1991;;;
1732;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1992;;;
1733;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1993;;;
1734;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1994;0.09;1.25;1.91
1735;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1995;0.09;1.21;1.84
1736;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1996;0.09;1.24;1.89
1737;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1997;0.09;1.25;1.92
1738;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1998;0.09;1.22;1.89
1739;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;1999;0.09;1.17;1.87
1740;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2000;0.09;1.21;1.9
1741;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2001;0.09;1.18;1.84
1742;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2002;0.1;1.26;1.96
1743;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2003;0.1;1.24;1.94
1744;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2004;0.09;1.16;1.87
1745;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2005;0.09;1.2;1.88
1746;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2006;0.09;1.14;1.81
1747;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 20 tot 25 min;2007;0.09;1.16;1.88
1748;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1985;;;
1749;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1986;;;
1750;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1987;;;
1751;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1988;;;
1752;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1989;;;
1753;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1990;;;
1754;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1991;;;
1755;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1992;;;
1756;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1993;;;
1757;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1994;0.04;0.81;1.12
1758;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1995;0.04;0.79;1.11
1759;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1996;0.05;0.82;1.17
1760;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1997;0.05;0.83;1.19
1761;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1998;0.05;0.87;1.25
1762;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;1999;0.05;0.77;1.15
1763;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2000;0.05;0.8;1.18
1764;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2001;0.05;0.85;1.25
1765;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2002;0.05;0.88;1.27
1766;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2003;0.05;0.88;1.28
1767;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2004;0.05;0.87;1.28
1768;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2005;0.05;0.86;1.25
1769;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2006;0.05;0.81;1.24
1770;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 25 tot 30 min;2007;0.05;0.8;1.21
1771;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1985;;;
1772;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1986;;;
1773;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1987;;;
1774;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1988;;;
1775;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1989;;;
1776;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1990;;;
1777;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1991;;;
1778;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1992;;;
1779;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1993;;;
1780;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1994;0.11;2.72;3.63
1781;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1995;0.11;2.76;3.68
1782;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1996;0.11;2.76;3.69
1783;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1997;0.12;2.85;3.82
1784;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1998;0.12;2.92;3.96
1785;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;1999;0.14;3.24;4.5
1786;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2000;0.14;3.19;4.37
1787;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2001;0.13;3.19;4.33
1788;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2002;0.13;3.13;4.22
1789;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2003;0.13;3.13;4.25
1790;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2004;0.15;3.42;4.72
1791;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2005;0.14;3.25;4.43
1792;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2006;0.14;3.36;4.65
1793;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 30 tot 45 min;2007;0.15;3.46;4.74
1794;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1985;;;
1795;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1986;;;
1796;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1987;;;
1797;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1988;;;
1798;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1989;;;
1799;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1990;;;
1800;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1991;;;
1801;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1992;;;
1802;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1993;;;
1803;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1994;0.04;1.56;1.8
1804;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1995;0.04;1.7;1.95
1805;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1996;0.04;1.72;1.97
1806;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1997;0.04;1.82;2.08
1807;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1998;0.05;1.89;2.18
1808;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;1999;0.05;1.93;2.31
1809;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;2000;0.05;1.99;2.29
1810;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;2001;0.05;2.01;2.33
1811;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;2002;0.05;2.01;2.31
1812;Hele bevolking;Nederland;Auto (bestuurder);Reisduur: 45 tot 60 min;2003;0.05;2.11;2.42
