ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
264;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2009;0.910438;
265;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2010;0.967626;
266;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2011;1.103663;
267;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2012;0.797503;
268;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2013;0.944688;
269;Persoonlijk primair inkomen;301;492;Totaal personen;Tot 5 jaar;2014;1.320703;
270;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2000;4.5679;
271;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2001;4.791428;
272;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2002;5.074848;
273;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2003;5.549727;
274;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2004;4.805813;
275;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2005;4.805061;
276;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2006;5.025248;
277;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2007;5.640907;
278;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2008;4.986263;
279;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2009;5.192909;
280;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2010;5.456792;
281;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2011;4.555673;
282;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2012;4.629225;
283;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2013;5.221961;
284;Persoonlijk primair inkomen;301;492;Totaal personen;5 tot 10 jaar;2014;4.64132299999;
285;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2000;70.120852;26.649122
286;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2001;68.50269;25.017925
287;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2002;64.535772;24.730371
288;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2003;59.186044;20.549768
289;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2004;49.298727;15.295495
290;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2005;43.713682;11.076463
291;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2006;34.82052;11.702267
292;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2007;35.305638;10.323758
293;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2008;36.548412;11.182217
294;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2009;34.103763;9.432016
295;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2010;29.831033;8.387539
296;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2011;30.836608;8.98628499299
297;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2012;29.796197;10.1108532769
298;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2013;27.12997;9.17932609
299;Persoonlijk primair inkomen;301;492;Totaal personen;10 tot 15 jaar;2014;27.962875;9.009054453
300;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2000;738.359692;2116.382228
301;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2001;733.065372;2308.092138
302;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2002;733.378058;2486.366538
303;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2003;712.000482;2307.470987
304;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2004;692.383491;2137.295157
305;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2005;693.780928;1941.928626
306;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2006;703.1621;2116.015292
307;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2007;739.331037;2198.805154
308;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2008;763.04695;2369.744027
309;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2009;747.475996;2185.787313
310;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2010;737.775114;2050.924155
311;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2011;728.361146;1989.95135682
312;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2012;707.047349001;1921.14651232
313;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2013;692.277738999;1831.41507398
314;Persoonlijk primair inkomen;301;492;Totaal personen;15 tot 20 jaar;2014;699.994718;1812.46425656
315;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2000;923.713683;11831.906614
316;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2001;929.300066;12639.252033
317;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2002;928.919905;13025.379898
318;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2003;923.458263;12604.11172
319;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2004;920.176868;12287.123098
320;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2005;918.036618;11979.922514
321;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2006;924.294308;12360.511705
322;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2007;934.988614;13001.445368
323;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2008;952.69787;13746.043379
324;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2009;961.309148;13528.713481
325;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2010;978.95049;12731.72348
326;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2011;989.653637001;12702.6878792
327;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2012;996.340802;12151.4654994
328;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2013;998.478332999;11861.5836209
329;Persoonlijk primair inkomen;301;492;Totaal personen;20 tot 25 jaar;2014;1004.85419499;11555.3703115
330;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2000;1047.645434;24424.835298
331;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2001;1006.032717;25006.143639
332;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2002;969.618594;24732.436319
333;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2003;944.050644;24226.011757
334;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2004;928.451593;24078.643847
335;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2005;927.830658;24352.575761
336;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2006;933.630825;25551.507557
337;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2007;937.786161;26877.855045
338;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2008;942.270415;28343.525547
339;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2009;941.012875;27640.882219
340;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2010;943.499194;27178.929885
341;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2011;952.758226001;27208.7042998
342;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2012;962.507996;27321.9422306
343;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2013;972.309834999;26754.8850568
344;Persoonlijk primair inkomen;301;492;Totaal personen;25 tot 30 jaar;2014;989.265285;27281.0047677
345;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2000;1208.864972;32631.614398
346;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2001;1214.234492;35352.400211
347;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2002;1201.252937;36452.033728
348;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2003;1155.750298;35720.738733
349;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2004;1096.949372;34374.964917
350;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2005;1043.676945;33935.127379
351;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2006;996.507245;33777.348598
352;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2007;958.744586;33540.923093
353;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2008;949.657981;34629.357934
354;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2009;939.225693;34085.820551
355;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2010;946.129938;34543.960948
356;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2011;954.129018001;35328.8168375
357;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2012;952.929474001;35681.5104108
358;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2013;948.761037;35091.0458509
359;Persoonlijk primair inkomen;301;492;Totaal personen;30 tot 35 jaar;2014;954.22685;35540.4436117
360;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2000;1191.514898;34418.166641
361;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2001;1196.808633;36772.927161
362;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2002;1199.356334;38029.164155
363;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2003;1194.000826;38476.335902
364;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2004;1196.942876;40018.325894
365;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2005;1199.114323;41814.980598
366;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2006;1196.455238;44234.389863
367;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2007;1185.030166;45544.704516
368;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2008;1156.285917;45912.824843
369;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2009;1101.663799;43593.848216
370;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2010;1051.613248;42021.042267
371;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2011;1003.972223;40922.9161649
372;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2012;968.777799;39417.1829473
373;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2013;950.366879999;38910.7874003
374;Persoonlijk primair inkomen;301;492;Totaal personen;35 tot 40 jaar;2014;941.767922999;38814.8797374
375;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2000;1105.490977;33230.223245
376;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2001;1131.461885;35868.355942
377;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2002;1157.907585;38146.821105
378;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2003;1172.510327;39853.126733
379;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2004;1189.041615;41723.749213
380;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2005;1204.597037;43392.153053
381;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2006;1204.42438;45649.202325
382;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2007;1205.342393;47811.515673
383;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2008;1204.00393;49199.631694
384;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2009;1207.560268;49443.285277
385;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2010;1207.941548;50603.146839
386;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2011;1208.543098;51912.9351048
387;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2012;1193.435581;52316.6712804
388;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2013;1155.025385;50539.5843524
389;Persoonlijk primair inkomen;301;492;Totaal personen;40 tot 45 jaar;2014;1101.810372;48798.2080956
390;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2000;1014.463655;31251.544153
391;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2001;1036.548186;34080.072436
392;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2002;1050.374791;36011.823079
393;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2003;1068.21757;37286.25803
394;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2004;1092.082321;39713.777539
395;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2005;1111.464007;41643.134469
396;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2006;1132.713558;43661.559392
397;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2007;1154.534318;46156.169487
398;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2008;1181.417043;48725.949939
399;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2009;1201.341387;49307.651186
400;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2010;1214.466581;50332.910512
401;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2011;1216.977632;51785.2908955
402;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2012;1212.505452;52746.478996
403;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2013;1201.30849799;52818.3777043
404;Persoonlijk primair inkomen;301;492;Totaal personen;45 tot 50 jaar;2014;1201.119968;54151.5356435
405;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2000;1001.170027;31198.744779
406;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2001;980.947299;31552.310973
407;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2002;978.25895;32387.356006
408;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2003;977.384481;33330.122763
409;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2004;984.75371;34562.776265
410;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2005;994.825472;36282.257458
411;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2006;1015.854468;39001.905149
412;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2007;1038.15717;40755.304073
413;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2008;1061.599757;43029.953788
414;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2009;1084.956466;44691.424046
415;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2010;1108.603985;45832.783778
416;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2011;1127.716363;47104.7698383
417;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2012;1145.391077;48346.547455
418;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2013;1162.44137499;49650.9988483
419;Persoonlijk primair inkomen;301;492;Totaal personen;50 tot 55 jaar;2014;1177.46284099;50362.5150284
420;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2000;712.959761;18835.186183
421;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2001;786.65444;22368.335938
422;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2002;854.823277;25218.809628
423;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2003;900.32766;27417.685381
424;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2004;932.685999;29507.108146
425;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2005;974.460876;30834.866358
426;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2006;954.299316;31248.094601
427;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2007;947.512457;32270.469623
428;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2008;951.165494;34341.750287
429;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2009;962.064937;35314.623503
430;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2010;975.680687;36269.001559
431;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2011;994.695457001;38019.6935619
432;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2012;1009.194908;39396.0564912
433;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2013;1024.029959;40606.1020078
434;Persoonlijk primair inkomen;301;492;Totaal personen;55 tot 60 jaar;2014;1045.90001;42706.5350934
435;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2000;572.887169;5856.68331
436;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2001;586.964023;6402.900173
437;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2002;608.883277;7412.238164
438;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2003;628.479819;7856.610667
439;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2004;656.698693;9236.31341
440;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2005;677.514984;9769.248249
441;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2006;750.101083;11871.439003
442;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2007;816.77104;14538.573109
443;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2008;862.996257;16780.639193
444;Persoonlijk primair inkomen;301;492;Totaal personen;60 tot 65 jaar;2009;892.901393;18270.046635
