ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1938;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
1939;Oud-Beijerland;Pensioen;2.3;24.9
1940;Oude IJsselstreek;Totaal particulier huishouden;15.8;30.3
1941;Oude IJsselstreek;Loon;8.4;34.2
1942;Oude IJsselstreek;Winst;1.7;40.0
1943;Oude IJsselstreek;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.7
1944;Oude IJsselstreek;Pensioen;4.3;21.4
1945;Ouder-Amstel;Totaal particulier huishouden;5.5;38.3
1946;Ouder-Amstel;Loon;2.9;42.8
1947;Ouder-Amstel;Winst;0.8;48.3
1948;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.3
1949;Ouder-Amstel;Pensioen;1.4;26.1
1950;Ouderkerk;Totaal particulier huishouden;3.1;35.2
1951;Ouderkerk;Loon;1.6;39.0
1952;Ouderkerk;Winst;0.5;45.1
1953;Ouderkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.7
1954;Ouderkerk;Pensioen;0.8;23.2
1955;Oudewater;Totaal particulier huishouden;3.8;37.1
1956;Oudewater;Loon;2.1;39.8
1957;Oudewater;Winst;0.6;48.9
1958;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.5
1959;Oudewater;Pensioen;0.9;24.2
1960;Overbetuwe;Totaal particulier huishouden;16.7;33.2
1961;Overbetuwe;Loon;9.6;36.7
1962;Overbetuwe;Winst;1.8;43.7
1963;Overbetuwe;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.4
1964;Overbetuwe;Pensioen;4.1;23.6
1965;Papendrecht;Totaal particulier huishouden;12.8;33.0
1966;Papendrecht;Loon;7.5;36.7
1967;Papendrecht;Winst;1.1;42.5
1968;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
1969;Papendrecht;Pensioen;3.4;24.8
1970;Pekela;Totaal particulier huishouden;5.5;26.3
1971;Pekela;Loon;2.9;31.2
1972;Pekela;Winst;0.4;34.5
1973;Pekela;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
1974;Pekela;Pensioen;1.5;18.8
1975;Pijnacker-Nootdorp;Totaal particulier huishouden;15.5;38.6
1976;Pijnacker-Nootdorp;Loon;9.8;41.0
1977;Pijnacker-Nootdorp;Winst;1.9;52.0
1978;Pijnacker-Nootdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
1979;Pijnacker-Nootdorp;Pensioen;3.2;26.3
1980;Purmerend;Totaal particulier huishouden;32.6;31.1
1981;Purmerend;Loon;18.7;35.6
1982;Purmerend;Winst;2.8;39.3
1983;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.7;18.5
1984;Purmerend;Pensioen;8.0;22.6
1985;Putten;Totaal particulier huishouden;8.2;35.9
1986;Putten;Loon;4.3;38.7
1987;Putten;Winst;1.3;48.5
1988;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.6
1989;Putten;Pensioen;2.1;25.0
1990;Raalte;Totaal particulier huishouden;14.1;32.4
1991;Raalte;Loon;8.0;35.9
1992;Raalte;Winst;1.6;45.3
1993;Raalte;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.4
1994;Raalte;Pensioen;3.6;22.2
1995;Reeuwijk;Totaal particulier huishouden;4.8;39.9
1996;Reeuwijk;Loon;2.5;45.1
1997;Reeuwijk;Winst;0.8;45.4
1998;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.6
1999;Reeuwijk;Pensioen;1.3;29.2
2000;Reiderland;Totaal particulier huishouden;3.1;24.9
2001;Reiderland;Loon;1.3;29.6
2002;Reiderland;Winst;0.3;32.8
2003;Reiderland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
2004;Reiderland;Pensioen;0.9;19.1
2005;Reimerswaal;Totaal particulier huishouden;7.9;30.9
2006;Reimerswaal;Loon;4.3;33.9
2007;Reimerswaal;Winst;1.0;41.9
2008;Reimerswaal;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.9
2009;Reimerswaal;Pensioen;2.0;21.0
2010;Renkum;Totaal particulier huishouden;13.8;34.2
2011;Renkum;Loon;6.2;39.9
2012;Renkum;Winst;1.3;47.3
2013;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.2
2014;Renkum;Pensioen;4.9;26.6
2015;Renswoude;Totaal particulier huishouden;1.6;34.8
2016;Renswoude;Loon;0.8;36.7
2017;Renswoude;Winst;0.3;46.8
2018;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.7
2019;Renswoude;Pensioen;0.3;24.1
2020;Reusel-De Mierden;Totaal particulier huishouden;4.6;35.1
2021;Reusel-De Mierden;Loon;2.5;37.5
2022;Reusel-De Mierden;Winst;0.8;48.9
2023;Reusel-De Mierden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
2024;Reusel-De Mierden;Pensioen;1.0;21.2
2025;Rheden;Totaal particulier huishouden;19.3;30.9
2026;Rheden;Loon;9.0;35.3
2027;Rheden;Winst;1.6;42.8
2028;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.6;18.7
2029;Rheden;Pensioen;6.8;25.4
2030;Rhenen;Totaal particulier huishouden;7.3;33.8
2031;Rhenen;Loon;3.9;37.8
2032;Rhenen;Winst;0.8;46.0
2033;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.4
2034;Rhenen;Pensioen;2.0;24.4
2035;Ridderkerk;Totaal particulier huishouden;19.4;31.4
2036;Ridderkerk;Loon;10.5;36.0
2037;Ridderkerk;Winst;1.4;43.7
2038;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.5
2039;Ridderkerk;Pensioen;6.2;23.0
2040;Rijnwaarden;Totaal particulier huishouden;4.3;29.7
2041;Rijnwaarden;Loon;2.5;32.9
2042;Rijnwaarden;Winst;0.4;39.3
2043;Rijnwaarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.0
2044;Rijnwaarden;Pensioen;1.0;21.2
2045;Rijnwoude;Totaal particulier huishouden;7.2;37.0
2046;Rijnwoude;Loon;4.1;39.9
2047;Rijnwoude;Winst;1.0;49.2
2048;Rijnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.9
2049;Rijnwoude;Pensioen;1.7;24.8
2050;Rijssen-Holten;Totaal particulier huishouden;12.8;33.5
2051;Rijssen-Holten;Loon;7.2;36.9
2052;Rijssen-Holten;Winst;1.3;46.6
2053;Rijssen-Holten;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.8
2054;Rijssen-Holten;Pensioen;3.4;23.0
2055;Rijswijk (ZH.);Totaal particulier huishouden;22.7;30.8
2056;Rijswijk (ZH.);Loon;11.4;35.1
2057;Rijswijk (ZH.);Winst;1.7;39.9
2058;Rijswijk (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;1.9;19.4
2059;Rijswijk (ZH.);Pensioen;7.3;24.9
2060;Roerdalen;Totaal particulier huishouden;8.8;31.3
2061;Roerdalen;Loon;4.6;36.0
2062;Roerdalen;Winst;0.8;39.8
2063;Roerdalen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;20.3
2064;Roerdalen;Pensioen;2.4;22.9
2065;Roermond;Totaal particulier huishouden;23.6;28.1
2066;Roermond;Loon;12.4;32.3
2067;Roermond;Winst;1.6;40.3
2068;Roermond;Werkloosheid,bijstand,arbeidsongeschikt;3.2;17.6
2069;Roermond;Pensioen;6.0;22.0
2070;Roosendaal;Totaal particulier huishouden;32.4;30.2
2071;Roosendaal;Loon;18.0;34.7
2072;Roosendaal;Winst;2.4;40.7
2073;Roosendaal;Werkloosheid,bijstand,arbeidsongeschikt;2.9;17.9
2074;Roosendaal;Pensioen;8.7;22.4
2075;Rotterdam;Totaal particulier huishouden;266.1;26.6
2076;Rotterdam;Loon;137.1;31.4
2077;Rotterdam;Winst;18.5;37.8
2078;Rotterdam;Werkloosheid,bijstand,arbeidsongeschikt;43.7;16.0
2079;Rotterdam;Pensioen;62.8;20.5
2080;Rozenburg;Totaal particulier huishouden;5.4;30.9
2081;Rozenburg;Loon;3.2;34.3
2082;Rozenburg;Winst;0.3;42.4
2083;Rozenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.2
2084;Rozenburg;Pensioen;1.5;24.1
2085;Rozendaal;Totaal particulier huishouden;0.6;46.1
2086;Rozendaal;Loon;0.3;52.5
2087;Rozendaal;Winst;0.1;48.1
2088;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
2089;Rozendaal;Pensioen;0.2;38.2
2090;Rucphen;Totaal particulier huishouden;9.0;32.3
2091;Rucphen;Loon;4.5;37.5
2092;Rucphen;Winst;1.2;42.0
2093;Rucphen;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.6
2094;Rucphen;Pensioen;2.3;21.1
2095;Schagen;Totaal particulier huishouden;8.1;31.5
2096;Schagen;Loon;4.4;35.0
2097;Schagen;Winst;0.7;42.6
2098;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.8
2099;Schagen;Pensioen;2.2;25.1
2100;Scheemda;Totaal particulier huishouden;5.7;28.5
2101;Scheemda;Loon;3.1;32.5
2102;Scheemda;Winst;0.5;39.3
2103;Scheemda;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.0
2104;Scheemda;Pensioen;1.5;20.0
2105;Schermer;Totaal particulier huishouden;2.0;36.2
2106;Schermer;Loon;1.0;39.0
2107;Schermer;Winst;0.5;43.9
2108;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.0
2109;Schermer;Pensioen;0.4;25.4
2110;Scherpenzeel;Totaal particulier huishouden;3.3;34.2
2111;Scherpenzeel;Loon;1.9;37.1
2112;Scherpenzeel;Winst;0.4;42.8
2113;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.2
2114;Scherpenzeel;Pensioen;0.9;25.5
2115;Schiedam;Totaal particulier huishouden;33.2;28.2
2116;Schiedam;Loon;18.3;32.4
2117;Schiedam;Winst;2.5;38.3
2118;Schiedam;Werkloosheid,bijstand,arbeidsongeschikt;3.6;17.0
2119;Schiedam;Pensioen;8.3;21.0
2120;Schiermonnikoog;Totaal particulier huishouden;0.5;29.2
2121;Schiermonnikoog;Loon;0.2;30.2
2122;Schiermonnikoog;Winst;0.1;36.0
2123;Schiermonnikoog;Werkloosheid,bijstand,arbeidsongeschikt;;
2124;Schiermonnikoog;Pensioen;0.1;25.4
2125;Schijndel;Totaal particulier huishouden;8.8;33.1
2126;Schijndel;Loon;4.8;36.8
2127;Schijndel;Winst;1.2;43.4
2128;Schijndel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.0
2129;Schijndel;Pensioen;2.1;22.6
2130;Schinnen;Totaal particulier huishouden;5.4;32.3
2131;Schinnen;Loon;2.7;38.1
2132;Schinnen;Winst;0.6;37.8
2133;Schinnen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.4
2134;Schinnen;Pensioen;1.6;24.3
2135;Schoonhoven;Totaal particulier huishouden;4.9;32.6
2136;Schoonhoven;Loon;2.8;35.9
2137;Schoonhoven;Winst;0.6;44.2
2138;Schoonhoven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.0
2139;Schoonhoven;Pensioen;1.2;23.2
2140;Schouwen-Duiveland;Totaal particulier huishouden;14.3;32.2
2141;Schouwen-Duiveland;Loon;6.5;36.0
2142;Schouwen-Duiveland;Winst;2.3;39.0
2143;Schouwen-Duiveland;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.2
2144;Schouwen-Duiveland;Pensioen;4.5;24.2
2145;Sevenum;Totaal particulier huishouden;2.9;33.3
2146;Sevenum;Loon;1.6;37.1
2147;Sevenum;Winst;0.4;38.4
2148;Sevenum;Werkloosheid,bijstand,arbeidsongeschikt;;
2149;Sevenum;Pensioen;0.8;23.5
2150;'s-Gravenhage (gemeente);Totaal particulier huishouden;213.8;28.9
2151;'s-Gravenhage (gemeente);Loon;116.2;33.0
2152;'s-Gravenhage (gemeente);Winst;18.0;37.8
2153;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;29.4;16.1
2154;'s-Gravenhage (gemeente);Pensioen;46.6;23.2
2155;'s-Hertogenbosch;Totaal particulier huishouden;58.7;31.3
2156;'s-Hertogenbosch;Loon;32.9;35.2
2157;'s-Hertogenbosch;Winst;5.8;41.6
2158;'s-Hertogenbosch;Werkloosheid,bijstand,arbeidsongeschikt;5.7;17.5
2159;'s-Hertogenbosch;Pensioen;13.4;23.4
2160;Simpelveld;Totaal particulier huishouden;4.7;29.8
2161;Simpelveld;Loon;2.5;34.6
2162;Simpelveld;Winst;0.4;37.2
2163;Simpelveld;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.2
2164;Simpelveld;Pensioen;1.4;22.5
2165;Sint Anthonis;Totaal particulier huishouden;4.2;34.8
2166;Sint Anthonis;Loon;2.2;37.9
2167;Sint Anthonis;Winst;0.7;42.5
2168;Sint Anthonis;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.1
2169;Sint Anthonis;Pensioen;1.0;22.5
2170;Sint-Michielsgestel;Totaal particulier huishouden;10.5;35.9
2171;Sint-Michielsgestel;Loon;5.3;40.2
2172;Sint-Michielsgestel;Winst;1.7;43.8
2173;Sint-Michielsgestel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.8
2174;Sint-Michielsgestel;Pensioen;2.9;25.3
2175;Sint-Oedenrode;Totaal particulier huishouden;6.7;33.8
2176;Sint-Oedenrode;Loon;3.6;37.9
2177;Sint-Oedenrode;Winst;0.9;42.5
2178;Sint-Oedenrode;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
2179;Sint-Oedenrode;Pensioen;1.8;23.1
2180;Sittard-Geleen;Totaal particulier huishouden;42.2;28.8
2181;Sittard-Geleen;Loon;21.0;33.9
2182;Sittard-Geleen;Winst;2.9;38.7
2183;Sittard-Geleen;Werkloosheid,bijstand,arbeidsongeschikt;5.6;17.4
2184;Sittard-Geleen;Pensioen;11.8;23.2
2185;SkarsterlÔn;Totaal particulier huishouden;10.8;30.9
2186;SkarsterlÔn;Loon;5.4;33.9
2187;SkarsterlÔn;Winst;1.6;41.2
2188;SkarsterlÔn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.4
2189;SkarsterlÔn;Pensioen;3.0;22.7
2190;Sliedrecht;Totaal particulier huishouden;9.5;30.8
2191;Sliedrecht;Loon;5.5;35.0
2192;Sliedrecht;Winst;0.7;42.0
2193;Sliedrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.1
2194;Sliedrecht;Pensioen;2.8;22.4
2195;Slochteren;Totaal particulier huishouden;6.0;31.4
2196;Slochteren;Loon;3.3;35.0
2197;Slochteren;Winst;0.8;39.3
2198;Slochteren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;23.1
2199;Slochteren;Pensioen;1.4;21.1
2200;Sluis;Totaal particulier huishouden;10.8;29.4
2201;Sluis;Loon;4.6;33.8
2202;Sluis;Winst;1.7;39.4
2203;Sluis;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.0
2204;Sluis;Pensioen;3.5;21.2
2205;Smallingerland;Totaal particulier huishouden;23.0;28.5
2206;Smallingerland;Loon;11.9;31.9
2207;Smallingerland;Winst;1.9;41.3
2208;Smallingerland;Werkloosheid,bijstand,arbeidsongeschikt;2.5;17.2
2209;Smallingerland;Pensioen;6.3;22.7
2210;Sneek;Totaal particulier huishouden;14.1;28.3
2211;Sneek;Loon;7.4;31.3
2212;Sneek;Winst;1.2;38.9
2213;Sneek;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.3
2214;Sneek;Pensioen;3.8;22.5
2215;Soest;Totaal particulier huishouden;19.2;34.5
2216;Soest;Loon;10.1;38.6
2217;Soest;Winst;2.0;46.5
2218;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.8
2219;Soest;Pensioen;5.4;26.7
2220;Someren;Totaal particulier huishouden;6.8;32.9
2221;Someren;Loon;3.4;37.2
2222;Someren;Winst;1.1;43.5
2223;Someren;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.8
2224;Someren;Pensioen;1.8;21.5
2225;Son en Breugel;Totaal particulier huishouden;6.1;36.8
2226;Son en Breugel;Loon;3.0;39.8
2227;Son en Breugel;Winst;0.7;42.6
2228;Son en Breugel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.3
2229;Son en Breugel;Pensioen;2.0;31.2
2230;Spijkenisse;Totaal particulier huishouden;30.8;31.2
2231;Spijkenisse;Loon;19.0;35.3
2232;Spijkenisse;Winst;1.8;40.9
2233;Spijkenisse;Werkloosheid,bijstand,arbeidsongeschikt;2.7;17.9
2234;Spijkenisse;Pensioen;7.1;23.1
2235;Stadskanaal;Totaal particulier huishouden;14.4;26.6
2236;Stadskanaal;Loon;6.8;31.3
2237;Stadskanaal;Winst;1.2;36.0
2238;Stadskanaal;Werkloosheid,bijstand,arbeidsongeschikt;1.8;17.9
2239;Stadskanaal;Pensioen;4.3;20.1
2240;Staphorst;Totaal particulier huishouden;5.0;36.2
2241;Staphorst;Loon;2.7;37.6
2242;Staphorst;Winst;1.1;47.0
2243;Staphorst;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.3
2244;Staphorst;Pensioen;1.0;20.9
2245;Stede Broec;Totaal particulier huishouden;8.3;32.1
2246;Stede Broec;Loon;4.8;35.1
2247;Stede Broec;Winst;0.9;44.9
2248;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.9
2249;Stede Broec;Pensioen;1.9;22.3
2250;Steenbergen;Totaal particulier huishouden;9.4;32.6
2251;Steenbergen;Loon;5.2;36.8
2252;Steenbergen;Winst;1.2;43.2
2253;Steenbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
2254;Steenbergen;Pensioen;2.3;21.6
2255;Steenwijkerland;Totaal particulier huishouden;17.6;29.5
2256;Steenwijkerland;Loon;8.6;33.4
2257;Steenwijkerland;Winst;2.2;38.2
2258;Steenwijkerland;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.4
2259;Steenwijkerland;Pensioen;5.3;21.9
2260;Stein (L.);Totaal particulier huishouden;11.1;30.7
2261;Stein (L.);Loon;5.8;36.1
2262;Stein (L.);Winst;0.9;39.7
2263;Stein (L.);Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.4
2264;Stein (L.);Pensioen;3.2;22.5
2265;Strijen;Totaal particulier huishouden;3.7;33.8
2266;Strijen;Loon;2.2;37.0
2267;Strijen;Winst;0.5;40.8
2268;Strijen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.9
2269;Strijen;Pensioen;1.0;21.9
2270;Ten Boer;Totaal particulier huishouden;2.8;31.1
2271;Ten Boer;Loon;1.6;34.5
2272;Ten Boer;Winst;0.4;37.9
2273;Ten Boer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.5
2274;Ten Boer;Pensioen;0.6;21.5
2275;Terneuzen;Totaal particulier huishouden;24.0;29.7
2276;Terneuzen;Loon;12.4;34.7
2277;Terneuzen;Winst;2.0;40.8
2278;Terneuzen;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.3
2279;Terneuzen;Pensioen;7.3;22.1
2280;Terschelling;Totaal particulier huishouden;1.9;31.0
2281;Terschelling;Loon;0.9;31.3
2282;Terschelling;Winst;0.4;44.0
2283;Terschelling;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.4
2284;Terschelling;Pensioen;0.5;25.0
2285;Texel;Totaal particulier huishouden;5.7;29.2
2286;Texel;Loon;2.5;30.1
2287;Texel;Winst;1.3;37.6
2288;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.6
2289;Texel;Pensioen;1.4;22.7
2290;Teylingen;Totaal particulier huishouden;13.4;37.8
2291;Teylingen;Loon;8.0;41.3
2292;Teylingen;Winst;1.6;48.7
2293;Teylingen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.7
2294;Teylingen;Pensioen;3.1;26.4
2295;Tholen;Totaal particulier huishouden;9.6;31.0
2296;Tholen;Loon;5.2;34.0
2297;Tholen;Winst;1.3;41.5
2298;Tholen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.2
2299;Tholen;Pensioen;2.5;20.9
2300;Tiel;Totaal particulier huishouden;16.6;30.1
2301;Tiel;Loon;9.9;33.7
2302;Tiel;Winst;1.4;41.5
2303;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.5
2304;Tiel;Pensioen;3.6;22.0
2305;Tilburg;Totaal particulier huishouden;83.6;28.7
2306;Tilburg;Loon;48.4;32.5
2307;Tilburg;Winst;6.1;38.3
2308;Tilburg;Werkloosheid,bijstand,arbeidsongeschikt;8.6;17.0
2309;Tilburg;Pensioen;19.4;21.7
2310;Tubbergen;Totaal particulier huishouden;7.0;35.6
2311;Tubbergen;Loon;3.9;38.4
2312;Tubbergen;Winst;1.2;46.0
2313;Tubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
2314;Tubbergen;Pensioen;1.6;21.7
2315;Twenterand;Totaal particulier huishouden;12.0;31.4
2316;Twenterand;Loon;6.8;35.0
2317;Twenterand;Winst;1.4;43.6
2318;Twenterand;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.2
2319;Twenterand;Pensioen;2.9;21.0
2320;Tynaarlo;Totaal particulier huishouden;12.8;33.6
2321;Tynaarlo;Loon;6.4;38.0
2322;Tynaarlo;Winst;1.4;44.7
2323;Tynaarlo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
2324;Tynaarlo;Pensioen;4.0;26.1
2325;Tytsjerksteradiel;Totaal particulier huishouden;12.7;31.0
2326;Tytsjerksteradiel;Loon;6.6;34.3
2327;Tytsjerksteradiel;Winst;1.5;42.4
2328;Tytsjerksteradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.9;21.4
2329;Tytsjerksteradiel;Pensioen;3.7;23.2
2330;Ubbergen;Totaal particulier huishouden;3.9;32.2
2331;Ubbergen;Loon;2.1;35.9
2332;Ubbergen;Winst;0.5;41.0
2333;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
2334;Ubbergen;Pensioen;1.1;25.2
2335;Uden;Totaal particulier huishouden;16.3;31.9
2336;Uden;Loon;9.0;35.3
2337;Uden;Winst;1.7;41.6
2338;Uden;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.6
2339;Uden;Pensioen;4.0;23.7
2340;Uitgeest;Totaal particulier huishouden;4.7;35.5
2341;Uitgeest;Loon;2.8;39.4
2342;Uitgeest;Winst;0.5;41.7
2343;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
2344;Uitgeest;Pensioen;1.1;26.3
2345;Uithoorn;Totaal particulier huishouden;11.3;35.1
2346;Uithoorn;Loon;6.2;39.6
2347;Uithoorn;Winst;1.2;43.3
2348;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.8
2349;Uithoorn;Pensioen;3.1;25.8
2350;Urk;Totaal particulier huishouden;4.9;33.5
2351;Urk;Loon;2.6;35.1
2352;Urk;Winst;1.1;41.9
2353;Urk;Werkloosheid,bijstand,arbeidsongeschikt;0.3;23.0
2354;Urk;Pensioen;0.8;20.7
2355;Utrecht (gemeente);Totaal particulier huishouden;122.1;30.1
2356;Utrecht (gemeente);Loon;74.1;33.4
2357;Utrecht (gemeente);Winst;11.0;41.1
2358;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;13.7;16.9
2359;Utrecht (gemeente);Pensioen;21.4;22.4
2360;Utrechtse Heuvelrug;Totaal particulier huishouden;19.8;38.2
2361;Utrechtse Heuvelrug;Loon;9.3;43.7
2362;Utrechtse Heuvelrug;Winst;2.5;49.4
2363;Utrechtse Heuvelrug;Werkloosheid,bijstand,arbeidsongeschikt;1.2;20.2
2364;Utrechtse Heuvelrug;Pensioen;6.4;28.8
2365;Vaals;Totaal particulier huishouden;4.3;26.7
2366;Vaals;Loon;2.1;31.4
2367;Vaals;Winst;0.3;33.8
2368;Vaals;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.4
2369;Vaals;Pensioen;1.3;19.9
2370;Valkenburg a/d Geul;Totaal particulier huishouden;7.3;30.2
2371;Valkenburg a/d Geul;Loon;3.4;35.7
2372;Valkenburg a/d Geul;Winst;0.9;40.2
2373;Valkenburg a/d Geul;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
2374;Valkenburg a/d Geul;Pensioen;2.3;22.0
2375;Valkenswaard;Totaal particulier huishouden;13.3;31.1
2376;Valkenswaard;Loon;7.0;35.4
2377;Valkenswaard;Winst;1.3;38.4
2378;Valkenswaard;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.6
2379;Valkenswaard;Pensioen;3.9;23.8
2380;Veendam;Totaal particulier huishouden;12.0;27.9
2381;Veendam;Loon;6.1;32.5
2382;Veendam;Winst;0.8;40.3
2383;Veendam;Werkloosheid,bijstand,arbeidsongeschikt;1.5;17.8
2384;Veendam;Pensioen;3.4;21.4
2385;Veenendaal;Totaal particulier huishouden;23.8;31.9
2386;Veenendaal;Loon;14.0;35.7
2387;Veenendaal;Winst;1.8;43.4
2388;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;2.0;19.6
2389;Veenendaal;Pensioen;5.6;23.0
2390;Veere;Totaal particulier huishouden;8.8;32.0
2391;Veere;Loon;4.1;35.0
2392;Veere;Winst;1.5;40.1
2393;Veere;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.7
2394;Veere;Pensioen;2.7;24.5
2395;Veghel;Totaal particulier huishouden;14.0;34.1
2396;Veghel;Loon;8.1;36.8
2397;Veghel;Winst;1.6;46.7
2398;Veghel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;20.1
2399;Veghel;Pensioen;3.2;24.3
2400;Veldhoven;Totaal particulier huishouden;17.7;32.9
2401;Veldhoven;Loon;10.2;36.9
2402;Veldhoven;Winst;1.4;41.8
2403;Veldhoven;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.6
2404;Veldhoven;Pensioen;4.8;25.0
2405;Velsen;Totaal particulier huishouden;28.8;32.0
2406;Velsen;Loon;15.7;36.2
2407;Velsen;Winst;2.5;43.4
2408;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.1
2409;Velsen;Pensioen;8.0;24.1
2410;Venlo;Totaal particulier huishouden;39.6;28.1
2411;Venlo;Loon;21.3;31.9
2412;Venlo;Winst;2.8;38.8
2413;Venlo;Werkloosheid,bijstand,arbeidsongeschikt;4.5;18.0
2414;Venlo;Pensioen;10.4;21.7
2415;Venray;Totaal particulier huishouden;15.4;31.6
2416;Venray;Loon;8.6;34.4
2417;Venray;Winst;1.6;44.9
2418;Venray;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.8
2419;Venray;Pensioen;3.7;23.7
2420;Vianen;Totaal particulier huishouden;7.8;35.1
2421;Vianen;Loon;4.6;38.0
2422;Vianen;Winst;0.9;47.6
2423;Vianen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
2424;Vianen;Pensioen;1.8;23.6
2425;Vlaardingen;Totaal particulier huishouden;32.5;28.4
2426;Vlaardingen;Loon;17.2;32.7
2427;Vlaardingen;Winst;2.2;38.5
2428;Vlaardingen;Werkloosheid,bijstand,arbeidsongeschikt;3.1;16.8
2429;Vlaardingen;Pensioen;9.6;22.5
