ID;Geslacht;Leeftijd;Herkomstgroepering;SoortHuishouden;Perioden;TotaalBevolking_1;AlleenArbeidTotaal_2;ArbeidAlsWerknemer_3;ArbeidAlsZelfstandige_4;ArbeidAlsWerknemerEnAlsZelfstandige_5;AlleenUitkeringTotaal_6;AOUitkering_7;WWUitkering_8;WWEnAOUitkering_9;Bijstandsuitkering_10;BijstandsEnAOUitkering_11;AndereUitkeringen_12;AlleenArbeidEnUitkeringTotaal_13;ArbeidAlsWerknemerEnUitkeringTotaal_14;ArbeidAlsWerknemerEnAOUitkering_15;ArbeidAlsWerknemerEnWWUitkering_16;ArbeidAlsWerknemerEnBijstandsuitk_17;ArbeidAlsWerknemerEnAndereUitkering_18;ArbeidAlsZelfstandigeEnUitkering_19;ArbeidAlsWerknEnAlsZelfsEnUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;ArbeidAlsWerknemerEnPensioen_23;ArbeidAlsZelfstandigeEnPensioen_24;ArbeidAlsWerknEnAlsZelfsEnPens_25;AlleenUitkeringEnPensioenTotaal_26;PensioenEnAOUitkering_27;PensioenEnWWUitkering_28;PensioenEnBijstandsuitkering_29;PensioenEnAndereUitkeringen_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
61;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2002, vrijdag 27 september;12957.0;6082.5;5317.1;545.8;219.6;662.9;350.0;46.6;8.3;163.8;10.8;83.4;352.7;292.4;185.9;19.1;20.9;66.4;48.7;11.6;1916.0;169.8;93.3;68.3;8.1;134.3;55.7;13.2;11.4;53.9;23.8;3615.1;630.4;2056.1;928.5
62;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2003, vrijdag 26 september;12974.1;6048.2;5276.6;549.9;221.7;690.7;345.7;75.8;11.0;165.3;10.6;82.3;343.0;280.5;174.2;24.8;19.4;62.1;51.1;11.4;1925.6;190.1;109.0;71.8;9.3;147.6;59.0;14.0;10.9;63.7;27.4;3601.4;627.5;2096.7;877.3
63;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2004, vrijdag 24 september;12986.6;5989.6;5227.2;548.8;213.6;702.6;339.2;92.5;13.2;164.2;10.2;83.3;331.3;269.6;161.1;29.8;18.4;60.4;51.4;10.3;1960.9;195.8;112.7;74.0;9.1;158.4;63.1;14.6;10.4;70.3;28.9;3619.0;615.7;2135.4;868.0
64;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2005, vrijdag 30 september;12994.6;5998.2;5208.8;559.0;230.4;683.3;320.9;90.9;12.3;160.3;9.6;89.3;316.2;254.2;142.8;32.1;18.7;60.5;51.6;10.3;1983.8;220.0;128.5;80.7;10.8;162.4;65.1;14.4;9.5;73.4;31.9;3599.0;604.1;2152.4;842.5
65;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2006, vrijdag 29 september;12996.6;6053.4;5221.8;587.1;244.5;628.5;309.7;75.5;10.3;144.6;6.8;81.6;289.0;228.8;127.7;28.5;18.8;53.8;51.3;8.9;2041.3;230.6;125.9;96.0;8.7;152.2;68.7;14.0;8.4;61.1;30.0;3571.7;587.3;2148.7;835.7
66;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2007, vrijdag 28 september;13000.3;6183.3;5344.1;598.7;240.6;580.6;302.1;58.8;7.8;129.3;6.7;75.8;273.2;218.3;125.2;25.4;18.1;49.7;46.9;8.0;2060.8;249.3;140.0;100.7;8.6;156.6;70.6;13.8;8.4;63.8;31.5;3465.0;569.0;2114.0;782.0
67;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2008, vrijdag 26 september;13006.1;6263.3;5377.3;630.0;256.1;549.1;303.2;48.8;5.2;117.8;5.9;68.1;254.5;201.8;122.9;20.7;14.1;44.1;45.2;7.5;2080.5;271.7;148.4;113.8;9.5;154.4;70.1;11.1;8.5;64.6;31.5;3401.2;558.4;2094.8;748.0
68;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2009, vrijdag 25 september;13023.3;6205.0;5299.5;647.5;258.1;592.1;296.9;91.5;4.7;123.4;6.2;69.3;266.2;207.9;113.6;36.3;15.1;42.9;50.5;7.9;2118.2;282.0;149.5;122.7;9.7;160.5;79.7;9.2;8.8;62.8;36.1;3363.1;553.8;2107.2;702.0
69;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2010, vrijdag 24 september;13039.7;6178.0;5288.6;631.1;258.3;611.6;301.7;95.5;3.9;126.9;5.8;77.8;264.6;205.2;108.3;40.6;16.5;39.8;51.5;7.9;2165.7;293.1;159.6;123.6;9.9;157.4;77.2;8.7;10.0;61.6;35.8;3333.5;551.0;2104.7;677.8
70;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2011, vrijdag 30 september;13052.0;6215.8;5317.9;626.2;271.7;610.5;302.3;92.2;3.3;133.4;5.9;73.3;277.5;207.2;107.6;41.4;17.9;40.4;60.8;9.5;2201.5;311.9;171.4;128.8;11.7;156.0;72.1;8.5;9.9;65.5;36.9;3242.0;552.7;2083.2;606.1
71;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2012, vrijdag 28 september;13058.2;6153.6;5242.2;630.6;280.8;644.6;307.3;116.9;3.2;135.7;6.1;75.4;286.2;212.4;103.1;50.5;19.1;39.7;64.1;9.8;2246.8;321.0;174.5;134.5;12.0;159.6;67.8;9.9;9.3;72.5;36.4;3210.0;543.9;2079.9;586.3
72;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2013. vrijdag 27 september;13036.8;6036.8;5137.8;635.8;263.1;695.5;302.9;154.4;3.7;148.1;6.5;79.9;316.2;237.7;96.9;80.2;21.0;39.6;68.2;10.3;2273.0;319.8;174.5;134.7;10.6;157.6;64.9;12.1;9.2;71.4;35.8;3202.3;533.0;2097.5;571.8
73;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2014, vrijdag 26 september;13043.1;6035.4;5119.3;653.8;262.3;705.1;310.8;155.0;3.4;157.0;6.8;72.1;306.7;230.6;93.1;85.0;22.5;30.0;66.5;9.7;2308.9;320.9;173.1;137.5;10.3;161.5;64.3;14.1;9.6;73.5;37.0;3167.7;523.0;2093.0;551.7
74;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal particuliere huishoudens;2015, vrijdag 25 september;13026.7;6062.4;5127.4;659.5;275.5;693.9;311.4;139.6;3.0;162.1;6.7;71.2;307.6;233.0;91.6;91.9;21.6;27.9;64.3;10.3;2327.8;320.7;168.3;141.8;10.7;151.0;57.7;13.7;9.9;69.8;34.2;3129.1;512.7;2062.7;553.8
75;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2001, vrijdag 28 september;195.8;6.1;5.8;0.2;0.1;40.9;37.2;0.0;0.0;3.0;0.1;0.5;5.0;5.0;4.7;0.0;0.1;0.1;0.0;0.0;128.1;0.4;0.2;0.2;0.0;2.9;0.5;0.0;0.1;2.2;0.0;12.4;0.4;8.3;3.7
76;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2002, vrijdag 27 september;193.0;5.9;5.5;0.3;0.1;40.4;36.4;0.1;0.0;3.2;0.1;0.5;4.9;4.8;4.6;0.0;0.1;0.1;0.0;0.0;126.4;0.4;0.2;0.2;0.0;2.8;0.6;0.0;0.1;2.1;0.0;12.2;0.4;8.1;3.7
77;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2003, vrijdag 26 september;191.3;5.9;5.5;0.3;0.1;40.8;36.5;0.1;0.0;3.6;0.1;0.5;4.7;4.6;4.4;0.0;0.1;0.1;0.1;0.0;123.4;0.4;0.2;0.2;0.0;3.3;0.6;0.0;0.1;2.6;0.0;12.6;0.5;8.3;3.9
78;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2004, vrijdag 24 september;191.2;5.9;5.5;0.3;0.1;42.0;37.1;0.1;0.0;4.0;0.1;0.6;4.6;4.5;4.3;0.0;0.1;0.1;0.1;0.0;121.8;0.4;0.2;0.2;0.0;3.8;0.7;0.0;0.1;3.0;0.1;12.7;0.5;7.9;4.3
79;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2005, vrijdag 30 september;190.2;5.9;5.5;0.3;0.2;42.6;37.3;0.1;0.0;4.3;0.1;0.7;4.4;4.3;4.1;0.0;0.1;0.1;0.1;0.0;120.2;0.5;0.2;0.2;0.0;3.9;0.7;0.0;0.1;3.1;0.1;12.7;0.4;7.7;4.5
80;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2006, vrijdag 29 september;187.9;6.1;5.6;0.3;0.2;42.6;37.4;0.1;0.0;4.3;0.1;0.7;4.4;4.3;4.0;0.0;0.1;0.1;0.1;0.0;118.4;0.4;0.2;0.3;0.0;3.3;0.8;0.0;0.1;2.4;0.0;12.7;0.5;7.5;4.6
81;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2007, vrijdag 28 september;189.0;6.5;6.0;0.4;0.2;43.8;38.3;0.1;0.0;4.4;0.1;0.8;4.5;4.4;4.1;0.0;0.1;0.1;0.1;0.0;117.5;0.4;0.2;0.2;0.0;3.4;0.9;0.0;0.1;2.4;0.0;12.7;0.6;7.7;4.4
82;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2008, vrijdag 26 september;188.1;6.7;6.1;0.4;0.2;44.2;38.6;0.1;0.0;4.6;0.1;0.8;4.4;4.3;4.0;0.0;0.1;0.1;0.1;0.0;116.1;0.4;0.2;0.2;0.0;3.6;1.0;0.0;0.1;2.5;0.0;12.7;0.5;7.6;4.5
83;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2009, vrijdag 25 september;187.2;6.3;5.7;0.4;0.2;44.3;38.3;0.2;0.0;4.9;0.2;0.7;4.4;4.3;4.0;0.1;0.1;0.1;0.1;0.0;115.2;0.4;0.2;0.2;0.0;3.7;1.2;0.0;0.1;2.4;0.1;12.8;0.6;7.7;4.5
84;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2010, vrijdag 24 september;185.1;6.4;5.8;0.4;0.2;43.7;37.5;0.2;0.0;4.9;0.1;0.9;4.3;4.2;3.9;0.1;0.1;0.1;0.1;0.0;114.0;0.5;0.2;0.3;0.0;3.5;1.1;0.0;0.1;2.3;0.1;12.6;0.6;7.4;4.5
85;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2011, vrijdag 30 september;183.5;6.6;6.0;0.5;0.2;44.2;37.9;0.2;0.0;5.2;0.1;0.8;4.4;4.3;4.0;0.1;0.1;0.1;0.1;0.0;111.5;0.5;0.2;0.3;0.0;3.7;1.1;0.0;0.1;2.5;0.1;12.4;0.8;7.2;4.5
86;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2012, vrijdag 28 september;179.4;6.2;5.6;0.5;0.2;42.9;36.7;0.2;0.0;5.0;0.1;0.8;4.0;3.9;3.6;0.1;0.1;0.1;0.1;0.0;109.3;0.5;0.2;0.3;0.0;4.0;1.1;0.0;0.1;2.8;0.1;12.3;0.8;7.0;4.5
87;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2013. vrijdag 27 september;198.4;4.1;3.6;0.4;0.1;55.5;49.0;0.1;0.0;5.5;0.1;0.8;5.3;5.2;4.9;0.1;0.1;0.1;0.1;0.0;118.6;0.4;0.2;0.3;0.0;4.3;1.2;0.0;0.1;3.0;0.1;10.1;0.3;5.7;4.0
88;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2014, vrijdag 26 september;194.3;4.3;3.8;0.5;0.1;56.9;50.5;0.2;0.0;5.5;0.1;0.7;5.6;5.5;5.2;0.1;0.1;0.1;0.1;0.0;113.1;0.4;0.1;0.2;0.0;4.3;1.3;0.0;0.1;2.9;0.1;9.6;0.3;6.0;3.3
89;Totaal mannen en vrouwen;Totaal leeftijd;Autochtoon;Totaal institutionele huishoudens;2015, vrijdag 25 september;202.0;6.4;5.5;0.7;0.2;60.2;53.1;0.2;0.0;5.8;0.1;0.9;6.2;6.0;5.7;0.1;0.1;0.1;0.2;0.0;113.2;0.6;0.2;0.4;0.0;4.0;1.3;0.0;0.1;2.6;0.1;11.2;0.5;6.9;3.7
90;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2001, vrijdag 28 september;2945.7;1134.0;1019.1;82.5;32.4;319.7;98.0;13.8;2.4;167.3;5.7;32.5;84.4;73.9;29.4;5.0;16.7;22.8;8.2;2.4;205.8;17.6;10.6;6.2;0.8;47.2;10.0;2.8;19.2;15.2;3.3;1133.6;183.8;602.9;347.0
91;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2002, vrijdag 27 september;3024.3;1151.2;1035.0;84.2;32.0;328.9;99.7;19.1;2.8;169.0;5.8;32.5;82.6;72.5;30.5;6.8;16.3;18.8;8.1;2.1;213.7;19.6;12.2;6.5;0.9;50.0;10.8;2.3;21.3;15.7;3.7;1174.5;187.3;625.2;362.0
92;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2003, vrijdag 26 september;3079.7;1144.9;1025.7;86.6;32.6;355.7;100.8;32.3;3.8;180.8;5.9;32.2;79.6;68.7;28.3;9.0;14.7;16.7;8.9;2.0;219.0;22.1;14.2;6.9;1.0;55.3;11.3;2.4;23.4;18.2;4.3;1198.8;188.4;649.0;361.4
93;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2004, vrijdag 24 september;3114.9;1130.1;1010.6;88.1;31.4;368.6;100.7;39.7;4.5;186.0;5.8;31.8;77.8;66.9;26.3;10.8;14.2;15.5;9.2;1.8;227.3;22.8;14.5;7.3;1.0;59.6;11.7;2.5;25.1;20.4;4.6;1224.2;186.8;666.6;370.8
94;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2005, vrijdag 30 september;3144.0;1150.4;1023.0;92.6;34.8;363.1;95.1;37.2;3.9;185.2;5.4;36.2;76.2;64.8;22.8;11.6;14.9;15.5;9.6;1.8;234.0;25.9;16.4;8.3;1.2;64.2;12.2;2.4;27.1;22.6;5.0;1225.2;184.9;673.6;366.6
95;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2006, vrijdag 29 september;3167.5;1200.8;1060.9;101.5;38.4;335.7;93.4;28.9;3.2;171.6;3.5;35.2;74.8;63.3;20.3;10.4;17.2;15.4;9.8;1.6;243.9;27.3;16.4;9.9;0.9;65.9;12.8;2.3;28.6;22.3;5.1;1214.1;181.6;672.6;359.9
96;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2007, vrijdag 28 september;3207.1;1272.3;1127.3;105.9;39.1;315.2;93.4;23.5;2.6;157.9;3.5;34.4;72.8;62.2;20.5;9.8;17.4;14.5;9.1;1.5;248.7;30.3;18.6;10.7;1.0;70.2;12.9;2.3;31.3;23.8;5.5;1192.2;179.5;663.5;349.2
97;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2008, vrijdag 26 september;3272.6;1338.3;1177.2;118.1;42.9;309.4;98.0;20.7;1.8;153.9;3.1;31.9;67.8;57.1;20.5;8.9;14.8;12.9;9.2;1.5;250.8;33.1;19.7;12.3;1.1;74.3;12.9;1.9;34.1;25.5;5.9;1193.0;179.1;665.2;348.8
98;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2009, vrijdag 25 september;3344.5;1331.1;1155.1;132.0;44.0;343.0;100.5;39.7;1.6;163.8;3.3;34.1;74.8;61.6;19.4;15.0;15.2;12.0;11.5;1.7;256.6;34.1;19.6;13.5;1.1;80.0;15.2;1.6;36.3;26.9;6.8;1218.2;180.1;685.2;352.9
99;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2010, vrijdag 24 september;3410.8;1346.9;1166.8;135.3;44.7;364.7;104.9;39.3;1.2;171.7;3.3;44.2;77.0;62.8;18.7;15.5;16.5;12.1;12.4;1.8;265.7;35.5;21.1;13.3;1.1;83.0;15.0;1.6;39.3;27.2;6.9;1231.2;181.4;696.7;353.1
100;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2011, vrijdag 30 september;3483.5;1383.9;1193.2;142.6;48.2;379.0;109.9;38.4;1.0;189.2;3.5;36.9;78.7;63.6;19.2;15.7;17.6;11.1;13.1;2.0;271.3;37.7;22.5;13.8;1.4;86.5;14.6;1.6;41.7;28.7;7.0;1239.4;183.7;706.9;348.7
101;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2012, vrijdag 28 september;3534.9;1387.7;1187.4;150.0;50.3;396.7;114.9;45.8;0.9;193.5;3.6;38.0;80.5;65.2;18.3;17.9;18.3;10.8;13.3;2.0;279.4;39.1;23.0;14.6;1.4;90.6;14.1;1.8;41.0;33.8;7.4;1253.6;183.2;717.5;352.9
102;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2013. vrijdag 27 september;3584.8;1369.0;1166.7;154.5;47.8;429.3;120.4;56.7;1.0;207.0;3.8;40.4;90.1;73.7;17.6;26.5;19.1;10.6;14.5;2.0;288.2;38.5;22.4;14.9;1.2;92.2;13.6;2.1;41.1;35.4;7.4;1270.1;181.1;728.5;360.5
103;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2014, vrijdag 26 september;3648.6;1403.0;1187.9;166.0;49.1;443.9;125.3;55.8;0.8;220.0;4.0;37.8;90.4;73.8;17.1;27.0;20.8;9.0;14.6;2.0;296.8;38.5;21.9;15.4;1.2;93.8;13.4;2.3;41.8;36.4;7.4;1274.7;179.8;732.6;362.4
104;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal huishoudens;2015, vrijdag 25 september;3725.5;1446.3;1224.4;168.7;53.3;454.1;127.8;51.3;0.7;235.0;4.0;35.4;91.6;75.2;17.2;28.8;20.7;8.5;14.3;2.1;307.6;38.5;21.2;16.0;1.3;89.9;12.4;2.2;40.0;35.3;7.0;1290.6;179.8;731.8;379.0
105;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2001, vrijdag 28 september;2915.3;1131.9;1017.1;82.4;32.4;312.7;93.2;13.8;2.4;165.3;5.7;32.3;83.9;73.3;29.0;5.0;16.6;22.8;8.1;2.4;195.3;17.6;10.5;6.2;0.8;46.5;10.0;2.8;19.1;14.7;3.3;1124.3;183.2;598.9;342.2
106;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2002, vrijdag 27 september;2993.1;1149.2;1033.1;84.1;32.0;321.7;94.9;19.1;2.8;166.8;5.8;32.3;82.0;71.9;30.1;6.8;16.2;18.7;8.1;2.1;203.3;19.5;12.2;6.4;0.9;49.3;10.7;2.3;21.2;15.1;3.7;1164.4;186.6;621.0;356.8
107;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2003, vrijdag 26 september;3047.8;1142.7;1023.6;86.5;32.6;348.0;95.9;32.2;3.8;178.3;5.9;32.0;79.0;68.1;27.9;9.0;14.6;16.6;8.9;2.0;208.8;22.1;14.2;6.9;1.0;54.4;11.2;2.4;23.3;17.5;4.3;1188.5;187.8;644.6;356.0
108;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2004, vrijdag 24 september;3082.3;1128.2;1008.8;88.0;31.4;360.2;95.6;39.6;4.5;183.1;5.8;31.5;77.3;66.3;25.9;10.8;14.1;15.5;9.2;1.8;217.0;22.7;14.5;7.2;1.0;58.6;11.6;2.5;25.0;19.6;4.6;1213.7;186.3;662.6;364.8
109;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2005, vrijdag 30 september;3111.2;1148.4;1021.1;92.5;34.8;354.3;89.8;37.2;3.9;182.1;5.4;35.9;75.6;64.3;22.4;11.6;14.8;15.5;9.6;1.8;223.8;25.8;16.4;8.2;1.2;63.2;12.1;2.4;27.0;21.7;5.0;1215.0;184.4;669.7;360.9
110;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2006, vrijdag 29 september;3135.0;1198.7;1059.0;101.4;38.3;326.5;87.9;28.9;3.2;168.2;3.5;34.9;74.2;62.7;19.8;10.4;17.1;15.4;9.8;1.6;233.7;27.2;16.4;9.9;0.9;64.8;12.6;2.3;28.5;21.5;5.1;1204.8;181.2;668.9;354.7
111;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2007, vrijdag 28 september;3174.0;1270.1;1125.2;105.8;39.0;305.4;87.5;23.5;2.6;154.4;3.4;34.1;72.1;61.6;20.1;9.8;17.3;14.4;9.0;1.5;238.3;30.2;18.5;10.7;1.0;69.0;12.7;2.3;31.1;22.9;5.5;1183.4;179.1;659.7;344.6
112;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2008, vrijdag 26 september;3238.2;1335.8;1174.8;118.1;42.9;298.9;92.0;20.6;1.8;150.0;3.0;31.5;67.1;56.5;20.1;8.9;14.7;12.9;9.2;1.5;240.4;33.1;19.7;12.3;1.1;73.1;12.8;1.9;33.9;24.6;5.9;1183.9;178.6;661.3;344.0
113;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2009, vrijdag 25 september;3308.9;1328.7;1152.9;131.9;43.9;331.8;94.2;39.5;1.6;159.4;3.2;33.7;74.0;60.9;19.0;15.0;15.0;11.9;11.4;1.7;246.1;34.1;19.5;13.5;1.1;78.6;15.0;1.6;36.1;25.9;6.8;1208.8;179.6;681.2;348.0
114;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2010, vrijdag 24 september;3374.1;1344.3;1164.4;135.2;44.7;352.9;98.6;39.1;1.2;167.2;3.2;43.6;76.2;62.1;18.3;15.5;16.3;12.1;12.3;1.8;255.1;35.4;21.0;13.3;1.1;81.7;14.9;1.6;39.1;26.2;6.9;1221.6;180.8;692.7;348.0
115;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2011, vrijdag 30 september;3446.3;1381.6;1191.0;142.5;48.1;366.7;103.3;38.3;1.0;184.2;3.4;36.4;78.0;62.9;18.7;15.7;17.5;11.1;13.1;2.0;260.7;37.6;22.5;13.8;1.4;85.1;14.4;1.6;41.5;27.7;7.0;1229.6;183.2;703.0;343.3
116;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2012, vrijdag 28 september;3497.4;1385.6;1185.5;149.9;50.2;384.4;108.3;45.7;0.9;188.4;3.5;37.5;79.8;64.6;17.9;17.8;18.2;10.7;13.2;2.0;268.8;39.0;23.0;14.6;1.4;89.0;13.9;1.8;40.8;32.5;7.3;1243.4;182.5;713.5;347.4
117;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2013. vrijdag 27 september;3537.6;1367.7;1165.5;154.4;47.8;414.3;111.1;56.6;1.0;201.9;3.8;39.9;89.4;73.0;17.0;26.5;19.0;10.6;14.4;2.0;276.5;38.4;22.4;14.8;1.2;90.5;13.4;2.1;40.9;34.1;7.4;1253.3;180.0;723.6;349.7
118;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2014, vrijdag 26 september;3602.3;1401.7;1186.7;166.0;49.1;429.1;115.8;55.7;0.8;215.3;4.0;37.4;89.7;73.2;16.5;26.9;20.8;9.0;14.5;2.0;285.1;38.5;21.8;15.4;1.2;92.1;13.3;2.3;41.5;35.0;7.4;1258.8;178.8;727.7;352.4
119;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal particuliere huishoudens;2015, vrijdag 25 september;3672.5;1444.4;1222.6;168.5;53.2;438.1;117.7;51.2;0.7;229.6;3.9;35.0;90.7;74.4;16.6;28.7;20.6;8.5;14.3;2.1;295.4;38.5;21.2;16.0;1.3;88.1;12.3;2.2;39.7;33.9;7.0;1270.3;178.6;725.8;365.9
120;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2001, vrijdag 28 september;30.4;2.1;2.0;0.1;0.0;7.0;4.8;0.0;0.0;2.0;0.0;0.2;0.6;0.6;0.4;0.0;0.1;0.1;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.7;0.1;0.0;0.1;0.6;0.0;9.3;0.6;4.0;4.8
121;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2002, vrijdag 27 september;31.2;2.0;1.9;0.1;0.0;7.3;4.8;0.0;0.0;2.2;0.0;0.2;0.6;0.6;0.4;0.0;0.1;0.0;0.0;0.0;10.4;0.0;0.0;0.0;0.0;0.7;0.1;0.0;0.1;0.5;0.0;10.1;0.7;4.3;5.2
122;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2003, vrijdag 26 september;31.9;2.2;2.1;0.1;0.0;7.7;4.9;0.1;0.0;2.5;0.0;0.2;0.6;0.6;0.4;0.0;0.1;0.0;0.0;0.0;10.3;0.0;0.0;0.0;0.0;0.9;0.1;0.0;0.1;0.7;0.0;10.3;0.6;4.4;5.4
123;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2004, vrijdag 24 september;32.6;1.9;1.8;0.1;0.0;8.4;5.1;0.1;0.0;2.9;0.0;0.2;0.6;0.6;0.4;0.0;0.1;0.0;0.0;0.0;10.2;0.1;0.0;0.0;0.0;0.9;0.1;0.0;0.1;0.7;0.0;10.5;0.5;4.1;5.9
124;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2005, vrijdag 30 september;32.8;2.0;1.9;0.1;0.0;8.8;5.3;0.1;0.0;3.1;0.0;0.3;0.6;0.5;0.4;0.0;0.1;0.0;0.0;0.0;10.2;0.1;0.0;0.0;0.0;1.1;0.1;0.0;0.1;0.8;0.0;10.2;0.5;3.9;5.7
125;Totaal mannen en vrouwen;Totaal leeftijd;Allochtoon;Totaal institutionele huishoudens;2006, vrijdag 29 september;32.5;2.0;1.9;0.1;0.0;9.1;5.4;0.1;0.0;3.4;0.0;0.3;0.6;0.6;0.4;0.0;0.1;0.1;0.0;0.0;10.2;0.1;0.0;0.0;0.0;1.1;0.1;0.0;0.1;0.8;0.0;9.3;0.4;3.7;5.2
