ID;Geslacht;Leeftijd;DiagnosesICPC;Marges;Perioden;PersonenMetDiagnose_1
229;Totaal mannen en vrouwen;Totaal leeftijd;A70-A96, A98-A99 Tot. niet gespec. zkten;Bovengrens 95%-interval;2021;101.0
230;Totaal mannen en vrouwen;Totaal leeftijd;A70-A96, A98-A99 Tot. niet gespec. zkten;Bovengrens 95%-interval;2022;112.0
231;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2012;10.0
232;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2013;10.0
233;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2014;9.0
234;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2015;8.0
235;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2016;7.0
236;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2017;7.0
237;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2018;7.0
238;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2019;6.0
239;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2020;6.0
240;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2021;6.0
241;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Waarde;2022;5.0
242;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2012;10.0
243;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2013;10.0
244;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2014;9.0
245;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2015;8.0
246;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2016;7.0
247;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2017;7.0
248;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2018;6.0
249;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2019;6.0
250;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2020;6.0
251;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2021;6.0
252;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Ondergrens 95%-interval;2022;5.0
253;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2012;10.0
254;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2013;10.0
255;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2014;9.0
256;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2015;8.0
257;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2016;7.0
258;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2017;7.0
259;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2018;7.0
260;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2019;6.0
261;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2020;6.0
262;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2021;6.0
263;Totaal mannen en vrouwen;Totaal leeftijd;A85 Geneesmiddelbijwerking;Bovengrens 95%-interval;2022;5.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2012;97.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2013;92.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2014;100.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2015;98.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2016;87.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2017;87.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2018;87.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2019;98.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2020;90.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2021;95.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Waarde;2022;108.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2012;96.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2013;91.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2014;99.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2015;98.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2016;86.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2017;86.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2018;86.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2019;97.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2020;89.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2021;95.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Ondergrens 95%-interval;2022;107.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2012;97.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2013;92.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2014;100.0
289;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2015;99.0
290;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2016;87.0
291;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2017;87.0
292;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2018;87.0
293;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2019;98.0
294;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2020;90.0
295;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2021;96.0
296;Totaal mannen en vrouwen;Totaal leeftijd;Ay Ov. alg., niet gespec. ziekten;Bovengrens 95%-interval;2022;108.0
297;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2012;52.0
298;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2013;50.0
299;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2014;48.0
300;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2015;49.0
301;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2016;50.0
302;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2017;52.0
303;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2018;54.0
304;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2019;55.0
305;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2020;54.0
306;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2021;56.0
307;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Waarde;2022;58.0
308;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2012;51.0
309;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2013;50.0
310;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2014;47.0
311;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2015;49.0
312;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2016;49.0
313;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2017;52.0
314;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2018;54.0
315;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2019;55.0
316;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2020;54.0
317;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2021;56.0
318;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Ondergrens 95%-interval;2022;58.0
319;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2012;53.0
320;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2013;51.0
321;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2014;48.0
322;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2015;50.0
323;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2016;50.0
324;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2017;53.0
325;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2018;55.0
326;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2019;56.0
327;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2020;55.0
328;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2021;57.0
329;Totaal mannen en vrouwen;Totaal leeftijd;B. Bloed en bloedvormende organen;Bovengrens 95%-interval;2022;59.0
330;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2012;7.0
331;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2013;6.0
332;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2014;7.0
333;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2015;7.0
334;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2016;7.0
335;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2017;6.0
336;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2018;6.0
337;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2019;7.0
338;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2020;6.0
339;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2021;6.0
340;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Waarde;2022;7.0
341;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2012;6.0
342;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2013;6.0
343;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2014;6.0
344;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2015;7.0
345;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2016;6.0
346;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2017;6.0
347;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2018;6.0
348;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2019;7.0
349;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2020;6.0
350;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2021;6.0
351;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Ondergrens 95%-interval;2022;7.0
352;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2012;7.0
353;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2013;7.0
354;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2014;7.0
355;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2015;7.0
356;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2016;7.0
357;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2017;6.0
358;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2018;6.0
359;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2019;7.0
360;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2020;6.0
361;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2021;7.0
362;Totaal mannen en vrouwen;Totaal leeftijd;B01-B29 Tot. sympt., kl. bloed, bloedv..;Bovengrens 95%-interval;2022;7.0
363;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2012;4.0
364;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2013;4.0
365;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2014;4.0
366;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2015;4.0
367;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2016;4.0
368;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2017;4.0
369;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2018;4.0
370;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2019;4.0
371;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2020;4.0
372;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2021;4.0
373;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Waarde;2022;4.0
374;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2012;4.0
375;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2013;4.0
376;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2014;4.0
377;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2015;4.0
378;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2016;4.0
379;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2017;4.0
380;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2018;4.0
381;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2019;4.0
382;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2020;4.0
383;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2021;4.0
384;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Ondergrens 95%-interval;2022;4.0
385;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2012;4.0
386;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2013;4.0
387;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2014;4.0
388;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2015;4.0
389;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2016;4.0
390;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2017;4.0
391;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2018;4.0
392;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2019;4.0
393;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2020;4.0
394;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2021;4.0
395;Totaal mannen en vrouwen;Totaal leeftijd;B02 Vergrote lymfeklier;Bovengrens 95%-interval;2022;4.0
396;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2012;3.0
397;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2013;3.0
398;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2014;3.0
399;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2015;3.0
400;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2016;3.0
401;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2017;2.0
402;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2018;2.0
403;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2019;3.0
404;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2020;2.0
405;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2021;2.0
406;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Waarde;2022;3.0
407;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2012;3.0
408;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2013;3.0
409;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2014;3.0
410;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2015;3.0
411;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2016;3.0
412;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2017;2.0
413;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2018;2.0
414;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2019;3.0
415;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2020;2.0
416;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2021;2.0
417;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Ondergrens 95%-interval;2022;3.0
418;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2012;3.0
419;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2013;3.0
420;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2014;3.0
421;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2015;3.0
422;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2016;3.0
423;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2017;2.0
424;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2018;2.0
425;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2019;3.0
426;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2020;2.0
427;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2021;2.0
428;Totaal mannen en vrouwen;Totaal leeftijd;Bx Ov. sympt.,bloed, bloedv...;Bovengrens 95%-interval;2022;3.0
429;Totaal mannen en vrouwen;Totaal leeftijd;B70-B99 Tot. zktn bloed, bloedv. organen;Waarde;2012;46.0
