ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;BedrijfstakkenBranchesSBI93;Perioden;LoonVanWerknemersTotaal_1;LoonVanWerknemersVoltijd_2;LoonVanWerknemersTotaal_3;LoonVanWerknemersVoltijd_4;LoonVanWerknemersTotaal_5;LoonVanWerknemersVoltijd_6;LoonVanWerknemersTotaal_7;LoonVanWerknemersVoltijd_8;LoonVanWerknemersTotaal_9;LoonVanWerknemersVoltijd_10;LoonVanWerknemersTotaal_11;LoonVanWerknemersVoltijd_12;LoonVanWerknemersTotaal_13;LoonVanWerknemersVoltijd_14;LoonVanWerknemersTotaal_15;LoonVanWerknemersVoltijd_16
130;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
131;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
132;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;5;Cohort 2004/'05;2.6;2.7;2.4;2.5;2.4;2.5;0.5;;3.0;3.1;2.7;3.0;3.0;3.1;3.3;3.3
133;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;5;Cohort 2005/'06;2.7;2.9;2.5;2.6;2.5;2.6;1.9;2.5;3.2;3.4;2.7;3.6;3.2;3.4;2.7;3.9
134;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
135;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
136;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;6;Cohort 2004/'05;3.2;3.3;2.7;2.8;2.7;2.8;1.7;2.6;3.8;3.8;3.3;3.5;3.8;3.8;4.3;4.2
137;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;6;Cohort 2005/'06;3.5;3.6;2.9;3.0;2.9;3.0;2.8;2.8;4.0;4.1;4.0;4.2;4.0;4.1;4.1;4.1
138;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
139;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
140;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;7;Cohort 2004/'05;2.9;2.9;2.6;2.7;2.6;2.7;1.8;2.3;3.1;3.2;2.8;3.1;3.1;3.2;3.2;3.2
141;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;7;Cohort 2005/'06;3.0;3.1;2.8;2.9;2.8;2.9;2.0;2.6;3.3;3.3;2.8;3.2;3.3;3.4;3.1;3.3
142;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
143;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
144;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;8;Cohort 2004/'05;2.4;2.8;2.3;2.7;2.3;2.7;0.8;;2.5;3.0;1.9;2.6;2.5;3.0;2.6;3.2
145;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;8;Cohort 2005/'06;2.5;2.9;2.4;2.8;2.4;2.8;1.4;2.4;2.6;3.1;2.1;2.8;2.7;3.1;2.4;4.2
146;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
147;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
148;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9;Cohort 2004/'05;2.7;2.8;2.5;2.6;2.5;2.6;2.0;4.2;3.0;3.0;3.2;3.2;2.9;3.0;3.8;3.9
149;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9;Cohort 2005/'06;2.9;3.0;2.6;2.7;2.6;2.7;2.4;2.8;3.1;3.1;3.0;3.1;3.1;3.1;3.7;4.0
150;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
151;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
152;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.3;2.6;2.3;2.6;2.3;2.6;2.3;2.6;2.5;2.6;2.2;2.3;2.5;2.6;2.6;2.6
153;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;M Onderwijs;Cohort 2005/'06;2.4;2.7;2.4;2.7;2.4;2.7;2.5;2.7;2.6;2.7;2.4;2.5;2.6;2.7;2.6;2.8
154;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
155;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
156;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.4;2.8;2.2;2.5;2.2;2.5;1.8;2.5;2.8;3.1;2.2;2.7;2.5;2.8;3.3;3.4
157;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;2.5;2.9;2.3;2.6;2.3;2.6;1.7;2.5;2.9;3.2;2.2;2.6;2.6;2.9;3.4;3.5
158;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
159;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
160;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;2.4;2.7;2.1;2.5;2.2;2.5;1.5;3.0;2.6;2.9;3.0;4.6;2.5;2.8;2.8;2.9
161;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;2.5;2.8;2.2;2.6;2.3;2.6;1.7;2.7;2.7;3.0;2.7;3.3;2.6;3.1;2.8;2.9
162;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
163;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
164;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;Onbekend;Cohort 2004/'05;2.3;9.1;0.5;;0.5;;;;2.8;9.1;;;2.8;9.1;;
165;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;Onbekend;Cohort 2005/'06;3.1;3.6;3.5;3.7;3.5;3.7;;;2.7;3.4;1.1;;2.9;3.4;;
166;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
167;Totaal mannen en vrouwen;0;0;0;Twee jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
168;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;0;Cohort 2004/'05;2.9;3.2;2.7;2.9;2.7;2.9;2.4;2.7;3.3;3.6;3.0;3.7;3.3;3.6;3.4;3.5
169;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;;;;;;;;;
170;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
171;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
172;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;1;Cohort 2004/'05;2.7;2.9;2.7;2.9;2.7;2.9;;;2.9;3.7;;;2.9;3.7;;
173;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
174;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
175;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
176;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2004/'05;3.2;3.3;3.0;3.1;3.0;3.1;1.6;;3.7;3.8;3.2;3.4;3.7;3.8;4.0;4.0
177;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
178;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
179;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
180;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2004/'05;3.0;3.2;2.8;3.0;2.8;3.0;2.5;2.7;3.5;3.7;2.8;3.3;3.5;3.7;3.9;4.2
181;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;;;;;;;;;
182;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
183;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
184;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2004/'05;2.2;2.5;2.1;2.4;2.1;2.4;1.7;2.1;2.4;3.0;1.4;1.9;2.5;3.1;;
185;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;;;;;;;;;
186;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
187;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
188;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2004/'05;2.9;3.1;2.7;2.8;2.7;2.8;1.1;;3.4;3.6;3.0;3.3;3.4;3.6;1.1;
189;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
190;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
191;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
192;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2004/'05;3.7;3.8;3.1;3.2;3.1;3.2;2.0;3.1;4.4;4.5;3.9;4.1;4.4;4.5;5.6;5.8
193;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;;;;;;;;;
194;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
195;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
196;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2004/'05;3.3;3.4;3.0;3.1;3.0;3.1;2.1;2.7;3.5;3.6;3.1;3.5;3.6;3.6;3.3;3.3
197;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;;;;;;;;;
198;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
199;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
200;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2004/'05;2.7;3.1;2.6;3.0;2.6;3.0;1.3;;2.9;3.4;2.2;2.9;2.9;3.4;2.8;3.9
201;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;;;;;;;;;
202;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
203;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
204;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2004/'05;3.0;3.2;2.7;2.9;2.7;2.9;1.4;;3.2;3.4;3.3;3.3;3.2;3.3;4.2;4.4
205;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;;;;;;;;;
206;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
207;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
208;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.5;2.8;2.4;2.7;2.4;2.7;2.5;2.7;2.7;2.9;2.3;2.5;2.7;2.9;2.7;2.9
209;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;M Onderwijs;Cohort 2005/'06;;;;;;;;;;;;;;;;
210;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
211;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
212;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.6;3.1;2.3;2.7;2.3;2.7;1.8;2.3;3.1;3.4;2.4;3.2;2.7;3.1;3.6;3.7
213;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;;;;;;;;;;;;;;;;
214;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
215;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
216;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;2.6;3.0;2.4;2.7;2.4;2.7;1.8;3.3;2.9;3.2;4.5;7.4;2.8;3.1;2.8;2.9
217;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;;;;;;;;;;;;;;;;
218;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
219;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
220;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Onbekend;Cohort 2004/'05;3.0;3.4;2.4;2.9;2.4;2.9;;;3.7;3.8;1.7;1.7;3.8;4.0;;
221;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
222;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
223;Totaal mannen en vrouwen;0;0;0;Drie jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
224;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2004/'05;1.6;2.1;1.4;1.9;1.4;1.9;1.3;2.0;1.8;2.3;1.5;2.3;1.7;2.3;2.5;2.7
225;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2005/'06;1.7;2.3;1.6;2.1;1.6;2.1;1.4;2.3;2.0;2.6;1.7;2.5;1.9;2.5;2.6;2.9
226;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2006/'07;1.8;2.4;1.7;2.2;1.7;2.2;1.6;2.3;2.1;2.7;1.8;2.6;2.0;2.7;2.7;2.9
227;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;0;Cohort 2007/'08;1.9;2.5;1.7;2.3;1.7;2.3;1.6;2.4;2.2;2.8;2.0;3.1;2.1;2.7;2.9;3.1
228;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2004/'05;1.1;1.7;1.1;1.7;1.1;1.7;0.7;;1.0;1.6;0.6;;0.9;1.5;2.2;2.2
229;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2005/'06;1.2;2.1;1.2;2.1;1.2;2.1;1.2;;1.1;2.3;0.8;;1.1;2.3;;
230;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2006/'07;1.5;2.3;1.5;2.3;1.5;2.3;0.1;;1.3;2.4;0.6;;1.3;2.4;2.3;2.3
231;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;1;Cohort 2007/'08;1.4;2.2;1.5;2.3;1.5;2.3;0.6;;1.3;2.1;;;1.2;1.7;2.6;2.6
232;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2004/'05;1.8;2.1;1.6;1.9;1.6;1.9;0.3;;2.2;2.5;2.0;3.0;2.2;2.5;2.5;2.5
233;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2005/'06;2.0;2.3;1.8;2.1;1.8;2.1;1.3;2.6;2.3;2.7;2.5;2.8;2.3;2.7;2.2;2.9
234;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2006/'07;2.1;2.4;1.9;2.2;1.9;2.2;0.8;;2.4;2.7;2.4;2.6;2.4;2.7;2.6;3.0
235;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;2;Cohort 2007/'08;2.2;2.5;2.0;2.4;2.0;2.4;1.2;;2.6;2.9;2.5;3.1;2.6;2.8;2.2;2.6
236;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2004/'05;1.2;1.9;1.2;1.8;1.2;1.8;1.0;3.0;1.4;2.2;1.5;2.2;1.4;2.2;2.1;2.5
237;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2005/'06;1.4;2.2;1.3;2.0;1.3;2.0;1.1;2.2;1.6;2.6;1.6;3.0;1.5;2.6;2.5;2.7
238;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2006/'07;1.5;2.3;1.4;2.1;1.4;2.1;0.9;;1.7;2.8;1.7;3.0;1.7;2.8;2.4;2.7
239;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;3;Cohort 2007/'08;1.5;2.4;1.5;2.2;1.5;2.2;1.8;2.3;1.7;2.8;1.8;2.9;1.7;2.8;2.5;2.9
240;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2004/'05;0.9;1.7;0.9;1.6;0.9;1.6;0.7;;0.8;1.9;0.9;1.8;0.8;1.9;0.7;
241;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2005/'06;1.0;1.9;1.1;1.8;1.1;1.8;0.8;1.8;0.9;2.4;1.0;2.2;0.9;2.4;0.9;
242;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2006/'07;1.1;1.9;1.1;1.8;1.1;1.8;0.7;;0.9;2.3;0.9;1.9;0.9;2.4;0.3;
243;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;4;Cohort 2007/'08;1.1;1.9;1.1;1.9;1.1;1.9;1.2;2.1;1.0;2.3;1.2;2.0;1.0;2.3;1.4;
244;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2004/'05;1.3;1.9;1.2;1.7;1.2;1.7;0.7;;1.5;2.4;1.4;1.9;1.5;2.4;1.0;1.7
245;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2005/'06;1.5;2.2;1.4;2.0;1.4;2.0;1.1;;1.6;2.6;1.3;2.2;1.7;2.6;0.7;
246;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2006/'07;1.6;2.3;1.5;2.1;1.6;2.1;1.1;;1.7;2.7;1.4;2.0;1.7;2.7;0.4;
247;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;5;Cohort 2007/'08;1.6;2.3;1.5;2.0;1.5;2.0;0.6;;1.8;2.7;1.4;2.2;1.9;2.7;0.7;2.0
248;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2004/'05;2.1;2.4;1.7;1.9;1.7;1.9;;;2.5;2.9;2.2;2.9;2.5;2.9;0.1;
249;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2005/'06;2.3;2.7;1.8;2.1;1.8;2.1;1.8;;2.8;3.1;3.3;3.6;2.8;3.0;2.3;2.3
250;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2006/'07;2.5;2.9;2.1;2.4;2.1;2.4;;;3.0;3.3;2.6;2.9;3.0;3.3;3.0;3.0
251;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;6;Cohort 2007/'08;2.5;2.9;2.1;2.5;2.1;2.5;;;2.9;3.3;3.7;4.1;2.8;3.2;1.8;
252;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2004/'05;1.8;2.1;1.6;1.9;1.6;1.9;0.7;1.9;2.0;2.3;1.5;2.2;2.0;2.3;2.4;2.6
253;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2005/'06;2.0;2.3;1.8;2.1;1.8;2.1;1.0;1.2;2.2;2.5;1.9;2.4;2.2;2.5;2.1;2.5
254;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2006/'07;2.1;2.5;1.9;2.2;1.9;2.2;1.6;2.5;2.4;2.7;2.3;2.8;2.4;2.7;2.4;2.6
255;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;7;Cohort 2007/'08;2.2;2.5;2.0;2.3;2.0;2.3;2.0;3.3;2.4;2.8;2.5;3.3;2.4;2.7;2.5;2.9
256;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2004/'05;1.4;1.8;1.4;1.8;1.4;1.8;0.9;1.7;1.4;2.0;1.2;1.9;1.4;2.0;1.2;1.8
257;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2005/'06;1.5;2.2;1.5;2.1;1.5;2.1;0.7;;1.4;2.3;1.3;2.0;1.4;2.3;1.5;3.2
258;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2006/'07;1.6;2.3;1.6;2.2;1.6;2.2;1.1;;1.6;2.5;1.4;2.3;1.6;2.4;1.7;3.7
259;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;8;Cohort 2007/'08;1.6;2.3;1.6;2.3;1.6;2.3;1.4;2.6;1.6;2.5;1.5;2.3;1.6;2.6;1.6;2.4
260;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2004/'05;2.0;2.4;1.6;2.1;1.6;2.1;1.4;2.8;2.2;2.5;2.6;2.9;2.2;2.5;2.7;3.0
261;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2005/'06;2.3;2.6;2.0;2.3;2.0;2.3;1.1;;2.5;2.7;2.5;2.7;2.5;2.6;3.4;3.5
262;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2006/'07;2.4;2.7;2.0;2.3;2.0;2.3;1.7;2.1;2.7;2.8;2.6;2.7;2.6;2.8;4.2;4.3
263;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9;Cohort 2007/'08;2.4;2.7;2.0;2.4;2.1;2.4;1.8;2.2;2.6;2.8;2.8;3.0;2.5;2.8;3.1;3.3
264;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;M Onderwijs;Cohort 2004/'05;1.6;2.0;1.5;2.0;1.5;2.0;1.4;1.9;1.7;2.0;1.4;1.9;1.7;2.0;1.7;2.0
265;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;M Onderwijs;Cohort 2005/'06;1.7;2.2;1.6;2.2;1.7;2.2;1.5;2.2;1.8;2.2;2.0;2.5;1.8;2.2;1.8;2.1
266;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;M Onderwijs;Cohort 2006/'07;1.8;2.3;1.7;2.3;1.7;2.3;1.6;2.3;1.9;2.3;1.8;2.6;1.9;2.3;1.8;2.1
267;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;M Onderwijs;Cohort 2007/'08;1.8;2.4;1.8;2.4;1.8;2.4;1.7;2.4;1.9;2.3;1.8;2.2;1.9;2.3;2.0;2.2
268;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;1.6;2.3;1.4;1.9;1.4;1.9;0.9;1.2;2.0;2.6;1.6;2.8;1.6;2.2;2.6;2.7
269;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.7;2.5;1.5;2.1;1.5;2.1;1.1;2.2;2.1;2.8;1.4;2.2;1.6;2.4;2.8;2.9
270;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;1.8;2.6;1.6;2.2;1.6;2.2;1.4;1.7;2.2;2.8;1.4;2.3;1.7;2.4;2.8;3.0
271;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;1.8;2.7;1.6;2.2;1.6;2.2;1.4;1.6;2.3;3.0;1.7;2.8;1.8;2.5;3.0;3.2
272;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.4;2.0;1.2;1.8;1.2;1.8;1.2;2.0;1.6;2.3;1.3;2.0;1.5;2.2;2.3;2.5
273;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;1.6;2.3;1.4;2.1;1.4;2.0;1.7;2.7;1.8;2.5;1.4;1.9;1.7;2.5;2.5;2.5
274;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;1.6;2.2;1.5;2.1;1.5;2.1;1.8;2.4;1.8;2.5;1.8;2.3;1.7;2.4;2.5;2.7
275;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;1.6;2.4;1.5;2.1;1.5;2.1;1.3;2.6;1.9;2.7;1.7;3.4;1.8;2.5;2.6;2.8
276;Totaal mannen en vrouwen;0;0;1;Direct na afstuderen;Onbekend;Cohort 2004/'05;1.4;2.3;1.2;1.8;1.2;1.8;;;1.8;3.2;2.5;4.6;1.8;3.1;;
