ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
130;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2010 na methodewijziging;5445.0;4318.0;21.66;2499.0;2464.0;34910.0;29990.0;4920.0;510.0;30.4;30.0;1365.0;1722.0
131;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2011;5440.0;4293.0;21.95;2537.0;2502.0;35540.0;30450.0;5090.0;490.0;30.2;29.8;1368.0;1733.0
132;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2012;5346.0;4218.0;22.62;2594.0;2560.0;36230.0;31130.0;5100.0;500.0;30.2;29.8;1358.0;1721.0
133;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2013;5210.0;4121.0;23.02;2646.0;2612.0;37210.0;31760.0;5450.0;480.0;30.4;30.0;1361.0;1721.0
134;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2014;5102.0;4043.0;23.29;2694.0;2659.0;37720.0;32330.0;5400.0;460.0;30.4;30.1;1370.0;1729.0
135;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2015;5003.0;3987.0;24.07;2787.0;2752.0;39060.0;33450.0;5610.0;430.0;30.6;30.3;1372.0;1722.0
136;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2016;4990.0;3996.0;24.26;2841.0;2805.0;39970.0;34090.0;5880.0;420.0;30.8;30.5;1388.0;1733.0
137;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2017;5043.0;4039.0;24.49;2888.0;2852.0;40700.0;34660.0;6040.0;440.0;31.0;30.6;1397.0;1745.0
138;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2018;5101.0;4106.0;25.06;2959.0;2923.0;41640.0;35510.0;6130.0;470.0;31.1;30.8;1400.0;1739.0
139;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2019;5218.0;4214.0;25.54;3039.0;3004.0;42780.0;36470.0;6310.0;500.0;31.3;30.9;1412.0;1748.0
140;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2020;5587.0;4535.0;26.12;3119.0;3086.0;43830.0;37430.0;6400.0;520.0;31.5;31.1;1418.0;1747.0
141;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2021;5592.0;4567.0;26.69;3229.0;3194.0;45640.0;38750.0;6890.0;530.0;31.6;31.3;1436.0;1758.0
142;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2022;5645.0;4631.0;27.81;3378.0;3343.0;48210.0;40540.0;7670.0;550.0;31.8;31.5;1443.0;1759.0
143;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: onbepaalde tijd;2023;5732.0;4719.0;29.71;3601.0;3566.0;51010.0;43210.0;7800.0;590.0;31.9;31.6;1440.0;1749.0
144;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2009;197.0;178.0;33.47;4605.0;4601.0;58570.0;55250.0;3320.0;4130.0;35.9;35.9;1650.0;1821.0
145;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2010 voor methodewijziging;197.0;178.0;33.77;4608.0;4605.0;58590.0;55300.0;3290.0;3870.0;35.7;35.6;1636.0;1811.0
146;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2010 na methodewijziging;225.0;199.0;32.78;4412.0;4409.0;56080.0;52950.0;3140.0;3730.0;35.1;35.1;1614.0;1818.0
147;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2011;225.0;198.0;33.38;4467.0;4466.0;56660.0;53610.0;3050.0;3520.0;34.7;34.7;1605.0;1819.0
148;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2012;224.0;197.0;33.81;4478.0;4477.0;56560.0;53730.0;2830.0;3440.0;34.7;34.7;1589.0;1807.0
149;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2013;222.0;194.0;34.35;4531.0;4530.0;58770.0;54370.0;4400.0;3270.0;34.6;34.6;1583.0;1812.0
150;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2014;223.0;193.0;34.13;4500.0;4499.0;57260.0;54000.0;3270.0;2940.0;34.5;34.5;1582.0;1822.0
151;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2015;228.0;198.0;35.04;4602.0;4601.0;58450.0;55220.0;3230.0;2750.0;34.5;34.5;1576.0;1818.0
152;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2016;234.0;202.0;35.24;4641.0;4641.0;58750.0;55690.0;3060.0;2700.0;34.4;34.4;1580.0;1828.0
153;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2017;239.0;206.0;35.94;4704.0;4702.0;60120.0;56440.0;3670.0;2790.0;34.2;34.2;1570.0;1821.0
154;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2018;246.0;212.0;36.53;4768.0;4767.0;60120.0;57220.0;2900.0;2910.0;34.3;34.2;1566.0;1817.0
155;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2019;252.0;217.0;36.81;4833.0;4831.0;60780.0;58000.0;2780.0;3030.0;34.3;34.3;1575.0;1826.0
156;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2020;255.0;219.0;37.06;4840.0;4839.0;60890.0;58080.0;2810.0;3080.0;34.3;34.3;1567.0;1824.0
157;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2021;269.0;232.0;37.16;4892.0;4891.0;61740.0;58700.0;3040.0;3030.0;34.2;34.2;1579.0;1837.0
158;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2022;289.0;249.0;37.73;4970.0;4969.0;62340.0;59640.0;2700.0;3100.0;34.3;34.3;1580.0;1834.0
159;Totaal mannen en vrouwen;Totaal;Totaal;Contractsoort: niet van toepassing;2023;307.0;264.0;39.33;5156.0;5155.0;64540.0;61870.0;2670.0;3240.0;34.2;34.2;1573.0;1826.0
160;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2009;1130.0;192.0;13.45;328.0;318.0;4570.0;3940.0;630.0;30.0;6.4;6.2;284.0;1667.0
161;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2010 voor methodewijziging;1142.0;193.0;14.07;341.0;329.0;4710.0;4100.0;610.0;30.0;6.4;6.2;281.0;1659.0
162;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2010 na methodewijziging;1169.0;197.0;14.16;343.0;331.0;4770.0;4120.0;650.0;40.0;6.4;6.2;281.0;1663.0
163;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2011;1211.0;202.0;14.07;342.0;329.0;4880.0;4100.0;780.0;50.0;6.3;6.1;281.0;1682.0
164;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2012;1212.0;203.0;14.3;346.0;333.0;4880.0;4150.0;730.0;50.0;6.4;6.2;280.0;1673.0
165;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2013;1209.0;209.0;14.44;355.0;347.0;4850.0;4260.0;590.0;40.0;6.5;6.4;288.0;1671.0
166;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2014;1205.0;207.0;14.05;348.0;339.0;4720.0;4170.0;550.0;40.0;6.5;6.4;289.0;1681.0
167;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2015;1213.0;209.0;13.9;342.0;333.0;4660.0;4100.0;560.0;40.0;6.5;6.4;288.0;1668.0
168;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2016;1193.0;208.0;13.41;338.0;331.0;4640.0;4050.0;590.0;40.0;6.6;6.5;296.0;1700.0
169;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2017;1210.0;211.0;13.41;339.0;332.0;4690.0;4070.0;620.0;40.0;6.6;6.5;298.0;1707.0
170;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2018;1223.0;213.0;13.51;339.0;333.0;4710.0;4070.0;640.0;50.0;6.6;6.5;296.0;1699.0
171;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2019;1231.0;214.0;13.81;348.0;342.0;4840.0;4180.0;660.0;50.0;6.6;6.5;298.0;1711.0
172;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2020;1128.0;197.0;14.38;365.0;360.0;5080.0;4380.0;700.0;60.0;6.7;6.6;301.0;1718.0
173;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2021;1146.0;202.0;14.67;375.0;370.0;5200.0;4500.0;710.0;60.0;6.7;6.6;303.0;1718.0
174;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2022;1213.0;211.0;15.12;382.0;378.0;5340.0;4580.0;750.0;60.0;6.6;6.6;300.0;1722.0
175;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: minder dan 12 uur per week;2023;1212.0;210.0;16.28;407.0;403.0;5630.0;4890.0;740.0;70.0;6.6;6.5;297.0;1717.0
176;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2009;832.0;368.0;15.49;951.0;939.0;12930.0;11410.0;1520.0;40.0;16.2;16.0;728.0;1645.0
177;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 voor methodewijziging;834.0;370.0;15.89;972.0;958.0;13230.0;11670.0;1560.0;40.0;16.2;16.0;724.0;1633.0
178;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2010 na methodewijziging;843.0;374.0;15.92;975.0;961.0;13270.0;11700.0;1570.0;60.0;16.2;16.0;724.0;1635.0
179;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2011;853.0;377.0;15.92;984.0;969.0;13370.0;11810.0;1560.0;50.0;16.2;16.0;730.0;1650.0
180;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2012;845.0;373.0;16.27;997.0;982.0;13500.0;11960.0;1540.0;50.0;16.2;16.0;724.0;1641.0
181;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2013;812.0;362.0;16.53;1018.0;1009.0;13750.0;12210.0;1540.0;60.0;16.4;16.3;733.0;1644.0
182;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2014;790.0;351.0;16.44;1014.0;1004.0;13680.0;12170.0;1500.0;50.0;16.3;16.2;733.0;1649.0
183;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2015;781.0;345.0;16.48;1010.0;1000.0;13610.0;12120.0;1490.0;60.0;16.3;16.2;728.0;1650.0
184;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2016;792.0;348.0;16.25;1001.0;992.0;13580.0;12010.0;1570.0;60.0;16.3;16.2;732.0;1670.0
185;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2017;764.0;329.0;15.94;974.0;965.0;13270.0;11680.0;1580.0;50.0;16.1;16.0;727.0;1691.0
186;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2018;768.0;330.0;16.15;981.0;973.0;13350.0;11770.0;1580.0;60.0;16.1;16.0;723.0;1683.0
187;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2019;767.0;329.0;16.41;1001.0;993.0;13600.0;12010.0;1590.0;60.0;16.1;16.0;726.0;1695.0
188;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2020;740.0;316.0;16.97;1031.0;1024.0;14090.0;12380.0;1720.0;60.0;16.1;16.0;724.0;1698.0
189;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2021;742.0;318.0;17.2;1051.0;1044.0;14320.0;12610.0;1710.0;60.0;16.1;16.0;728.0;1700.0
190;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2022;757.0;323.0;17.72;1082.0;1074.0;14780.0;12980.0;1800.0;70.0;16.0;16.0;727.0;1704.0
191;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 12 tot 20 uur per week;2023;742.0;316.0;19.01;1155.0;1148.0;15720.0;13860.0;1860.0;80.0;16.0;15.9;725.0;1701.0
192;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2009;739.0;459.0;17.13;1475.0;1459.0;20130.0;17690.0;2430.0;70.0;22.6;22.4;1022.0;1647.0
193;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2010 voor methodewijziging;750.0;466.0;17.47;1495.0;1481.0;20450.0;17940.0;2510.0;70.0;22.7;22.5;1018.0;1639.0
194;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2010 na methodewijziging;756.0;469.0;17.48;1496.0;1483.0;20470.0;17960.0;2520.0;80.0;22.7;22.5;1018.0;1640.0
195;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2011;770.0;478.0;17.6;1522.0;1506.0;20870.0;18260.0;2610.0;70.0;22.7;22.5;1027.0;1653.0
196;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2012;776.0;482.0;18.12;1555.0;1540.0;21170.0;18660.0;2510.0;70.0;22.7;22.5;1020.0;1640.0
197;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2013;768.0;478.0;18.49;1580.0;1571.0;21560.0;18960.0;2600.0;70.0;22.7;22.6;1020.0;1638.0
198;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2014;774.0;481.0;18.5;1589.0;1578.0;21600.0;19070.0;2530.0;70.0;22.7;22.6;1023.0;1646.0
199;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2015;784.0;487.0;18.84;1611.0;1601.0;21860.0;19330.0;2530.0;60.0;22.7;22.6;1019.0;1643.0
200;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2016;798.0;494.0;18.87;1624.0;1615.0;22120.0;19490.0;2640.0;60.0;22.8;22.7;1027.0;1659.0
201;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2017;862.0;525.0;19.0;1631.0;1623.0;22280.0;19570.0;2710.0;70.0;22.7;22.6;1025.0;1683.0
202;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2018;889.0;542.0;19.36;1655.0;1647.0;22560.0;19860.0;2700.0;70.0;22.7;22.6;1021.0;1675.0
203;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2019;910.0;555.0;19.75;1697.0;1691.0;23090.0;20370.0;2730.0;80.0;22.7;22.6;1027.0;1684.0
204;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2020;920.0;560.0;20.44;1752.0;1746.0;23970.0;21020.0;2940.0;80.0;22.7;22.7;1025.0;1684.0
205;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2021;932.0;569.0;20.76;1793.0;1787.0;24440.0;21520.0;2930.0;80.0;22.7;22.7;1033.0;1689.0
206;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2022;950.0;581.0;21.53;1862.0;1856.0;25470.0;22350.0;3130.0;90.0;22.8;22.7;1034.0;1692.0
207;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 20 tot 25 uur per week;2023;956.0;584.0;23.02;1983.0;1977.0;27030.0;23790.0;3240.0;100.0;22.8;22.7;1031.0;1688.0
208;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2009;475.0;365.0;18.33;1946.0;1904.0;26660.0;23350.0;3310.0;90.0;27.9;27.5;1247.0;1622.0
209;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2010 voor methodewijziging;485.0;374.0;18.76;1957.0;1937.0;26750.0;23490.0;3270.0;90.0;27.8;27.5;1239.0;1608.0
210;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2010 na methodewijziging;488.0;376.0;18.76;1959.0;1938.0;26780.0;23500.0;3270.0;90.0;27.8;27.5;1240.0;1609.0
211;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2011;515.0;394.0;19.03;2014.0;1984.0;27510.0;24170.0;3340.0;90.0;27.9;27.5;1251.0;1634.0
212;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2012;529.0;405.0;19.56;2050.0;2022.0;28010.0;24600.0;3410.0;80.0;27.8;27.5;1241.0;1622.0
213;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2013;557.0;428.0;19.89;2078.0;2063.0;28520.0;24940.0;3580.0;70.0;27.9;27.7;1245.0;1619.0
214;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2014;562.0;431.0;19.75;2083.0;2058.0;28410.0;24990.0;3420.0;70.0;28.0;27.7;1250.0;1628.0
215;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2015;570.0;436.0;20.2;2118.0;2094.0;28860.0;25420.0;3440.0;60.0;27.9;27.7;1244.0;1626.0
216;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2016;591.0;451.0;20.26;2134.0;2113.0;29220.0;25610.0;3620.0;60.0;27.9;27.7;1252.0;1640.0
217;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2017;617.0;466.0;20.36;2156.0;2139.0;29590.0;25870.0;3720.0;60.0;28.0;27.8;1261.0;1669.0
218;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2018;643.0;486.0;20.83;2191.0;2177.0;29980.0;26290.0;3690.0;60.0;27.9;27.8;1254.0;1659.0
219;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2019;672.0;508.0;21.27;2249.0;2236.0;30760.0;26990.0;3770.0;70.0;28.0;27.8;1261.0;1669.0
220;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2020;675.0;509.0;22.21;2341.0;2329.0;32190.0;28100.0;4090.0;70.0;28.0;27.8;1258.0;1668.0
221;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2021;693.0;524.0;22.59;2398.0;2385.0;32890.0;28780.0;4110.0;70.0;28.0;27.8;1267.0;1674.0
222;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2022;720.0;545.0;23.41;2488.0;2475.0;34270.0;29860.0;4410.0;80.0;28.0;27.9;1268.0;1676.0
223;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 25 tot 30 uur per week;2023;732.0;554.0;25.12;2657.0;2645.0;36490.0;31890.0;4600.0;90.0;28.0;27.9;1263.0;1671.0
224;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2009;852.0;763.0;19.37;2403.0;2366.0;32990.0;28830.0;4160.0;220.0;32.6;32.2;1466.0;1636.0
225;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2010 voor methodewijziging;838.0;753.0;19.76;2424.0;2402.0;33380.0;29080.0;4300.0;210.0;32.5;32.2;1459.0;1623.0
226;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2010 na methodewijziging;841.0;756.0;19.76;2424.0;2403.0;33380.0;29090.0;4300.0;210.0;32.5;32.2;1459.0;1624.0
227;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2011;871.0;779.0;20.05;2490.0;2460.0;34130.0;29880.0;4250.0;200.0;32.6;32.2;1472.0;1646.0
228;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2012;864.0;770.0;20.57;2534.0;2505.0;34660.0;30400.0;4260.0;210.0;32.6;32.3;1461.0;1639.0
229;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2013;797.0;707.0;21.05;2573.0;2549.0;35380.0;30870.0;4510.0;190.0;32.6;32.3;1453.0;1638.0
230;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2014;817.0;724.0;21.18;2610.0;2579.0;35730.0;31320.0;4400.0;190.0;32.6;32.3;1461.0;1648.0
231;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2015;831.0;733.0;21.66;2655.0;2624.0;36260.0;31860.0;4400.0;170.0;32.6;32.3;1454.0;1649.0
232;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2016;858.0;756.0;21.7;2672.0;2644.0;36650.0;32060.0;4590.0;170.0;32.6;32.3;1462.0;1659.0
233;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2017;890.0;776.0;21.79;2692.0;2668.0;36920.0;32300.0;4610.0;180.0;32.6;32.3;1469.0;1685.0
234;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2018;942.0;821.0;22.16;2720.0;2699.0;37160.0;32640.0;4520.0;190.0;32.5;32.3;1461.0;1677.0
235;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2019;988.0;860.0;22.6;2785.0;2766.0;38040.0;33420.0;4620.0;200.0;32.5;32.3;1468.0;1688.0
236;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2020;1004.0;870.0;23.55;2889.0;2872.0;39510.0;34670.0;4840.0;220.0;32.4;32.3;1464.0;1689.0
237;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2021;1040.0;903.0;23.85;2948.0;2930.0;40260.0;35380.0;4880.0;220.0;32.4;32.3;1474.0;1697.0
238;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2022;1096.0;951.0;24.66;3048.0;3030.0;41830.0;36580.0;5250.0;230.0;32.4;32.3;1475.0;1700.0
239;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 30 tot 35 uur per week;2023;1140.0;987.0;26.4;3241.0;3223.0;44280.0;38890.0;5390.0;260.0;32.4;32.3;1465.0;1692.0
240;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2009;3793.0;3778.0;21.33;3212.0;3171.0;44330.0;38540.0;5790.0;960.0;39.4;38.9;1784.0;1791.0
241;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2010 voor methodewijziging;3724.0;3714.0;21.71;3263.0;3213.0;45100.0;39150.0;5950.0;930.0;39.4;38.8;1776.0;1781.0
242;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2010 na methodewijziging;3762.0;3752.0;21.73;3268.0;3219.0;45230.0;39220.0;6010.0;940.0;39.4;38.8;1777.0;1782.0
243;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2011;3706.0;3695.0;22.02;3327.0;3281.0;46170.0;39930.0;6240.0;910.0;39.3;38.7;1788.0;1794.0
244;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2012;3646.0;3635.0;22.64;3396.0;3351.0;47000.0;40760.0;6250.0;920.0;39.4;38.8;1776.0;1782.0
245;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2013;3603.0;3590.0;22.94;3450.0;3396.0;48160.0;41400.0;6770.0;900.0;39.6;39.0;1777.0;1783.0
246;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2014;3558.0;3545.0;23.13;3493.0;3444.0;48550.0;41910.0;6640.0;840.0;39.6;39.0;1787.0;1794.0
247;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2015;3603.0;3585.0;23.72;3563.0;3512.0;49510.0;42760.0;6760.0;760.0;39.6;39.0;1777.0;1786.0
248;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2016;3660.0;3646.0;23.83;3600.0;3548.0;50140.0;43200.0;6940.0;750.0;39.6;39.0;1787.0;1794.0
249;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2017;3753.0;3738.0;23.96;3631.0;3574.0;50590.0;43570.0;7010.0;770.0;39.7;39.0;1790.0;1797.0
250;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2018;3859.0;3844.0;24.46;3696.0;3637.0;51380.0;44350.0;7030.0;810.0;39.7;39.1;1785.0;1792.0
251;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2019;3932.0;3916.0;24.95;3785.0;3728.0;52700.0;45420.0;7280.0;850.0;39.7;39.1;1793.0;1801.0
252;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2020;3924.0;3904.0;25.9;3905.0;3854.0;54340.0;46860.0;7480.0;880.0;39.6;39.1;1786.0;1795.0
253;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2021;4009.0;3990.0;26.3;3998.0;3944.0;56020.0;47980.0;8040.0;890.0;39.7;39.1;1799.0;1808.0
254;Totaal mannen en vrouwen;Totaal;Totaal;Arbeidsduur: 35 uur of meer per week;2022;4132.0;4112.0;27.26;4141.0;4088.0;58510.0;49690.0;8820.0;910.0;39.6;39.1;1799.0;1808.0
