ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;Perioden;BevolkingOp1Januari_1
249;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2038;1273558.0
250;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2039;1284528.0
251;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2040;1295476.0
252;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2041;1306375.0
253;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2042;1317193.0
254;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2043;1327917.0
255;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2044;1338526.0
256;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2045;1349034.0
257;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2046;1359402.0
258;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2047;1369633.0
259;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2048;1379731.0
260;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2049;1389699.0
261;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2050;1399528.0
262;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2051;1409235.0
263;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2052;1418837.0
264;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2053;1428345.0
265;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2054;1437745.0
266;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2055;1447106.0
267;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2056;1456444.0
268;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2057;1465802.0
269;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2058;1475219.0
270;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2059;1484760.0
271;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2060;1494509.0
272;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2061;1504498.0
273;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2062;1514814.0
274;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2063;1525520.0
275;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2064;1536661.0
276;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2065;1548300.0
277;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2066;1560401.0
278;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2067;1572991.0
279;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2068;1586023.0
280;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2069;1599447.0
281;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, één ouder geboren in NL;2070;1613248.0
282;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2024;948664.0
283;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2025;969388.0
284;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2026;990573.0
285;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2027;1012176.0
286;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2028;1034227.0
287;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2029;1056910.0
288;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2030;1080912.0
289;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2031;1106249.0
290;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2032;1133106.0
291;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2033;1161442.0
292;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2034;1191227.0
293;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2035;1222260.0
294;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2036;1254360.0
295;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2037;1287249.0
296;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2038;1320675.0
297;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2039;1354387.0
298;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2040;1388221.0
299;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2041;1422220.0
300;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2042;1456401.0
301;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2043;1490816.0
302;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2044;1525452.0
303;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2045;1560353.0
304;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2046;1595460.0
305;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2047;1630773.0
306;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2048;1666276.0
307;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2049;1701945.0
308;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2050;1737765.0
309;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2051;1773692.0
310;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2052;1809692.0
311;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2053;1845718.0
312;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2054;1881768.0
313;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2055;1917802.0
314;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2056;1953781.0
315;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2057;1989697.0
316;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2058;2025501.0
317;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2059;2061180.0
318;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2060;2096692.0
319;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2061;2131994.0
320;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2062;2167065.0
321;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2063;2201833.0
322;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2064;2236260.0
323;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2065;2270293.0
324;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2066;2303874.0
325;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2067;2336985.0
326;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2068;2369584.0
327;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2069;2401615.0
328;Totaal mannen en vrouwen;Totaal over alle leeftijden;Totaal;Geboren in NL, twee ouders buiten NL;2070;2433078.0
329;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2024;12943401.0
330;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2025;12910105.0
331;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2026;12876287.0
332;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2027;12842264.0
333;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2028;12808935.0
334;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2029;12777257.0
335;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2030;12747927.0
336;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2031;12719353.0
337;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2032;12691045.0
338;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2033;12662488.0
339;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2034;12633319.0
340;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2035;12603200.0
341;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2036;12571846.0
342;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2037;12539044.0
343;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2038;12504661.0
344;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2039;12468564.0
345;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2040;12430716.0
346;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2041;12391121.0
347;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2042;12349844.0
348;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2043;12306975.0
349;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2044;12262618.0
350;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2045;12216899.0
351;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2046;12169879.0
352;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2047;12121730.0
353;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2048;12072552.0
354;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2049;12022425.0
355;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2050;11971447.0
356;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2051;11919752.0
357;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2052;11867506.0
358;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2053;11814928.0
359;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2054;11762286.0
360;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2055;11709915.0
361;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2056;11658180.0
362;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2057;11607456.0
363;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2058;11558213.0
364;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2059;11510899.0
365;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2060;11465968.0
366;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2061;11423856.0
367;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2062;11384994.0
368;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2063;11349700.0
369;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2064;11318237.0
370;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2065;11290738.0
371;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2066;11267202.0
372;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2067;11247513.0
373;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2068;11231482.0
374;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2069;11218785.0
375;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Totaal;2070;11209073.0
376;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2024;12943401.0
377;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2025;12910105.0
378;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2026;12876287.0
379;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2027;12842264.0
380;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2028;12808935.0
381;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2029;12777257.0
382;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2030;12747927.0
383;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2031;12719353.0
384;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2032;12691045.0
385;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2033;12662488.0
386;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2034;12633319.0
387;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2035;12603200.0
388;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2036;12571846.0
389;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2037;12539044.0
390;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2038;12504661.0
391;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2039;12468564.0
392;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2040;12430716.0
393;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2041;12391121.0
394;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2042;12349844.0
395;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2043;12306975.0
396;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2044;12262618.0
397;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2045;12216899.0
398;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2046;12169879.0
399;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2047;12121730.0
400;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2048;12072552.0
401;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2049;12022425.0
402;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2050;11971447.0
403;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2051;11919752.0
404;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2052;11867506.0
405;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2053;11814928.0
406;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2054;11762286.0
407;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2055;11709915.0
408;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2056;11658180.0
409;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2057;11607456.0
410;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2058;11558213.0
411;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2059;11510899.0
412;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2060;11465968.0
413;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2061;11423856.0
414;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2062;11384994.0
415;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2063;11349700.0
416;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2064;11318237.0
417;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2065;11290738.0
418;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2066;11267202.0
419;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2067;11247513.0
420;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2068;11231482.0
421;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2069;11218785.0
422;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren in Nederland;2070;11209073.0
423;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2024;
424;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2025;
425;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2026;
426;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2027;
427;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2028;
428;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2029;
429;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2030;
430;Totaal mannen en vrouwen;Totaal over alle leeftijden;Nederland;Geboren buiten Nederland;2031;
