ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
148;Totaal mannen en vrouwen;1;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;50.0;800.0;1300.0;11100.0;;0.0;0.0;0.0;;0.0;800.0;1300.0;11100.0;
149;Totaal mannen en vrouwen;1;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
150;Totaal mannen en vrouwen;1;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
151;Totaal mannen en vrouwen;1;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;50.0;800.0;1300.0;11100.0;;0.0;0.0;0.0;;0.0;800.0;1300.0;11100.0;
152;Totaal mannen en vrouwen;1;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;50.0;800.0;1400.0;11100.0;;0.0;0.0;0.0;;0.0;800.0;1400.0;11100.0;
153;Totaal mannen en vrouwen;1;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
154;Totaal mannen en vrouwen;1;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
155;Totaal mannen en vrouwen;1;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;50.0;800.0;1400.0;11100.0;;0.0;0.0;0.0;;0.0;800.0;1400.0;11100.0;
156;Totaal mannen en vrouwen;1;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
157;Totaal mannen en vrouwen;1;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
158;Totaal mannen en vrouwen;1;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
159;Totaal mannen en vrouwen;1;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
160;Totaal mannen en vrouwen;2;0;Totaal alle generaties;Totaal alle AOW percentages;2005;11850.0;1500.0;3000.0;10300.0;;100.0;200.0;500.0;;18.0;1600.0;3200.0;10800.0;
161;Totaal mannen en vrouwen;2;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;300.0;600.0;1200.0;8600.0;;0.0;0.0;100.0;;10.0;600.0;1200.0;8700.0;
162;Totaal mannen en vrouwen;2;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;350.0;1400.0;2900.0;9800.0;;0.0;100.0;100.0;;6.0;1400.0;3000.0;9900.0;
163;Totaal mannen en vrouwen;2;0;Totaal alle generaties;95% of meer AOW opbouw;2005;11200.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;18.0;1700.0;3300.0;10800.0;
164;Totaal mannen en vrouwen;2;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1100.0;1200.0;2500.0;9700.0;;0.0;0.0;200.0;;6.0;1200.0;2500.0;9900.0;
165;Totaal mannen en vrouwen;2;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;500.0;1100.0;8500.0;;0.0;0.0;100.0;;9.0;500.0;1100.0;8600.0;
166;Totaal mannen en vrouwen;2;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;1400.0;2900.0;9700.0;;0.0;0.0;100.0;;7.0;1400.0;2900.0;9800.0;
167;Totaal mannen en vrouwen;2;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;600.0;1500.0;2900.0;10200.0;;0.0;100.0;200.0;;4.0;1500.0;3000.0;10400.0;
168;Totaal mannen en vrouwen;2;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1350.0;1600.0;3100.0;10400.0;;0.0;100.0;200.0;;7.0;1600.0;3200.0;10600.0;
169;Totaal mannen en vrouwen;2;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
170;Totaal mannen en vrouwen;2;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;50.0;1400.0;2900.0;10000.0;;100.0;100.0;100.0;;3.0;1500.0;3000.0;10100.0;
171;Totaal mannen en vrouwen;2;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1300.0;1600.0;3100.0;10400.0;;0.0;100.0;200.0;;7.0;1600.0;3200.0;10600.0;
172;Totaal mannen en vrouwen;2;0;Autochtonen;Totaal alle AOW percentages;2005;9400.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
173;Totaal mannen en vrouwen;2;0;Autochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
174;Totaal mannen en vrouwen;2;0;Autochtonen;70% tot 95% AOW opbouw;2005;50.0;1400.0;2900.0;9900.0;;100.0;200.0;200.0;;7.0;1500.0;3100.0;10100.0;
175;Totaal mannen en vrouwen;2;0;Autochtonen;95% of meer AOW opbouw;2005;9300.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
176;Totaal mannen en vrouwen;2;4;Totaal alle generaties;Totaal alle AOW percentages;2005;9400.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
177;Totaal mannen en vrouwen;2;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
178;Totaal mannen en vrouwen;2;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;50.0;1400.0;2900.0;9900.0;;100.0;200.0;200.0;;7.0;1500.0;3100.0;10100.0;
179;Totaal mannen en vrouwen;2;4;Totaal alle generaties;95% of meer AOW opbouw;2005;9300.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
180;Totaal mannen en vrouwen;2;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
181;Totaal mannen en vrouwen;2;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
182;Totaal mannen en vrouwen;2;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
183;Totaal mannen en vrouwen;2;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
184;Totaal mannen en vrouwen;2;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
185;Totaal mannen en vrouwen;2;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
186;Totaal mannen en vrouwen;2;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
187;Totaal mannen en vrouwen;2;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
188;Totaal mannen en vrouwen;2;4;Autochtonen;Totaal alle AOW percentages;2005;9400.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
189;Totaal mannen en vrouwen;2;4;Autochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
190;Totaal mannen en vrouwen;2;4;Autochtonen;70% tot 95% AOW opbouw;2005;50.0;1400.0;2900.0;9900.0;;100.0;200.0;200.0;;7.0;1500.0;3100.0;10100.0;
191;Totaal mannen en vrouwen;2;4;Autochtonen;95% of meer AOW opbouw;2005;9300.0;1600.0;3100.0;10300.0;;100.0;200.0;500.0;;21.0;1700.0;3300.0;10800.0;
192;Totaal mannen en vrouwen;2;1;Totaal alle generaties;Totaal alle AOW percentages;2005;2450.0;1400.0;2800.0;10100.0;;0.0;100.0;200.0;;7.0;1400.0;2900.0;10300.0;
193;Totaal mannen en vrouwen;2;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;300.0;600.0;1100.0;8600.0;;0.0;0.0;100.0;;9.0;600.0;1100.0;8700.0;
194;Totaal mannen en vrouwen;2;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;250.0;1400.0;2900.0;9800.0;;0.0;0.0;100.0;;6.0;1400.0;2900.0;9900.0;
195;Totaal mannen en vrouwen;2;1;Totaal alle generaties;95% of meer AOW opbouw;2005;1900.0;1600.0;3000.0;10400.0;;0.0;100.0;200.0;;6.0;1600.0;3100.0;10600.0;
196;Totaal mannen en vrouwen;2;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1100.0;1200.0;2500.0;9700.0;;0.0;0.0;200.0;;6.0;1200.0;2500.0;9900.0;
197;Totaal mannen en vrouwen;2;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;250.0;500.0;1100.0;8500.0;;0.0;0.0;100.0;;9.0;500.0;1100.0;8600.0;
198;Totaal mannen en vrouwen;2;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;250.0;1400.0;2900.0;9700.0;;0.0;0.0;100.0;;7.0;1400.0;2900.0;9800.0;
199;Totaal mannen en vrouwen;2;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;600.0;1500.0;2900.0;10200.0;;0.0;100.0;200.0;;4.0;1500.0;3000.0;10400.0;
200;Totaal mannen en vrouwen;2;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1350.0;1600.0;3100.0;10400.0;;0.0;100.0;200.0;;7.0;1600.0;3200.0;10600.0;
201;Totaal mannen en vrouwen;2;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
202;Totaal mannen en vrouwen;2;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;50.0;1400.0;2900.0;10000.0;;100.0;100.0;100.0;;3.0;1500.0;3000.0;10100.0;
203;Totaal mannen en vrouwen;2;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1300.0;1600.0;3100.0;10400.0;;0.0;100.0;200.0;;7.0;1600.0;3200.0;10600.0;
204;Totaal mannen en vrouwen;2;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
205;Totaal mannen en vrouwen;2;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
206;Totaal mannen en vrouwen;2;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
207;Totaal mannen en vrouwen;2;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
208;Totaal mannen en vrouwen;2;3;Totaal alle generaties;Totaal alle AOW percentages;2005;700.0;1400.0;2700.0;10100.0;;100.0;100.0;200.0;;9.0;1500.0;2800.0;10300.0;
209;Totaal mannen en vrouwen;2;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;150.0;400.0;800.0;8700.0;;0.0;0.0;0.0;;9.0;400.0;800.0;8700.0;
210;Totaal mannen en vrouwen;2;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
211;Totaal mannen en vrouwen;2;3;Totaal alle generaties;95% of meer AOW opbouw;2005;550.0;1600.0;3100.0;10400.0;;100.0;100.0;300.0;;9.0;1700.0;3200.0;10700.0;
212;Totaal mannen en vrouwen;2;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;250.0;900.0;1800.0;9400.0;;0.0;100.0;200.0;;6.0;900.0;1900.0;9600.0;
213;Totaal mannen en vrouwen;2;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;400.0;800.0;8700.0;;0.0;0.0;0.0;;7.0;400.0;800.0;8700.0;
214;Totaal mannen en vrouwen;2;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
215;Totaal mannen en vrouwen;2;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;100.0;1500.0;3000.0;10200.0;;0.0;100.0;300.0;;4.0;1500.0;3100.0;10500.0;
216;Totaal mannen en vrouwen;2;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;450.0;1600.0;3200.0;10400.0;;100.0;100.0;200.0;;10.0;1700.0;3300.0;10600.0;
217;Totaal mannen en vrouwen;2;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
218;Totaal mannen en vrouwen;2;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
219;Totaal mannen en vrouwen;2;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;450.0;1600.0;3200.0;10400.0;;100.0;100.0;200.0;;10.0;1700.0;3300.0;10600.0;
220;Totaal mannen en vrouwen;2;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
221;Totaal mannen en vrouwen;2;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
222;Totaal mannen en vrouwen;2;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
223;Totaal mannen en vrouwen;2;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
224;Totaal mannen en vrouwen;2;2;Totaal alle generaties;Totaal alle AOW percentages;2005;1750.0;1500.0;2800.0;10100.0;;0.0;0.0;100.0;;6.0;1500.0;2800.0;10200.0;
225;Totaal mannen en vrouwen;2;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;150.0;700.0;1400.0;8500.0;;0.0;100.0;200.0;;10.0;700.0;1500.0;8700.0;
226;Totaal mannen en vrouwen;2;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;250.0;1400.0;2900.0;9800.0;;0.0;0.0;0.0;;7.0;1400.0;2900.0;9800.0;
227;Totaal mannen en vrouwen;2;2;Totaal alle generaties;95% of meer AOW opbouw;2005;1350.0;1600.0;3000.0;10400.0;;0.0;0.0;100.0;;5.0;1600.0;3000.0;10500.0;
228;Totaal mannen en vrouwen;2;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;850.0;1300.0;2700.0;9800.0;;0.0;0.0;100.0;;6.0;1300.0;2700.0;9900.0;
229;Totaal mannen en vrouwen;2;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;700.0;1400.0;8400.0;;0.0;100.0;300.0;;11.0;700.0;1500.0;8700.0;
230;Totaal mannen en vrouwen;2;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;1400.0;2900.0;9700.0;;0.0;0.0;0.0;;7.0;1400.0;2900.0;9700.0;
231;Totaal mannen en vrouwen;2;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;500.0;1500.0;2900.0;10200.0;;0.0;0.0;200.0;;4.0;1500.0;2900.0;10400.0;
232;Totaal mannen en vrouwen;2;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;900.0;1600.0;3000.0;10400.0;;0.0;0.0;100.0;;6.0;1600.0;3000.0;10500.0;
233;Totaal mannen en vrouwen;2;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
234;Totaal mannen en vrouwen;2;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
235;Totaal mannen en vrouwen;2;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;850.0;1600.0;3100.0;10400.0;;0.0;0.0;100.0;;6.0;1600.0;3100.0;10500.0;
236;Totaal mannen en vrouwen;2;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
237;Totaal mannen en vrouwen;2;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
238;Totaal mannen en vrouwen;2;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
239;Totaal mannen en vrouwen;2;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
240;Totaal mannen en vrouwen;3;0;Totaal alle generaties;Totaal alle AOW percentages;2005;33850.0;2200.0;5200.0;9300.0;39.0;200.0;600.0;800.0;3.0;32.0;2400.0;5800.0;10100.0;42.0
241;Totaal mannen en vrouwen;3;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1550.0;800.0;2000.0;7700.0;50.0;100.0;200.0;300.0;2.0;13.0;900.0;2200.0;8000.0;52.0
242;Totaal mannen en vrouwen;3;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1150.0;1900.0;4700.0;9000.0;47.0;200.0;400.0;600.0;3.0;18.0;2100.0;5100.0;9600.0;50.0
243;Totaal mannen en vrouwen;3;0;Totaal alle generaties;95% of meer AOW opbouw;2005;31100.0;2300.0;5400.0;9400.0;39.0;300.0;600.0;800.0;3.0;33.0;2600.0;6000.0;10200.0;42.0
244;Totaal mannen en vrouwen;3;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;3500.0;1600.0;3800.0;8600.0;49.0;100.0;300.0;400.0;2.0;15.0;1700.0;4100.0;9000.0;51.0
245;Totaal mannen en vrouwen;3;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1500.0;800.0;2000.0;7600.0;50.0;100.0;200.0;200.0;2.0;13.0;900.0;2200.0;7800.0;52.0
246;Totaal mannen en vrouwen;3;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;550.0;1900.0;4400.0;8900.0;48.0;100.0;300.0;700.0;4.0;18.0;2000.0;4700.0;9600.0;52.0
247;Totaal mannen en vrouwen;3;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1450.0;2300.0;5400.0;9400.0;48.0;100.0;400.0;500.0;3.0;15.0;2400.0;5800.0;9900.0;51.0
248;Totaal mannen en vrouwen;3;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2950.0;2300.0;5400.0;9600.0;49.0;200.0;400.0;600.0;3.0;19.0;2500.0;5800.0;10200.0;52.0
249;Totaal mannen en vrouwen;3;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;50.0;1200.0;2700.0;8600.0;60.0;0.0;100.0;0.0;0.0;24.0;1200.0;2800.0;8600.0;60.0
250;Totaal mannen en vrouwen;3;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;2000.0;4800.0;9300.0;46.0;200.0;500.0;500.0;2.0;11.0;2200.0;5300.0;9800.0;48.0
251;Totaal mannen en vrouwen;3;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2800.0;2300.0;5500.0;9600.0;49.0;200.0;400.0;600.0;3.0;20.0;2500.0;5900.0;10200.0;52.0
252;Totaal mannen en vrouwen;3;0;Autochtonen;Totaal alle AOW percentages;2005;27350.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
253;Totaal mannen en vrouwen;3;0;Autochtonen;Minder dan 70% AOW opbouw;2005;50.0;1200.0;2700.0;8300.0;49.0;500.0;1100.0;2000.0;12.0;18.0;1700.0;3800.0;10300.0;61.0
254;Totaal mannen en vrouwen;3;0;Autochtonen;70% tot 95% AOW opbouw;2005;450.0;2000.0;4900.0;9100.0;45.0;300.0;600.0;700.0;3.0;22.0;2300.0;5500.0;9800.0;48.0
255;Totaal mannen en vrouwen;3;0;Autochtonen;95% of meer AOW opbouw;2005;26850.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
256;Totaal mannen en vrouwen;3;4;Totaal alle generaties;Totaal alle AOW percentages;2005;27350.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
257;Totaal mannen en vrouwen;3;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;50.0;1200.0;2700.0;8300.0;49.0;500.0;1100.0;2000.0;12.0;18.0;1700.0;3800.0;10300.0;61.0
258;Totaal mannen en vrouwen;3;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;450.0;2000.0;4900.0;9100.0;45.0;300.0;600.0;700.0;3.0;22.0;2300.0;5500.0;9800.0;48.0
259;Totaal mannen en vrouwen;3;4;Totaal alle generaties;95% of meer AOW opbouw;2005;26850.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
260;Totaal mannen en vrouwen;3;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
261;Totaal mannen en vrouwen;3;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
262;Totaal mannen en vrouwen;3;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
263;Totaal mannen en vrouwen;3;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
264;Totaal mannen en vrouwen;3;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
265;Totaal mannen en vrouwen;3;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
266;Totaal mannen en vrouwen;3;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
267;Totaal mannen en vrouwen;3;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
268;Totaal mannen en vrouwen;3;4;Autochtonen;Totaal alle AOW percentages;2005;27350.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
269;Totaal mannen en vrouwen;3;4;Autochtonen;Minder dan 70% AOW opbouw;2005;50.0;1200.0;2700.0;8300.0;49.0;500.0;1100.0;2000.0;12.0;18.0;1700.0;3800.0;10300.0;61.0
270;Totaal mannen en vrouwen;3;4;Autochtonen;70% tot 95% AOW opbouw;2005;450.0;2000.0;4900.0;9100.0;45.0;300.0;600.0;700.0;3.0;22.0;2300.0;5500.0;9800.0;48.0
271;Totaal mannen en vrouwen;3;4;Autochtonen;95% of meer AOW opbouw;2005;26850.0;2300.0;5400.0;9300.0;38.0;300.0;600.0;800.0;3.0;35.0;2600.0;6000.0;10100.0;41.0
272;Totaal mannen en vrouwen;3;1;Totaal alle generaties;Totaal alle AOW percentages;2005;6450.0;1900.0;4500.0;9000.0;49.0;100.0;300.0;500.0;3.0;17.0;2000.0;4800.0;9500.0;52.0
273;Totaal mannen en vrouwen;3;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1500.0;800.0;2000.0;7600.0;50.0;100.0;200.0;200.0;2.0;13.0;900.0;2200.0;7800.0;52.0
274;Totaal mannen en vrouwen;3;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;700.0;1900.0;4500.0;8900.0;48.0;100.0;300.0;600.0;3.0;16.0;2000.0;4800.0;9500.0;51.0
275;Totaal mannen en vrouwen;3;1;Totaal alle generaties;95% of meer AOW opbouw;2005;4250.0;2300.0;5500.0;9500.0;49.0;200.0;400.0;600.0;3.0;18.0;2500.0;5900.0;10100.0;52.0
276;Totaal mannen en vrouwen;3;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;3500.0;1600.0;3800.0;8600.0;49.0;100.0;300.0;400.0;2.0;15.0;1700.0;4100.0;9000.0;51.0
277;Totaal mannen en vrouwen;3;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1500.0;800.0;2000.0;7600.0;50.0;100.0;200.0;200.0;2.0;13.0;900.0;2200.0;7800.0;52.0
278;Totaal mannen en vrouwen;3;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;550.0;1900.0;4400.0;8900.0;48.0;100.0;300.0;700.0;4.0;18.0;2000.0;4700.0;9600.0;52.0
279;Totaal mannen en vrouwen;3;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1450.0;2300.0;5400.0;9400.0;48.0;100.0;400.0;500.0;3.0;15.0;2400.0;5800.0;9900.0;51.0
280;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2950.0;2300.0;5400.0;9600.0;49.0;200.0;400.0;600.0;3.0;19.0;2500.0;5800.0;10200.0;52.0
281;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;50.0;1200.0;2700.0;8600.0;60.0;0.0;100.0;0.0;0.0;24.0;1200.0;2800.0;8600.0;60.0
282;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;2000.0;4800.0;9300.0;46.0;200.0;500.0;500.0;2.0;11.0;2200.0;5300.0;9800.0;48.0
283;Totaal mannen en vrouwen;3;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2800.0;2300.0;5500.0;9600.0;49.0;200.0;400.0;600.0;3.0;20.0;2500.0;5900.0;10200.0;52.0
284;Totaal mannen en vrouwen;3;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
285;Totaal mannen en vrouwen;3;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
286;Totaal mannen en vrouwen;3;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
287;Totaal mannen en vrouwen;3;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
288;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Totaal alle AOW percentages;2005;2550.0;1800.0;4500.0;9000.0;47.0;200.0;400.0;700.0;3.0;19.0;2000.0;4900.0;9700.0;50.0
289;Totaal mannen en vrouwen;3;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;700.0;600.0;1600.0;7800.0;50.0;100.0;200.0;300.0;2.0;10.0;700.0;1800.0;8100.0;52.0
290;Totaal mannen en vrouwen;3;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;150.0;2000.0;4900.0;8800.0;44.0;200.0;600.0;1100.0;6.0;16.0;2200.0;5500.0;9900.0;50.0
291;Totaal mannen en vrouwen;3;3;Totaal alle generaties;95% of meer AOW opbouw;2005;1650.0;2300.0;5700.0;9500.0;46.0;200.0;500.0;800.0;4.0;23.0;2500.0;6200.0;10300.0;50.0
292;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1050.0;1100.0;2800.0;8300.0;49.0;100.0;300.0;500.0;3.0;12.0;1200.0;3100.0;8800.0;52.0
293;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;700.0;600.0;1600.0;7800.0;50.0;100.0;200.0;300.0;2.0;10.0;700.0;1800.0;8100.0;52.0
294;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;1900.0;4800.0;8700.0;50.0;200.0;600.0;1200.0;7.0;17.0;2100.0;5400.0;9900.0;57.0
295;Totaal mannen en vrouwen;3;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;250.0;2300.0;5600.0;9500.0;45.0;200.0;400.0;700.0;3.0;17.0;2500.0;6000.0;10200.0;48.0
296;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1500.0;2300.0;5600.0;9500.0;46.0;200.0;500.0;800.0;4.0;24.0;2500.0;6100.0;10300.0;50.0
297;Totaal mannen en vrouwen;3;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
