ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
180;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 3e kwartaal;4022;693;397;296;3321;1221;432;788;700;820;535;46;8;8.6
181;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013 4e kwartaal;4038;689;403;286;3343;1212;419;793;738;808;537;49;7;8.7
182;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2013;4037;696;385;311;3333;1237;433;804;718;797;533;48;8;8.7
183;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 1e kwartaal;3963;676;379;296;3279;1176;416;760;751;786;521;44;9;8.9
184;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 2e kwartaal;3997;700;391;309;3289;1187;429;758;747;791;519;46;8;8.8
185;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 3e kwartaal;3981;724;430;295;3252;1137;408;728;724;806;540;45;5;8.9
186;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014 4e kwartaal;4043;761;456;305;3276;1139;388;751;752;811;526;48;6;8.8
187;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2014;3996;715;414;301;3274;1160;410;749;744;799;527;46;7;8.8
188;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 1e kwartaal;4044;764;431;334;3272;1144;406;738;777;783;516;52;8;8.8
189;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 2e kwartaal;4062;796;440;356;3258;1139;418;721;759;795;514;51;8;8.7
190;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 3e kwartaal;4045;821;479;342;3216;1102;406;696;711;822;531;50;8;8.7
191;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015 4e kwartaal;4034;810;483;327;3215;1089;406;683;746;804;531;45;8;8.8
192;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2015;4046;798;458;340;3240;1118;409;709;748;801;523;49;8;8.7
193;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 1e kwartaal;4043;800;450;350;3233;1100;439;660;770;783;533;48;9;8.9
194;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 2e kwartaal;4076;850;473;377;3217;1111;457;654;739;784;533;49;9;8.8
195;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 3e kwartaal;4088;878;529;349;3202;1105;432;672;686;804;552;55;8;8.7
196;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016 4e kwartaal;4098;880;524;356;3211;1117;444;672;702;787;555;50;7;8.8
197;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2016;4076;852;494;358;3216;1108;443;665;724;790;543;51;8;8.8
198;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 1e kwartaal;4131;872;479;392;3251;1152;476;676;714;784;548;53;8;8.8
199;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 2e kwartaal;4149;903;486;417;3239;1174;489;685;684;790;540;51;7;8.7
200;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 3e kwartaal;4182;905;523;382;3270;1144;477;667;643;847;580;57;7;8.9
201;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017 4e kwartaal;4219;909;537;373;3302;1197;500;697;649;832;567;56;8;8.8
202;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2017;4170;897;506;391;3265;1167;485;681;673;813;559;54;8;8.8
203;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 1e kwartaal;4227;915;513;402;3304;1214;522;692;676;804;553;58;8;8.7
204;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 2e kwartaal;4300;954;525;428;3338;1253;546;707;642;809;576;58;9;8.6
205;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 3e kwartaal;4294;959;554;406;3327;1247;513;734;594;828;596;62;7;8.6
206;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018 4e kwartaal;4336;978;580;399;3349;1282;523;759;583;822;599;63;9;8.6
207;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2018;4289;952;543;409;3329;1249;526;723;624;815;581;60;8;8.6
208;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 1e kwartaal;4368;973;535;438;3389;1327;563;764;600;809;591;62;6;8.6
209;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 2e kwartaal;4388;994;533;461;3387;1353;570;783;576;794;598;67;8;8.5
210;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 3e kwartaal;4416;975;544;430;3434;1378;569;808;547;828;617;65;7;8.5
211;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019 4e kwartaal;4409;952;530;421;3450;1420;572;848;540;815;606;69;8;8.5
212;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2019;4395;973;536;438;3415;1369;569;801;566;811;603;65;7;8.5
213;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 1e kwartaal;4468;943;517;426;3518;1460;601;859;571;821;600;65;7;8.6
214;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 2e kwartaal;4383;831;405;426;3544;1466;613;854;577;816;619;65;8;8.8
215;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 3e kwartaal;4408;833;433;401;3564;1465;590;875;537;801;692;70;10;8.9
216;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020 4e kwartaal;4484;846;493;353;3626;1505;564;941;561;816;677;67;12;8.8
217;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2020;4436;863;462;401;3563;1474;592;882;561;813;647;67;9;8.8
218;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 1e kwartaal;4422;896;517;379;3375;1604;579;1025;487;726;558;0;151;7.9
219;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 2e kwartaal;4434;944;528;416;3353;1535;575;960;528;735;556;0;137;7.8
220;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 3e kwartaal;4458;1012;655;357;3310;1444;540;904;569;716;581;0;136;7.7
221;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021 4e kwartaal;4510;1056;687;369;3322;1505;530;976;541;693;582;0;132;7.7
222;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2021;4456;977;597;380;3340;1522;556;966;531;717;569;0;139;7.8
223;Totaal mannen en vrouwen;Arbeidsduur: deeltijd;2022 1e kwartaal;4500;1131;657;474;3251;1515;509;1006;514;655;567;0;118;7.6
224;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2011 1e kwartaal;699;130;69;60;569;221;77;144;121;139;85;4;0;8.4
225;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2011 2e kwartaal;709;136;71;65;573;229;80;149;116;134;90;3;0;8.3
226;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2011 3e kwartaal;722;143;85;58;579;229;74;156;114;141;92;3;0;8.2
227;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2011 4e kwartaal;708;140;86;54;567;220;71;149;117;139;88;3;0;8.2
228;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2011;709;137;78;59;572;225;75;150;117;138;89;3;0;8.3
229;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2012 1e kwartaal;705;133;75;58;572;225;73;152;116;140;87;3;0;8.4
230;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2012 2e kwartaal;710;139;72;67;571;228;79;149;114;137;88;4;0;8.2
231;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2012 3e kwartaal;715;142;82;60;573;225;78;147;104;150;89;4;0;8.1
232;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2012 4e kwartaal;690;129;76;53;561;213;74;139;111;143;87;7;0;8.3
233;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2012;705;136;76;59;569;223;76;147;112;142;88;5;0;8.3
234;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 1e kwartaal;695;123;67;56;572;218;75;143;121;141;86;7;0;8.4
235;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 2e kwartaal;694;126;70;55;568;215;81;134;114;142;90;7;0;8.5
236;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 3e kwartaal;670;129;78;51;540;201;76;125;107;142;83;8;0;8.3
237;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013 4e kwartaal;678;118;69;49;559;204;73;131;116;140;91;9;0;8.7
238;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2013;684;124;71;53;560;209;76;133;115;141;87;8;0;8.5
239;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 1e kwartaal;635;111;65;46;525;185;62;124;106;141;86;6;0;9.0
240;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 2e kwartaal;655;124;71;53;531;192;67;125;104;139;88;8;0;8.8
241;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 3e kwartaal;659;141;87;54;518;184;67;117;105;136;87;5;0;8.6
242;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014 4e kwartaal;658;128;74;54;530;188;63;125;113;140;87;3;1;8.8
243;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2014;652;126;74;52;526;187;65;123;107;139;87;5;0;8.8
244;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 1e kwartaal;656;123;69;53;533;195;71;123;114;133;84;6;0;8.7
245;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 2e kwartaal;665;142;85;57;522;185;73;112;116;134;80;7;0;8.4
246;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 3e kwartaal;678;155;94;61;522;180;71;109;108;144;83;7;0;8.4
247;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015 4e kwartaal;666;142;89;52;523;185;73;112;115;134;82;7;1;8.5
248;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2015;666;141;85;56;525;186;72;114;113;136;82;7;0;8.5
249;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 1e kwartaal;650;135;80;55;515;186;77;110;114;120;86;8;0;8.6
250;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 2e kwartaal;666;150;87;63;516;197;75;122;113;117;82;8;0;8.2
251;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 3e kwartaal;669;159;101;59;509;189;72;117;103;118;92;8;0;8.4
252;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016 4e kwartaal;663;162;94;69;501;185;74;111;104;115;89;8;0;8.3
253;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2016;662;152;90;61;510;189;74;115;108;117;87;8;0;8.4
254;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 1e kwartaal;654;158;88;70;495;183;76;108;97;117;90;7;0;8.8
255;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 2e kwartaal;667;161;89;72;506;198;88;110;97;119;84;7;0;8.3
256;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 3e kwartaal;673;169;97;72;504;186;80;106;95;127;90;7;0;8.4
257;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017 4e kwartaal;659;163;98;65;495;193;87;106;93;116;86;7;1;8.3
258;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2017;663;163;93;70;500;190;83;108;95;120;87;7;0;8.4
259;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 1e kwartaal;652;166;96;70;485;185;85;100;94;118;80;8;0;8.2
260;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 2e kwartaal;672;179;104;76;493;188;88;100;96;115;85;8;0;8.1
261;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 3e kwartaal;674;170;100;70;504;198;91;107;85;122;90;8;0;8.1
262;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018 4e kwartaal;674;171;106;65;503;199;88;111;86;121;88;9;1;8.1
263;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2018;668;171;101;70;496;192;88;104;90;119;86;8;0;8.1
264;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 1e kwartaal;671;175;101;74;495;200;88;113;85;118;84;8;0;8.1
265;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 2e kwartaal;678;174;97;77;504;213;94;119;80;118;86;8;0;8.0
266;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 3e kwartaal;673;174;97;77;498;208;90;117;78;117;88;7;0;8.0
267;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019 4e kwartaal;673;171;100;71;503;222;94;128;78;107;88;8;0;7.8
268;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2019;674;173;99;74;500;211;92;119;80;115;87;8;0;8.0
269;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 1e kwartaal;678;168;102;66;510;228;91;136;79;108;87;8;1;7.9
270;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 2e kwartaal;630;138;73;65;492;230;91;139;71;102;81;9;0;7.9
271;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 3e kwartaal;658;146;79;67;511;233;96;137;75;101;93;9;1;8.0
272;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020 4e kwartaal;624;141;86;54;482;219;83;136;70;102;85;6;1;8.0
273;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2020;647;148;85;63;499;227;90;137;74;103;86;8;0;8.0
274;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 1e kwartaal;721;183;119;65;507;277;110;167;65;78;86;0;31;6.6
275;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 2e kwartaal;704;185;105;80;495;260;100;160;73;79;83;0;25;6.6
276;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 3e kwartaal;703;201;140;61;475;242;92;150;74;84;76;0;27;6.3
277;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021 4e kwartaal;682;205;128;77;452;244;93;151;59;76;73;0;25;6.2
278;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2021;702;193;123;70;482;256;99;157;68;79;80;0;27;6.4
279;Totaal mannen en vrouwen;Arbeidsduur: 12 tot 20 uur per week;2022 1e kwartaal;670;217;124;93;433;242;92;150;57;71;62;0;20;5.8
280;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2011 1e kwartaal;2312;298;175;123;2014;679;194;486;469;495;357;13;0;9.8
281;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2011 2e kwartaal;2301;306;169;138;1994;662;191;471;461;504;355;12;0;9.7
282;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2011 3e kwartaal;2312;328;190;138;1983;656;188;469;408;532;372;14;1;9.7
283;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2011 4e kwartaal;2319;312;187;125;2007;657;188;469;430;538;366;16;0;9.8
284;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2011;2311;311;180;131;2000;664;190;474;442;517;363;14;0;9.7
285;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2012 1e kwartaal;2331;299;168;131;2032;664;194;469;465;536;353;14;0;9.8
286;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2012 2e kwartaal;2358;307;156;151;2050;679;206;474;458;545;354;13;1;9.7
287;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2012 3e kwartaal;2394;316;184;132;2078;679;203;476;443;571;371;13;0;9.7
288;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2012 4e kwartaal;2390;306;178;128;2082;670;186;484;463;551;375;23;2;9.8
289;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2012;2368;307;171;136;2061;673;197;476;457;551;364;16;1;9.8
290;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 1e kwartaal;2373;289;153;136;2079;624;182;441;487;558;381;29;5;10.1
291;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 2e kwartaal;2381;289;149;140;2087;619;188;431;494;565;380;29;4;10.1
292;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 3e kwartaal;2403;295;170;126;2103;619;188;432;476;590;389;28;4;10.1
293;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013 4e kwartaal;2373;277;161;116;2093;590;180;410;505;585;385;28;3;10.3
294;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2013;2383;288;158;130;2090;613;185;429;491;575;384;29;4;10.2
295;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 1e kwartaal;2347;279;165;114;2064;572;175;396;521;568;377;26;4;10.4
296;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 2e kwartaal;2370;288;161;127;2078;580;187;393;517;573;381;28;4;10.4
297;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 3e kwartaal;2385;310;188;122;2073;568;182;386;499;587;390;29;2;10.3
298;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014 4e kwartaal;2390;318;195;122;2069;550;163;387;515;589;381;34;3;10.3
299;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2014;2373;299;177;122;2071;567;177;390;513;579;382;29;3;10.4
300;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 1e kwartaal;2378;310;178;132;2064;552;166;386;526;576;377;33;4;10.5
301;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 2e kwartaal;2387;326;178;148;2055;546;169;378;512;583;382;32;5;10.5
302;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 3e kwartaal;2421;359;208;150;2057;556;180;376;486;593;393;31;5;10.3
303;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015 4e kwartaal;2411;335;202;133;2070;538;179;360;519;595;393;25;6;10.5
304;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2015;2399;333;192;141;2062;548;173;375;511;587;386;30;5;10.4
305;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 1e kwartaal;2430;330;192;138;2095;544;192;352;541;593;388;29;5;10.6
306;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 2e kwartaal;2451;365;206;159;2080;538;201;337;523;599;392;28;6;10.5
307;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 3e kwartaal;2504;402;236;165;2098;572;203;369;481;612;402;30;5;10.2
308;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016 4e kwartaal;2490;379;227;152;2107;569;202;367;495;606;408;29;3;10.5
309;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2016;2469;369;215;153;2095;556;200;356;510;603;397;29;5;10.4
310;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 1e kwartaal;2514;370;210;159;2139;592;217;375;507;604;404;33;5;10.5
311;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 2e kwartaal;2521;401;216;185;2115;587;213;374;486;607;403;33;5;10.4
312;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 3e kwartaal;2577;409;237;172;2164;601;223;378;451;645;431;36;4;10.4
313;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017 4e kwartaal;2597;386;225;162;2206;630;240;390;460;643;434;39;5;10.5
314;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2017;2552;392;222;170;2156;602;223;379;476;625;418;35;5;10.4
315;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 1e kwartaal;2608;403;223;180;2201;642;244;398;481;619;422;37;4;10.4
316;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 2e kwartaal;2680;435;239;195;2239;682;268;414;455;628;438;37;6;10.2
317;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 3e kwartaal;2721;474;275;199;2243;692;258;434;424;637;450;40;4;10.0
318;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018 4e kwartaal;2717;454;261;193;2259;712;266;446;418;635;454;39;5;10.1
319;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2018;2681;441;250;192;2236;682;259;423;444;630;441;38;4;10.2
320;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 1e kwartaal;2739;447;251;196;2289;738;291;447;440;626;447;39;2;10.1
321;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 2e kwartaal;2749;461;244;217;2284;755;290;464;422;609;455;43;4;10.0
322;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 3e kwartaal;2831;495;271;224;2332;791;300;491;388;641;470;42;4;9.8
323;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019 4e kwartaal;2787;451;240;211;2332;796;292;504;388;640;463;44;5;10.0
324;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2019;2777;463;252;212;2309;770;293;477;409;629;459;42;4;10.0
325;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 1e kwartaal;2835;439;235;204;2393;833;314;519;416;644;459;40;3;10.1
326;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 2e kwartaal;2809;400;196;204;2404;821;315;505;422;645;476;40;5;10.3
327;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 3e kwartaal;2826;403;207;196;2418;845;317;528;380;626;523;44;5;10.2
328;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020 4e kwartaal;2850;387;216;170;2457;849;283;565;414;630;517;46;6;10.3
329;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2020;2830;407;214;194;2418;837;308;529;408;636;494;42;5;10.2
330;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 1e kwartaal;2824;438;246;192;2323;950;295;655;365;582;426;0;63;9.4
331;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 2e kwartaal;2863;476;279;196;2325;909;307;602;393;595;428;0;63;9.2
332;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 3e kwartaal;2934;522;324;198;2344;885;299;586;414;583;461;0;68;9.0
333;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021 4e kwartaal;2946;525;337;188;2363;910;285;625;414;574;466;0;58;9.1
334;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2021;2892;490;297;194;2339;913;296;617;397;584;445;0;63;9.2
335;Totaal mannen en vrouwen;Arbeidsduur: 20 tot 35 uur per week;2022 1e kwartaal;2945;566;334;232;2325;918;269;650;395;544;467;0;54;9.2
336;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2011 1e kwartaal;4341;493;276;217;3847;1262;319;943;822;905;822;37;0;10.7
337;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2011 2e kwartaal;4359;510;284;225;3849;1248;337;911;820;916;831;35;0;10.7
338;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2011 3e kwartaal;4397;529;295;234;3868;1239;336;903;781;956;856;36;0;10.6
339;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2011 4e kwartaal;4372;502;265;237;3869;1209;335;874;831;947;844;37;0;10.7
340;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2011;4367;508;280;228;3859;1240;332;908;814;931;838;36;0;10.7
341;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2012 1e kwartaal;4327;484;265;219;3843;1201;337;864;848;920;838;37;0;10.9
342;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2012 2e kwartaal;4345;478;243;235;3867;1191;347;844;863;937;838;37;0;10.9
343;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2012 3e kwartaal;4354;479;261;218;3875;1161;342;819;827;980;871;36;0;10.9
344;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2012 4e kwartaal;4300;449;248;201;3850;1130;330;800;855;958;862;44;2;11.1
345;Totaal mannen en vrouwen;Arbeidsduur: voltijd;2012;4332;472;254;218;3859;1171;339;832;848;949;852;38;0;10.9
