ID;Populatie;Geslacht;Persoonskenmerken;Marges;Perioden;Verkeersdeelname_1;GebruikVanHetOpenbaarVervoer_2
198;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2018;75.5;16.0
199;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2019;74.3;15.1
200;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2020;60.3;7.3
201;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2021;68.7;9.1
202;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2022;71.0;11.8
203;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Waarde;2023;;
204;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2018;74.2;14.9
205;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2019;73.0;14.1
206;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2020;59.2;6.7
207;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2021;67.6;8.5
208;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2022;69.8;11.1
209;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Ondergrens 95%-interval;2023;;
210;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2018;76.8;17.0
211;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2019;75.6;16.1
212;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2020;61.5;8.0
213;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2021;69.8;9.8
214;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2022;72.2;12.6
215;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Migratieachtergrond: niet-westers;Bovengrens 95%-interval;2023;;
216;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2018;77.1;12.5
217;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2019;74.1;12.1
218;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2020;62.8;5.6
219;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2021;70.0;7.0
220;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2022;72.6;9.5
221;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Waarde;2023;72.4;10.3
222;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2018;75.9;11.6
223;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2019;72.8;11.3
224;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2020;61.6;5.1
225;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2021;68.9;6.5
226;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2022;71.4;8.8
227;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Ondergrens 95%-interval;2023;71.3;9.6
228;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2018;78.3;13.4
229;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2019;75.4;13.0
230;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2020;63.9;6.2
231;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2021;71.0;7.6
232;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2022;73.8;10.2
233;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 1e 20%-groep;Bovengrens 95%-interval;2023;73.5;11.1
234;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2018;76.6;7.4
235;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2019;76.3;7.2
236;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2020;67.1;3.5
237;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2021;73.3;4.3
238;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2022;75.8;5.6
239;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Waarde;2023;75.2;6.2
240;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2018;75.5;6.8
241;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2019;75.2;6.6
242;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2020;66.1;3.2
243;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2021;72.3;3.9
244;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2022;74.8;5.1
245;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Ondergrens 95%-interval;2023;74.2;5.7
246;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2018;77.6;8.0
247;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2019;77.3;7.8
248;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2020;68.0;3.9
249;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2021;74.2;4.7
250;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2022;76.8;6.2
251;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 2e 20%-groep;Bovengrens 95%-interval;2023;76.2;6.8
252;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2018;85.3;7.7
253;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2019;83.7;8.1
254;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2020;75.9;3.8
255;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2021;80.0;3.8
256;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2022;81.8;5.0
257;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Waarde;2023;82.4;5.5
258;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2018;84.4;7.1
259;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2019;82.8;7.5
260;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2020;75.0;3.4
261;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2021;79.2;3.5
262;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2022;80.9;4.6
263;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Ondergrens 95%-interval;2023;81.6;5.1
264;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2018;86.1;8.3
265;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2019;84.6;8.7
266;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2020;76.7;4.2
267;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2021;80.8;4.2
268;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2022;82.6;5.5
269;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 20%-groep;Bovengrens 95%-interval;2023;83.3;6.0
270;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2018;86.8;7.5
271;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2019;86.3;8.1
272;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2020;79.5;3.3
273;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2021;82.6;3.3
274;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2022;83.8;5.3
275;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Waarde;2023;84.9;5.9
276;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2018;86.0;7.0
277;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2019;85.5;7.5
278;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2020;78.8;3.0
279;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2021;81.9;3.0
280;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2022;83.0;4.9
281;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Ondergrens 95%-interval;2023;84.1;5.4
282;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2018;87.5;8.0
283;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2019;87.1;8.7
284;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2020;80.3;3.7
285;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2021;83.3;3.6
286;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2022;84.6;5.7
287;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 4e 20%-groep;Bovengrens 95%-interval;2023;85.6;6.3
288;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2018;86.6;8.1
289;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2019;86.3;7.6
290;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2020;80.0;3.4
291;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2021;81.7;3.1
292;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2022;82.8;5.0
293;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Waarde;2023;84.2;6.6
294;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2018;85.8;7.6
295;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2019;85.4;7.1
296;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2020;79.3;3.1
297;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2021;81.0;2.9
298;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2022;81.9;4.6
299;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Ondergrens 95%-interval;2023;83.4;6.2
300;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2018;87.4;8.7
301;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2019;87.2;8.1
302;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2020;80.7;3.7
303;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2021;82.5;3.4
304;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2022;83.6;5.4
305;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 5e 20%-groep;Bovengrens 95%-interval;2023;84.9;7.0
306;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2018;88.7;40.7
307;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2019;86.7;41.1
308;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2020;73.5;18.6
309;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2021;79.6;23.7
310;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2022;83.8;30.2
311;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Waarde;2023;83.6;33.3
312;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2018;87.0;38.7
313;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2019;84.8;38.9
314;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2020;71.7;17.1
315;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2021;78.1;22.2
316;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2022;82.0;28.5
317;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Ondergrens 95%-interval;2023;81.9;31.4
318;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2018;90.2;42.9
319;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2019;88.4;43.4
320;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2020;75.2;20.2
321;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2021;81.1;25.3
322;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2022;85.4;32.0
323;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekabonnement;Bovengrens 95%-interval;2023;85.2;35.2
324;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2018;94.1;17.2
325;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2019;89.0;19.4
326;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2020;81.8;
327;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2021;82.4;16.1
328;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2022;88.7;19.2
329;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Waarde;2023;86.2;19.8
330;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2018;88.0;12.7
331;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2019;83.9;14.6
332;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2020;76.5;
333;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2021;77.3;12.3
334;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2022;82.6;14.6
335;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Ondergrens 95%-interval;2023;78.5;15.0
336;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2018;97.2;22.8
337;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2019;92.6;25.4
338;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2020;86.1;
339;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2021;86.6;20.8
340;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2022;92.8;24.9
341;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: weekendabonnement;Bovengrens 95%-interval;2023;91.5;25.6
342;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2018;82.6;7.1
343;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2019;81.7;7.0
344;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2020;73.8;3.2
345;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2021;78.0;3.2
346;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2022;79.5;4.8
347;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Waarde;2023;80.2;5.7
348;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2018;82.2;6.9
349;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2019;81.3;6.8
350;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2020;73.4;3.0
351;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2021;77.7;3.1
352;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2022;79.1;4.6
353;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Ondergrens 95%-interval;2023;79.8;5.5
354;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2018;83.1;7.4
355;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2019;82.1;7.3
356;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2020;74.2;3.4
357;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2021;78.4;3.4
358;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2022;79.9;5.0
359;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;OV-Studentenkaart: geen;Bovengrens 95%-interval;2023;80.6;6.0
360;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2018;73.6;5.9
361;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2019;72.0;5.5
362;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2020;63.7;2.9
363;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2021;70.5;3.2
364;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2022;72.8;4.5
365;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Waarde;2023;72.0;4.8
366;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2018;72.6;5.4
367;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2019;71.0;5.0
368;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2020;62.8;2.6
369;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2021;69.6;2.9
370;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2022;71.9;4.1
371;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Ondergrens 95%-interval;2023;71.1;4.4
372;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2018;74.5;6.4
373;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2019;73.0;5.9
374;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2020;64.7;3.2
375;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2021;71.4;3.6
376;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2022;73.7;4.9
377;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 1 Laag;Bovengrens 95%-interval;2023;72.9;5.2
378;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 2 Middelbaar;Waarde;2018;86.0;9.5
379;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 2 Middelbaar;Waarde;2019;85.2;9.3
380;Populatie: 6 jaar of ouder;Totaal mannen en vrouwen;Onderwijsniveau: 2 Middelbaar;Waarde;2020;77.1;4.3
