ID;RegioS;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
472;473;473;Zandvoort                          ;ZVT;Zandvoort                 ;15;Haarlem         ;44;Kennemerland                  ;22;Haarlem-Beverwijk-Velsen           ;21;Agglomeratie Haarlem               ;61;Overige gemeenten Zuid-Kennemerland     ;4;Amsterdam       ;12;Kennemerland      ;13;Kennemerland     ;31;GGD Zuid-Kennemerland                   ;49;Haarlem            ;10;Haarlem         ;3;West-Nederland ;2708;Kennemerland                            ;7;Westelijk Holland            ;43;Haarlem               ;NL3;West-Nederland ;NL32;Noord-Holland; NL324;Agglomeratie Haarlem               ;15;Zuid-Noord-Holland              ;12;Kennemerland             ;27;Noord-Holland;20;Zuidelijk Noord-Holland;2;Noordzeebadplaatsen                     ;25;West-Kennnemerland             ;17;Zuid- en Midden-Kennemerland            ;21;Zuid-Kennemerland                       ;221;   ;                                       ;0;                   ;11;Haarlem            ;3;10 000 - < 20 000 inwoners  ;3;Matig stedelijk     ;16864;1384
473;707;707;Zederik                            ;ZRK;Zederik                   ;11;Dordrecht       ;10;Zuid-Holland zuid             ;34;Gorinchem                          ;30;Zuidoost-Zuid-Holland              ;78;Vijfheerenlanden                        ;3;'s-Gravenhage   ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Dordrecht                     ;39;Gorinchem          ;14;Dordrecht       ;3;West-Nederland ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied;52;Gorinchem             ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL336;Zuidoost-Zuid-Holland              ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland ;23;Rijnmond               ;17;Overig Nederland                        ;30;Zuid-Holland-Zuid              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;13556;247
474;478;478;Zeevang                            ;ZVG;Zeevang                   ;15;Haarlem         ;21;Waterland                     ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;56;Noordhollands Middengewest              ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen  ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland; NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland;20;Zuidelijk Noord-Holland;3;IJsselmeerkust                          ;21;Agglomeratie Amsterdam         ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;232;Overig Groot-Amsterdam                 ;0;                   ;10;Amsterdam          ;2;5 000 - < 10 000 inwoners   ;5;Niet stedelijk      ;6324;240
475;50;50;Zeewolde                           ;ZWE;Zeewolde                  ;7;Zwolle          ;65;Flevoland                     ;50;Lelystad                           ;40;Flevoland                          ;129;Zuidelijke IJsselmeerpolders            ;2;Arnhem          ;10;Het Gooi/Flevoland;10;Flevoland        ;22;GGD Flevoland                           ;63;Lelystad           ;5;Lelystad        ;2;Oost-Nederland ;2402;Zuidelijke IJsselmeerpolders            ;6;IJsselmeerpolders            ;28;Harderwijk            ;NL2;Oost-Nederland ;NL23;Flevoland    ; NL231;Flevoland                          ;10;Harderwijk-Amersfoort           ;25;Flevoland                ;24;Flevoland    ;15;Flevoland              ;3;IJsselmeerkust                          ;18;Flevoland                      ;31;Flevoland                               ;46;Flevoland                               ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;4;Weinig stedelijk    ;19398;821
476;355;355;Zeist                              ;ZST;Zeist                     ;16;Utrecht         ;37;Utrechtsland                  ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;44;Utrechtse Heuvelrug                     ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;26;GGD Zuidoost Utrecht                    ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2601;Kromme Rijn-streek en Heuvelrug         ;10;Rivierengebied               ;36;Utrecht               ;NL3;West-Nederland ;NL31;Utrecht      ; NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht      ;18;West Utrecht           ;7;Utrechtse Heuvelrug en 't Gooi          ;19;Utrecht                        ;14;West-Utrecht                            ;17;West-Utrecht                            ;191;   ;                                       ;0;                   ;9;Utrecht            ;5;50 000 - < 100 000 inwoners ;3;Matig stedelijk     ;59799;1451
477;298;298;Zelhem                             ;ZHM;Zelhem                    ;6;Zutphen         ;43;Achterhoek                    ;14;Arnhem-Doetinchem                  ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;18;GGD Regio Achterhoek                    ;18;Terborg            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;25;Doetinchem            ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;8;Zuidelijke Achterhoek           ;6;Noord- en Oost-Gelderland;25;Gelderland   ;12;Achterhoek             ;10;Achterhoek                              ;13;Oost-Gelderland                ;11;Achterhoek                              ;12;Achterhoek                              ;142;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11214;390
478;299;299;Zevenaar                           ;ZNR;Zevenaar                  ;5;Arnhem          ;45;Gelderland Midden             ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;26;De Lijmers                              ;2;Arnhem          ;6;Arnhem            ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;14;Arnhem             ;7;Arnhem          ;2;Oost-Nederland ;2503;Zuidelijk Gelderland                    ;4;Oostelijk Veehouderijgebied  ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland   ;11;Arnhem                 ;10;Achterhoek                              ;14;Arnhem/Nijmegen                ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;25965;1283
479;Zevenhuizen-Moerkapelle;1666;Zevenhuizen-Moerkapelle            ;ZME;Zevenhuizen-Moerkapelle   ;9;'s-Gravenhage   ;12;Hollands-Midden               ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;83;Midden Zuid-Holland                     ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland            ;51;Gouda                 ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;21;Rijnstreek             ;17;Overig Nederland                        ;27;Zuid-Holland-Oost              ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;10150;482
480;476;476;Zijpe                              ;ZPE;Zijpe                     ;14;Alkmaar         ;6;Kop van Noord-Holland         ;27;Den Helder-Schagen                 ;18;Kop van Noord-Holland              ;52;Overige gemeenten Kop van Noord-Holland ;4;Amsterdam       ;11;Alkmaar           ;12;Alkmaar          ;27;GGD Kop Van Noord-Holland               ;46;Alkmaar            ;11;Den Helder      ;3;West-Nederland ;2704;Texel en Land van Zijpe                 ;7;Westelijk Holland            ;37;Den Helder            ;NL3;West-Nederland ;NL32;Noord-Holland; NL321;Kop van Noord-Holland              ;14;Noord-Noord-Holland             ;10;Noord-Holland-Noord      ;27;Noord-Holland;19;Noord-Holland Noord    ;2;Noordzeebadplaatsen                     ;23;Kop van Noord-Holland          ;18;Kop Noord-Holland/West-Friesland        ;24;Kop Noord-Holland/West-Friesland        ;   ;   ;                                       ;0;                   ;0;                   ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;11314;182
481;637;637;Zoetermeer                         ;ZMR;Zoetermeer                ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;26;Agglomeratie 's-Gravenhage         ;83;Midden Zuid-Holland                     ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;16;'s-Gravenhage    ;41;GGD West-Holland                        ;29;Delft              ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL332;Agglomeratie 's-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland ;22;Haaglanden             ;17;Overig Nederland                        ;28;Haaglanden                     ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;   ;   ;                                       ;0;                   ;13;'s-Gravenhage      ;6;100 000 - < 150 000 inwoners;2;Sterk stedelijk     ;112594;2455
482;638;638;Zoeterwoude                        ;ZTE;Zoeterwoude               ;9;'s-Gravenhage   ;12;Hollands-Midden               ;31;Leiden-Alphen aan den Rijn         ;25;Agglomeratie Leiden en Bollenstreek;71;Randgebied Leiden                       ;3;'s-Gravenhage   ;14;Leiden            ;15;Leiden           ;37;GGD Zuid-Holland Noord                  ;30;Leiden             ;15;Leiden          ;3;West-Nederland ;2804;Westelijk Rijnland                      ;7;Westelijk Holland            ;46;Leiden                ;NL3;West-Nederland ;NL33;Zuid-Holland ; NL331;Agglomeratie Leiden en Bollenstreek;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland ;21;Rijnstreek             ;17;Overig Nederland                        ;26;Zuid-Holland-Noord             ;19;Bollenstreek/Leiden                     ;26;Bollenstreek/Leiden                     ;311;   ;                                       ;0;                   ;12;Leiden             ;2;5 000 - < 10 000 inwoners   ;4;Weinig stedelijk    ;8593;608
483;56;56;Zuidhorn                           ;ZDN;Zuidhorn                  ;18;Groningen       ;34;Groningen                     ;1;Groningen                          ;3;Overig Groningen                   ;1;Groninger Hoogeland en N. Westerkwartier;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;57;Groningen          ;1;Groningen       ;1;Noord-Nederland;2002;Centraal weidegebied in Groningen       ;3;Noordelijk Weidegebied       ;1;Groningen             ;NL1;Noord-Nederland;NL11;Groningen    ; NL113;Overig Groningen                   ;1;Groningen en omstreken          ;1;Groningen                ;20;Groningen    ;3;Centraal Groningen     ;17;Overig Nederland                        ;3;Centraal en westelijk Groningen;1;Ommelanden                              ;1;Ommelanden                              ;011;   ;                                       ;0;                   ;1;Groningen          ;3;10 000 - < 20 000 inwoners  ;5;Niet stedelijk      ;18109;334
484;879;879;Zundert                            ;ZDT;Zundert                   ;2;Breda           ;26;Stadsgewest Breda             ;43;Breda                              ;33;West-Noord-Brabant                 ;104;Gebied om Breda                         ;1;'s-Hertogenbosch;20;Breda             ;22;Breda            ;52;GGD West-Brabant                        ;5;Breda              ;17;Tilburg         ;4;Zuid-Nederland ;3006;Land van Breda                          ;12;Zuidwest-Brabant             ;66;Breda                 ;NL4;Zuid-Nederland ;NL41;Noord-Brabant; NL411;West-Noord-Brabant                 ;20;West-Noord-Brabant              ;20;Midden- en West-Brabant  ;30;Noord-Brabant;25;West Brabant           ;13;West- en Midden-Brabant                 ;34;West-Brabant                   ;25;Roosendaal/Breda                        ;35;Breda e.o.                              ;   ;   ;                                       ;0;                   ;16;Breda              ;4;20 000 - < 50 000 inwoners  ;5;Niet stedelijk      ;20386;418
485;301;301;Zutphen                            ;ZPN;Zutphen                   ;6;Zutphen         ;32;Stedendriehoek                ;16;Winterswijk-Zutphen                ;14;Achterhoek                         ;28;Overige gemeenten westelijke Achterhoek ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;14;GGD Regio Stedendriehoek                ;19;Zutphen            ;7;Arnhem          ;2;Oost-Nederland ;2508;Achterhoek                              ;4;Oostelijk Veehouderijgebied  ;23;Zutphen               ;NL2;Oost-Nederland ;NL22;Gelderland   ; NL222;Achterhoek                         ;7;Apeldoorn en midden-IJsselgebied;6;Noord- en Oost-Gelderland;25;Gelderland   ;9;Stedendriehoek         ;10;Achterhoek                              ;11;Stedendriehoek                 ;11;Achterhoek                              ;12;Achterhoek                              ;161;   ;                                       ;0;                   ;0;                   ;4;20 000 - < 50 000 inwoners  ;3;Matig stedelijk     ;36924;1469
