ID;LeeftijdVanDeMoederOp31December;HerkomstlandMoeder;GeboortelandMoeder;Perioden;LevendGeborenKinderen_1
372;15 jaar of jonger;België;Moeder geboren in Nederland;2021;0.0
373;15 jaar of jonger;België;Moeder geboren in Nederland;2022;0.0
374;15 jaar of jonger;België;Moeder geboren in Nederland;2023;0.0
375;15 jaar of jonger;België;Moeder geboren buiten Nederland;2021;0.0
376;15 jaar of jonger;België;Moeder geboren buiten Nederland;2022;0.0
377;15 jaar of jonger;België;Moeder geboren buiten Nederland;2023;0.0
378;15 jaar of jonger;Duitsland;Totaal moeders;2021;0.0
379;15 jaar of jonger;Duitsland;Totaal moeders;2022;0.0
380;15 jaar of jonger;Duitsland;Totaal moeders;2023;0.0
381;15 jaar of jonger;Duitsland;Moeder geboren in Nederland;2021;0.0
382;15 jaar of jonger;Duitsland;Moeder geboren in Nederland;2022;0.0
383;15 jaar of jonger;Duitsland;Moeder geboren in Nederland;2023;0.0
384;15 jaar of jonger;Duitsland;Moeder geboren buiten Nederland;2021;0.0
385;15 jaar of jonger;Duitsland;Moeder geboren buiten Nederland;2022;0.0
386;15 jaar of jonger;Duitsland;Moeder geboren buiten Nederland;2023;0.0
387;15 jaar of jonger;Polen;Totaal moeders;2021;0.0
388;15 jaar of jonger;Polen;Totaal moeders;2022;0.0
389;15 jaar of jonger;Polen;Totaal moeders;2023;0.0
390;15 jaar of jonger;Polen;Moeder geboren in Nederland;2021;0.0
391;15 jaar of jonger;Polen;Moeder geboren in Nederland;2022;0.0
392;15 jaar of jonger;Polen;Moeder geboren in Nederland;2023;0.0
393;15 jaar of jonger;Polen;Moeder geboren buiten Nederland;2021;0.0
394;15 jaar of jonger;Polen;Moeder geboren buiten Nederland;2022;0.0
395;15 jaar of jonger;Polen;Moeder geboren buiten Nederland;2023;0.0
396;15 jaar of jonger;Overig Europa;Totaal moeders;2021;0.0
397;15 jaar of jonger;Overig Europa;Totaal moeders;2022;2.0
398;15 jaar of jonger;Overig Europa;Totaal moeders;2023;0.0
399;15 jaar of jonger;Overig Europa;Moeder geboren in Nederland;2021;0.0
400;15 jaar of jonger;Overig Europa;Moeder geboren in Nederland;2022;1.0
401;15 jaar of jonger;Overig Europa;Moeder geboren in Nederland;2023;0.0
402;15 jaar of jonger;Overig Europa;Moeder geboren buiten Nederland;2021;0.0
403;15 jaar of jonger;Overig Europa;Moeder geboren buiten Nederland;2022;1.0
404;15 jaar of jonger;Overig Europa;Moeder geboren buiten Nederland;2023;0.0
405;15 jaar of jonger;Onbekend herkomstland;Totaal moeders;2021;0.0
406;15 jaar of jonger;Onbekend herkomstland;Totaal moeders;2022;0.0
407;15 jaar of jonger;Onbekend herkomstland;Totaal moeders;2023;0.0
408;15 jaar of jonger;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
409;15 jaar of jonger;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
410;15 jaar of jonger;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
411;15 jaar of jonger;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
412;15 jaar of jonger;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
413;15 jaar of jonger;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
414;16 jaar;Totaal;Totaal moeders;2021;27.0
415;16 jaar;Totaal;Totaal moeders;2022;34.0
416;16 jaar;Totaal;Totaal moeders;2023;31.0
417;16 jaar;Totaal;Moeder geboren in Nederland;2021;21.0
418;16 jaar;Totaal;Moeder geboren in Nederland;2022;25.0
419;16 jaar;Totaal;Moeder geboren in Nederland;2023;22.0
420;16 jaar;Totaal;Moeder geboren buiten Nederland;2021;6.0
421;16 jaar;Totaal;Moeder geboren buiten Nederland;2022;9.0
422;16 jaar;Totaal;Moeder geboren buiten Nederland;2023;9.0
423;16 jaar;Nederland;Totaal moeders;2021;15.0
424;16 jaar;Nederland;Totaal moeders;2022;22.0
425;16 jaar;Nederland;Totaal moeders;2023;18.0
426;16 jaar;Nederland;Moeder geboren in Nederland;2021;15.0
427;16 jaar;Nederland;Moeder geboren in Nederland;2022;22.0
428;16 jaar;Nederland;Moeder geboren in Nederland;2023;18.0
429;16 jaar;Nederland;Moeder geboren buiten Nederland;2021;
430;16 jaar;Nederland;Moeder geboren buiten Nederland;2022;
431;16 jaar;Nederland;Moeder geboren buiten Nederland;2023;
432;16 jaar;Buiten Nederland;Totaal moeders;2021;12.0
433;16 jaar;Buiten Nederland;Totaal moeders;2022;12.0
434;16 jaar;Buiten Nederland;Totaal moeders;2023;13.0
435;16 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;6.0
436;16 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;3.0
437;16 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;4.0
438;16 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;6.0
439;16 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;9.0
440;16 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;9.0
441;16 jaar;Europa (exclusief Nederland);Totaal moeders;2021;6.0
442;16 jaar;Europa (exclusief Nederland);Totaal moeders;2022;9.0
443;16 jaar;Europa (exclusief Nederland);Totaal moeders;2023;6.0
444;16 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;2.0
445;16 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;0.0
446;16 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;0.0
447;16 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;4.0
448;16 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;9.0
449;16 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;6.0
450;16 jaar;Buiten Europa;Totaal moeders;2021;6.0
451;16 jaar;Buiten Europa;Totaal moeders;2022;3.0
452;16 jaar;Buiten Europa;Totaal moeders;2023;7.0
453;16 jaar;Buiten Europa;Moeder geboren in Nederland;2021;4.0
454;16 jaar;Buiten Europa;Moeder geboren in Nederland;2022;3.0
455;16 jaar;Buiten Europa;Moeder geboren in Nederland;2023;4.0
456;16 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;2.0
457;16 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;0.0
458;16 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;3.0
459;16 jaar;Indonesië;Totaal moeders;2021;1.0
460;16 jaar;Indonesië;Totaal moeders;2022;0.0
461;16 jaar;Indonesië;Totaal moeders;2023;0.0
462;16 jaar;Indonesië;Moeder geboren in Nederland;2021;1.0
463;16 jaar;Indonesië;Moeder geboren in Nederland;2022;0.0
464;16 jaar;Indonesië;Moeder geboren in Nederland;2023;0.0
465;16 jaar;Indonesië;Moeder geboren buiten Nederland;2021;0.0
466;16 jaar;Indonesië;Moeder geboren buiten Nederland;2022;0.0
467;16 jaar;Indonesië;Moeder geboren buiten Nederland;2023;0.0
468;16 jaar;Marokko;Totaal moeders;2021;0.0
469;16 jaar;Marokko;Totaal moeders;2022;1.0
470;16 jaar;Marokko;Totaal moeders;2023;0.0
471;16 jaar;Marokko;Moeder geboren in Nederland;2021;0.0
472;16 jaar;Marokko;Moeder geboren in Nederland;2022;1.0
473;16 jaar;Marokko;Moeder geboren in Nederland;2023;0.0
474;16 jaar;Marokko;Moeder geboren buiten Nederland;2021;0.0
475;16 jaar;Marokko;Moeder geboren buiten Nederland;2022;0.0
476;16 jaar;Marokko;Moeder geboren buiten Nederland;2023;0.0
477;16 jaar;Nederlandse Cariben;Totaal moeders;2021;2.0
478;16 jaar;Nederlandse Cariben;Totaal moeders;2022;1.0
479;16 jaar;Nederlandse Cariben;Totaal moeders;2023;3.0
480;16 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2021;2.0
481;16 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2022;1.0
482;16 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2023;2.0
483;16 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2021;0.0
484;16 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2022;0.0
485;16 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2023;1.0
486;16 jaar;Suriname;Totaal moeders;2021;2.0
487;16 jaar;Suriname;Totaal moeders;2022;0.0
488;16 jaar;Suriname;Totaal moeders;2023;1.0
489;16 jaar;Suriname;Moeder geboren in Nederland;2021;1.0
490;16 jaar;Suriname;Moeder geboren in Nederland;2022;0.0
491;16 jaar;Suriname;Moeder geboren in Nederland;2023;1.0
492;16 jaar;Suriname;Moeder geboren buiten Nederland;2021;1.0
493;16 jaar;Suriname;Moeder geboren buiten Nederland;2022;0.0
494;16 jaar;Suriname;Moeder geboren buiten Nederland;2023;0.0
495;16 jaar;Turkije;Totaal moeders;2021;0.0
496;16 jaar;Turkije;Totaal moeders;2022;0.0
497;16 jaar;Turkije;Totaal moeders;2023;0.0
498;16 jaar;Turkije;Moeder geboren in Nederland;2021;0.0
499;16 jaar;Turkije;Moeder geboren in Nederland;2022;0.0
500;16 jaar;Turkije;Moeder geboren in Nederland;2023;0.0
501;16 jaar;Turkije;Moeder geboren buiten Nederland;2021;0.0
502;16 jaar;Turkije;Moeder geboren buiten Nederland;2022;0.0
503;16 jaar;Turkije;Moeder geboren buiten Nederland;2023;0.0
504;16 jaar;Afrika (exclusief Marokko);Totaal moeders;2021;1.0
505;16 jaar;Afrika (exclusief Marokko);Totaal moeders;2022;0.0
506;16 jaar;Afrika (exclusief Marokko);Totaal moeders;2023;1.0
507;16 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2021;0.0
508;16 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2022;0.0
509;16 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2023;0.0
510;16 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2021;1.0
511;16 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2022;0.0
512;16 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2023;1.0
513;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2021;0.0
514;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2022;1.0
515;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2023;2.0
516;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2021;0.0
517;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2022;1.0
518;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2023;1.0
519;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2021;0.0
520;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2022;0.0
521;16 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2023;1.0
522;16 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2021;0.0
523;16 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2022;0.0
524;16 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2023;0.0
525;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2021;0.0
526;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2022;0.0
527;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2023;0.0
528;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2021;0.0
529;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2022;0.0
530;16 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2023;0.0
531;16 jaar;Afrika;Totaal moeders;2021;1.0
532;16 jaar;Afrika;Totaal moeders;2022;1.0
533;16 jaar;Afrika;Totaal moeders;2023;1.0
534;16 jaar;Afrika;Moeder geboren in Nederland;2021;0.0
535;16 jaar;Afrika;Moeder geboren in Nederland;2022;1.0
536;16 jaar;Afrika;Moeder geboren in Nederland;2023;0.0
537;16 jaar;Afrika;Moeder geboren buiten Nederland;2021;1.0
538;16 jaar;Afrika;Moeder geboren buiten Nederland;2022;0.0
539;16 jaar;Afrika;Moeder geboren buiten Nederland;2023;1.0
540;16 jaar;Amerika;Totaal moeders;2021;4.0
541;16 jaar;Amerika;Totaal moeders;2022;2.0
542;16 jaar;Amerika;Totaal moeders;2023;6.0
543;16 jaar;Amerika;Moeder geboren in Nederland;2021;3.0
544;16 jaar;Amerika;Moeder geboren in Nederland;2022;2.0
545;16 jaar;Amerika;Moeder geboren in Nederland;2023;4.0
546;16 jaar;Amerika;Moeder geboren buiten Nederland;2021;1.0
547;16 jaar;Amerika;Moeder geboren buiten Nederland;2022;0.0
548;16 jaar;Amerika;Moeder geboren buiten Nederland;2023;2.0
549;16 jaar;Azië;Totaal moeders;2021;1.0
550;16 jaar;Azië;Totaal moeders;2022;0.0
551;16 jaar;Azië;Totaal moeders;2023;0.0
552;16 jaar;Azië;Moeder geboren in Nederland;2021;1.0
553;16 jaar;Azië;Moeder geboren in Nederland;2022;0.0
554;16 jaar;Azië;Moeder geboren in Nederland;2023;0.0
555;16 jaar;Azië;Moeder geboren buiten Nederland;2021;0.0
556;16 jaar;Azië;Moeder geboren buiten Nederland;2022;0.0
557;16 jaar;Azië;Moeder geboren buiten Nederland;2023;0.0
558;16 jaar;Oceanië;Totaal moeders;2021;0.0
559;16 jaar;Oceanië;Totaal moeders;2022;0.0
560;16 jaar;Oceanië;Totaal moeders;2023;0.0
561;16 jaar;Oceanië;Moeder geboren in Nederland;2021;0.0
562;16 jaar;Oceanië;Moeder geboren in Nederland;2022;0.0
563;16 jaar;Oceanië;Moeder geboren in Nederland;2023;0.0
564;16 jaar;Oceanië;Moeder geboren buiten Nederland;2021;0.0
565;16 jaar;Oceanië;Moeder geboren buiten Nederland;2022;0.0
566;16 jaar;Oceanië;Moeder geboren buiten Nederland;2023;0.0
567;16 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;5.0
568;16 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;8.0
569;16 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;6.0
570;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;2.0
571;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;0.0
572;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;0.0
573;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;3.0
574;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;8.0
575;16 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;6.0
576;16 jaar;België;Totaal moeders;2021;0.0
577;16 jaar;België;Totaal moeders;2022;0.0
578;16 jaar;België;Totaal moeders;2023;0.0
579;16 jaar;België;Moeder geboren in Nederland;2021;0.0
580;16 jaar;België;Moeder geboren in Nederland;2022;0.0
581;16 jaar;België;Moeder geboren in Nederland;2023;0.0
582;16 jaar;België;Moeder geboren buiten Nederland;2021;0.0
583;16 jaar;België;Moeder geboren buiten Nederland;2022;0.0
584;16 jaar;België;Moeder geboren buiten Nederland;2023;0.0
585;16 jaar;Duitsland;Totaal moeders;2021;1.0
586;16 jaar;Duitsland;Totaal moeders;2022;1.0
587;16 jaar;Duitsland;Totaal moeders;2023;0.0
588;16 jaar;Duitsland;Moeder geboren in Nederland;2021;1.0
589;16 jaar;Duitsland;Moeder geboren in Nederland;2022;0.0
590;16 jaar;Duitsland;Moeder geboren in Nederland;2023;0.0
591;16 jaar;Duitsland;Moeder geboren buiten Nederland;2021;0.0
592;16 jaar;Duitsland;Moeder geboren buiten Nederland;2022;1.0
593;16 jaar;Duitsland;Moeder geboren buiten Nederland;2023;0.0
594;16 jaar;Polen;Totaal moeders;2021;1.0
595;16 jaar;Polen;Totaal moeders;2022;1.0
596;16 jaar;Polen;Totaal moeders;2023;2.0
597;16 jaar;Polen;Moeder geboren in Nederland;2021;1.0
598;16 jaar;Polen;Moeder geboren in Nederland;2022;0.0
599;16 jaar;Polen;Moeder geboren in Nederland;2023;0.0
600;16 jaar;Polen;Moeder geboren buiten Nederland;2021;0.0
601;16 jaar;Polen;Moeder geboren buiten Nederland;2022;1.0
602;16 jaar;Polen;Moeder geboren buiten Nederland;2023;2.0
603;16 jaar;Overig Europa;Totaal moeders;2021;4.0
604;16 jaar;Overig Europa;Totaal moeders;2022;7.0
605;16 jaar;Overig Europa;Totaal moeders;2023;4.0
606;16 jaar;Overig Europa;Moeder geboren in Nederland;2021;0.0
607;16 jaar;Overig Europa;Moeder geboren in Nederland;2022;0.0
608;16 jaar;Overig Europa;Moeder geboren in Nederland;2023;0.0
609;16 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;4.0
610;16 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;7.0
611;16 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;4.0
612;16 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
613;16 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
614;16 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
615;16 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
616;16 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
617;16 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
618;16 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
619;16 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
620;16 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
621;17 jaar;Totaal;Totaal moeders;2021;91.0
622;17 jaar;Totaal;Totaal moeders;2022;97.0
623;17 jaar;Totaal;Totaal moeders;2023;82.0
624;17 jaar;Totaal;Moeder geboren in Nederland;2021;64.0
625;17 jaar;Totaal;Moeder geboren in Nederland;2022;69.0
626;17 jaar;Totaal;Moeder geboren in Nederland;2023;49.0
627;17 jaar;Totaal;Moeder geboren buiten Nederland;2021;27.0
628;17 jaar;Totaal;Moeder geboren buiten Nederland;2022;28.0
629;17 jaar;Totaal;Moeder geboren buiten Nederland;2023;33.0
630;17 jaar;Nederland;Totaal moeders;2021;46.0
631;17 jaar;Nederland;Totaal moeders;2022;45.0
632;17 jaar;Nederland;Totaal moeders;2023;38.0
633;17 jaar;Nederland;Moeder geboren in Nederland;2021;46.0
634;17 jaar;Nederland;Moeder geboren in Nederland;2022;45.0
635;17 jaar;Nederland;Moeder geboren in Nederland;2023;38.0
636;17 jaar;Nederland;Moeder geboren buiten Nederland;2021;
637;17 jaar;Nederland;Moeder geboren buiten Nederland;2022;
638;17 jaar;Nederland;Moeder geboren buiten Nederland;2023;
639;17 jaar;Buiten Nederland;Totaal moeders;2021;45.0
640;17 jaar;Buiten Nederland;Totaal moeders;2022;52.0
641;17 jaar;Buiten Nederland;Totaal moeders;2023;44.0
642;17 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;18.0
643;17 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;24.0
644;17 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;11.0
645;17 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;27.0
646;17 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;28.0
647;17 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;33.0
648;17 jaar;Europa (exclusief Nederland);Totaal moeders;2021;17.0
649;17 jaar;Europa (exclusief Nederland);Totaal moeders;2022;22.0
650;17 jaar;Europa (exclusief Nederland);Totaal moeders;2023;24.0
651;17 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;3.0
652;17 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;4.0
653;17 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;1.0
654;17 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;14.0
655;17 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;18.0
656;17 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;23.0
657;17 jaar;Buiten Europa;Totaal moeders;2021;28.0
658;17 jaar;Buiten Europa;Totaal moeders;2022;30.0
659;17 jaar;Buiten Europa;Totaal moeders;2023;20.0
660;17 jaar;Buiten Europa;Moeder geboren in Nederland;2021;15.0
661;17 jaar;Buiten Europa;Moeder geboren in Nederland;2022;20.0
662;17 jaar;Buiten Europa;Moeder geboren in Nederland;2023;10.0
663;17 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;13.0
664;17 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;10.0
665;17 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;10.0
666;17 jaar;Indonesië;Totaal moeders;2021;0.0
667;17 jaar;Indonesië;Totaal moeders;2022;0.0
668;17 jaar;Indonesië;Totaal moeders;2023;0.0
669;17 jaar;Indonesië;Moeder geboren in Nederland;2021;0.0
670;17 jaar;Indonesië;Moeder geboren in Nederland;2022;0.0
671;17 jaar;Indonesië;Moeder geboren in Nederland;2023;0.0
672;17 jaar;Indonesië;Moeder geboren buiten Nederland;2021;0.0
673;17 jaar;Indonesië;Moeder geboren buiten Nederland;2022;0.0
674;17 jaar;Indonesië;Moeder geboren buiten Nederland;2023;0.0
675;17 jaar;Marokko;Totaal moeders;2021;2.0
676;17 jaar;Marokko;Totaal moeders;2022;2.0
677;17 jaar;Marokko;Totaal moeders;2023;0.0
678;17 jaar;Marokko;Moeder geboren in Nederland;2021;2.0
679;17 jaar;Marokko;Moeder geboren in Nederland;2022;2.0
680;17 jaar;Marokko;Moeder geboren in Nederland;2023;0.0
681;17 jaar;Marokko;Moeder geboren buiten Nederland;2021;0.0
682;17 jaar;Marokko;Moeder geboren buiten Nederland;2022;0.0
683;17 jaar;Marokko;Moeder geboren buiten Nederland;2023;0.0
684;17 jaar;Nederlandse Cariben;Totaal moeders;2021;8.0
685;17 jaar;Nederlandse Cariben;Totaal moeders;2022;6.0
686;17 jaar;Nederlandse Cariben;Totaal moeders;2023;11.0
687;17 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2021;5.0
