ID;Zorgfinanciering;BatenVanFinancieringsvormenZorg;Zorgfuncties;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
252;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2000;146
253;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2001;627
254;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2002;843
255;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2003;1305
256;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2004;1609
257;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2005;1671
258;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2006;1661
259;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2007;2360
260;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2008;2388
261;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2009;2647
262;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2010;2881
263;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2011;3040
264;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2012;2945
265;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2013;2506
266;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2014;2545
267;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2015;5557
268;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2016;5403
269;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2017;5604
270;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2018;5995
271;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2019;6617
272;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2020;7808
273;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2021;7724
274;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Totaal gezondheidsverwante uitgaven;2022;7926
275;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;1998;3992
276;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;1999;4510
277;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2000;4888
278;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2001;5551
279;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2002;5784
280;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2003;6037
281;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2004;5853
282;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2005;6285
283;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2006;6389
284;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2007;8249
285;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2008;9263
286;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2009;10318
287;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2010;10532
288;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2011;10382
289;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2012;9783
290;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2013;8511
291;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2014;8337
292;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2015;8189
293;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2016;8989
294;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2017;9288
295;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2018;9732
296;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2019;10443
297;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2020;11791
298;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2021;12351
299;Totaal alle financieringsvormen;FS.1 Overdrachten van de overheid;Overige zorg en welzijn;2022;13832
300;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;1998;5481
301;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;1999;6132
302;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2000;6604
303;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2001;7516
304;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2002;8060
305;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2003;8380
306;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2004;8136
307;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2005;8934
308;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2006;9327
309;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2007;12519
310;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2008;13639
311;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2009;14974
312;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2010;15393
313;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2011;15260
314;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2012;14674
315;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2013;13078
316;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2014;12944
317;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2015;17159
318;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2016;17935
319;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2017;18478
320;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2018;19647
321;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2019;21082
322;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2020;27366
323;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2021;30357
324;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven zorg en welzijn;2022;28007
325;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;1998;1450
326;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;1999;1565
327;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2000;1656
328;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2001;1852
329;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2002;2133
330;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2003;2215
331;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2004;2212
332;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2005;2507
333;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2006;2747
334;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2007;3055
335;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2008;3170
336;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2009;3347
337;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2010;3337
338;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2011;3377
339;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2012;3482
340;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2013;3479
341;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2014;3565
342;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2015;4437
343;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2016;4599
344;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2017;4600
345;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2018;4943
346;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2019;5393
347;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2020;9847
348;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2021;12896
349;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal uitgaven gezondheidszorg;2022;9221
350;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;1998;117
351;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;1999;134
352;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2000;144
353;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2001;214
354;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2002;255
355;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2003;244
356;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2004;209
357;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2005;270
358;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2006;343
359;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2007;1261
360;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2008;1273
361;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2009;1378
362;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2010;1596
363;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2011;1670
364;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2012;1596
365;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2013;1580
366;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2014;1492
367;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2015;4869
368;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2016;4664
369;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2017;4885
370;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2018;5267
371;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2019;5543
372;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2020;6056
373;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2021;5452
374;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Totaal gezondheidsverwante uitgaven;2022;5314
375;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;1998;3913
376;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;1999;4433
377;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2000;4804
378;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2001;5450
379;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2002;5672
380;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2003;5920
381;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2004;5715
382;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2005;6158
383;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2006;6238
384;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2007;8203
385;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2008;9196
386;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2009;10250
387;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2010;10460
388;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2011;10213
389;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2012;9596
390;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2013;8018
391;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2014;7888
392;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2015;7853
393;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2016;8672
394;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2017;8993
395;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2018;9437
396;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2019;10145
397;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2020;11463
398;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2021;12009
399;Totaal alle financieringsvormen;FS.1.1  Overdrachten binnen de overheid;Overige zorg en welzijn;2022;13472
400;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;1998;3475
401;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;1999;3468
402;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2000;3813
403;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2001;3954
404;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2002;4145
405;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2003;3670
406;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2004;3991
407;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2005;3850
408;Totaal alle financieringsvormen;FS.1.2  Overheidsoverdrachten doelgr...;Totaal uitgaven zorg en welzijn;2006;2879
