ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;BedrijvenMetOmzetstijging_1;BedrijvenMetOmzetdaling_2;BedrijvenMetOmzetStabiel_3;BedrijvenMetSnelleOmzetstijging_4;BedrijvenMetSnelleOmzetdaling_5
311;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2009 4e kwartaal;;;;;
312;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2010 1e kwartaal;;;;;
313;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2010 2e kwartaal;;;;;
314;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2010 3e kwartaal;;;;;
315;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2010 4e kwartaal;;;;;
316;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2011 1e kwartaal;;;;;
317;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2011 2e kwartaal;;;;;
318;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2011 3e kwartaal;;;;;
319;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2011 4e kwartaal;;;;;
320;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2012 1e kwartaal;;;;;
321;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2012 2e kwartaal;;;;;
322;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2012 3e kwartaal;;;;;
323;06 Winning van aardolie en aardgas;10 tot 50 werkzame personen;2012 4e kwartaal;;;;;
324;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2004 1e kwartaal;;;;;
325;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2004 2e kwartaal;;;;;
326;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2004 3e kwartaal;;;;;
327;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2004 4e kwartaal;;;;;
328;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2005 1e kwartaal;;;;;
329;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2005 2e kwartaal;;;;;
330;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2005 3e kwartaal;;;;;
331;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2005 4e kwartaal;;;;;
332;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2006 1e kwartaal;;;;;
333;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2006 2e kwartaal;;;;;
334;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2006 3e kwartaal;;;;;
335;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2006 4e kwartaal;;;;;
336;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2007 1e kwartaal;;;;;
337;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2007 2e kwartaal;;;;;
338;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2007 3e kwartaal;;;;;
339;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2007 4e kwartaal;;;;;
340;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2008 1e kwartaal;;;;;
341;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2008 2e kwartaal;;;;;
342;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2008 3e kwartaal;;;;;
343;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2008 4e kwartaal;;;;;
344;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2009 1e kwartaal;;;;;
345;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2009 2e kwartaal;;;;;
346;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2009 3e kwartaal;;;;;
347;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2009 4e kwartaal;;;;;
348;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2010 1e kwartaal;;;;;
349;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2010 2e kwartaal;;;;;
350;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2010 3e kwartaal;;;;;
351;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2010 4e kwartaal;;;;;
352;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2011 1e kwartaal;;;;;
353;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2011 2e kwartaal;;;;;
354;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2011 3e kwartaal;;;;;
355;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2011 4e kwartaal;;;;;
356;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2012 1e kwartaal;;;;;
357;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2012 2e kwartaal;;;;;
358;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2012 3e kwartaal;;;;;
359;06 Winning van aardolie en aardgas;50 tot 100 werkzame personen;2012 4e kwartaal;;;;;
360;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2004 1e kwartaal;;;;;
361;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2004 2e kwartaal;;;;;
362;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2004 3e kwartaal;;;;;
363;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2004 4e kwartaal;;;;;
364;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2005 1e kwartaal;;;;;
365;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2005 2e kwartaal;;;;;
366;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2005 3e kwartaal;;;;;
367;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2005 4e kwartaal;;;;;
368;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2006 1e kwartaal;;;;;
369;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2006 2e kwartaal;;;;;
370;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2006 3e kwartaal;;;;;
371;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2006 4e kwartaal;;;;;
372;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2007 1e kwartaal;;;;;
373;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2007 2e kwartaal;;;;;
374;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2007 3e kwartaal;;;;;
375;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2007 4e kwartaal;;;;;
376;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2008 1e kwartaal;;;;;
377;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2008 2e kwartaal;;;;;
378;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2008 3e kwartaal;;;;;
379;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2008 4e kwartaal;;;;;
380;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2009 1e kwartaal;;;;;
381;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2009 2e kwartaal;;;;;
382;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2009 3e kwartaal;;;;;
383;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2009 4e kwartaal;;;;;
384;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2010 1e kwartaal;;;;;
385;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2010 2e kwartaal;;;;;
386;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2010 3e kwartaal;;;;;
387;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2010 4e kwartaal;;;;;
388;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2011 1e kwartaal;;;;;
389;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2011 2e kwartaal;;;;;
390;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2011 3e kwartaal;;;;;
391;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2011 4e kwartaal;;;;;
392;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2012 1e kwartaal;;;;;
393;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2012 2e kwartaal;;;;;
394;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2012 3e kwartaal;;;;;
395;06 Winning van aardolie en aardgas;100 tot 250 werkzame personen;2012 4e kwartaal;;;;;
396;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2004 1e kwartaal;;;;;
397;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2004 2e kwartaal;;;;;
398;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2004 3e kwartaal;;;;;
399;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2004 4e kwartaal;;;;;
400;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2005 1e kwartaal;;;;;
401;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2005 2e kwartaal;;;;;
402;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2005 3e kwartaal;;;;;
403;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2005 4e kwartaal;;;;;
404;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2006 1e kwartaal;;;;;
405;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2006 2e kwartaal;;;;;
406;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2006 3e kwartaal;;;;;
407;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2006 4e kwartaal;;;;;
408;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2007 1e kwartaal;;;;;
409;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2007 2e kwartaal;;;;;
410;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2007 3e kwartaal;;;;;
411;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2007 4e kwartaal;;;;;
412;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2008 1e kwartaal;;;;;
413;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2008 2e kwartaal;;;;;
414;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2008 3e kwartaal;;;;;
415;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2008 4e kwartaal;;;;;
416;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2009 1e kwartaal;;;;;
417;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2009 2e kwartaal;;;;;
418;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2009 3e kwartaal;;;;;
419;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2009 4e kwartaal;;;;;
420;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2010 1e kwartaal;;;;;
421;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2010 2e kwartaal;;;;;
422;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2010 3e kwartaal;;;;;
423;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2010 4e kwartaal;;;;;
424;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2011 1e kwartaal;;;;;
425;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2011 2e kwartaal;;;;;
426;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2011 3e kwartaal;;;;;
427;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2011 4e kwartaal;;;;;
428;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2012 1e kwartaal;;;;;
429;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2012 2e kwartaal;;;;;
430;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2012 3e kwartaal;;;;;
431;06 Winning van aardolie en aardgas;250 of meer werkzame personen;2012 4e kwartaal;;;;;
432;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2004 1e kwartaal;;;;;
433;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2004 2e kwartaal;;;;;
434;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2004 3e kwartaal;;;;;
435;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2004 4e kwartaal;;;;;
436;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2005 1e kwartaal;;;;;
437;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2005 2e kwartaal;;;;;
438;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2005 3e kwartaal;;;;;
439;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2005 4e kwartaal;;;;;
440;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2006 1e kwartaal;;;;;
441;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2006 2e kwartaal;;;;;
442;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2006 3e kwartaal;;;;;
443;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2006 4e kwartaal;;;;;
444;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2007 1e kwartaal;;;;;
445;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2007 2e kwartaal;;;;;
446;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2007 3e kwartaal;;;;;
447;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2007 4e kwartaal;;;;;
448;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2008 1e kwartaal;;;;;
449;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2008 2e kwartaal;;;;;
450;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2008 3e kwartaal;;;;;
451;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2008 4e kwartaal;;;;;
452;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2009 1e kwartaal;;;;;
453;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2009 2e kwartaal;;;;;
454;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2009 3e kwartaal;;;;;
455;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2009 4e kwartaal;;;;;
456;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2010 1e kwartaal;;;;;
457;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2010 2e kwartaal;;;;;
458;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2010 3e kwartaal;;;;;
459;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2010 4e kwartaal;;;;;
460;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2011 1e kwartaal;;;;;
461;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2011 2e kwartaal;;;;;
462;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2011 3e kwartaal;;;;;
463;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2011 4e kwartaal;;;;;
464;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2012 1e kwartaal;;;;;
465;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2012 2e kwartaal;;;;;
466;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2012 3e kwartaal;;;;;
467;08 Delfstoffenwinning (geen olie en gas);1 werkzame persoon;2012 4e kwartaal;;;;;
468;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2004 1e kwartaal;;;;;
469;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2004 2e kwartaal;;;;;
470;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2004 3e kwartaal;;;;;
471;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2004 4e kwartaal;;;;;
472;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2005 1e kwartaal;;;;;
473;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2005 2e kwartaal;;;;;
474;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2005 3e kwartaal;;;;;
475;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2005 4e kwartaal;;;;;
476;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2006 1e kwartaal;;;;;
477;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2006 2e kwartaal;;;;;
478;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2006 3e kwartaal;;;;;
479;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2006 4e kwartaal;;;;;
480;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2007 1e kwartaal;;;;;
481;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2007 2e kwartaal;;;;;
482;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2007 3e kwartaal;;;;;
483;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2007 4e kwartaal;;;;;
484;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2008 1e kwartaal;;;;;
485;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2008 2e kwartaal;;;;;
486;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2008 3e kwartaal;;;;;
487;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2008 4e kwartaal;;;;;
488;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2009 1e kwartaal;;;;;
489;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2009 2e kwartaal;;;;;
490;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2009 3e kwartaal;;;;;
491;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2009 4e kwartaal;;;;;
492;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2010 1e kwartaal;;;;;
493;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2010 2e kwartaal;;;;;
494;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2010 3e kwartaal;;;;;
495;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2010 4e kwartaal;;;;;
496;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2011 1e kwartaal;;;;;
497;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2011 2e kwartaal;;;;;
498;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2011 3e kwartaal;;;;;
499;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2011 4e kwartaal;;;;;
500;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2012 1e kwartaal;;;;;
501;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2012 2e kwartaal;;;;;
502;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2012 3e kwartaal;;;;;
503;08 Delfstoffenwinning (geen olie en gas);2 tot 10 werkzame personen;2012 4e kwartaal;;;;;
504;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2004 1e kwartaal;;;;;
505;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2004 2e kwartaal;;;;;
506;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2004 3e kwartaal;;;;;
507;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2004 4e kwartaal;;;;;
508;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2005 1e kwartaal;;;;;
509;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2005 2e kwartaal;;;;;
510;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2005 3e kwartaal;;;;;
511;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2005 4e kwartaal;;;;;
512;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2006 1e kwartaal;;;;;
513;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2006 2e kwartaal;;;;;
514;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2006 3e kwartaal;;;;;
515;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2006 4e kwartaal;;;;;
516;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2007 1e kwartaal;;;;;
517;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2007 2e kwartaal;;;;;
518;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2007 3e kwartaal;;;;;
519;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2007 4e kwartaal;;;;;
520;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2008 1e kwartaal;;;;;
521;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2008 2e kwartaal;;;;;
522;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2008 3e kwartaal;;;;;
523;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2008 4e kwartaal;;;;;
524;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2009 1e kwartaal;;;;;
525;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2009 2e kwartaal;;;;;
526;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2009 3e kwartaal;;;;;
527;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2009 4e kwartaal;;;;;
528;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2010 1e kwartaal;;;;;
529;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2010 2e kwartaal;;;;;
530;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2010 3e kwartaal;;;;;
531;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2010 4e kwartaal;;;;;
532;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2011 1e kwartaal;;;;;
533;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2011 2e kwartaal;;;;;
534;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2011 3e kwartaal;;;;;
535;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2011 4e kwartaal;;;;;
536;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2012 1e kwartaal;;;;;
537;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2012 2e kwartaal;;;;;
538;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2012 3e kwartaal;;;;;
539;08 Delfstoffenwinning (geen olie en gas);10 tot 50 werkzame personen;2012 4e kwartaal;;;;;
