ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
42;Totaal mannen en vrouwen;Natuur;Totaal alle vooropleidingen;Cohort 1992;2700;9.0;13.0;39.0;60.0;70.0;74.0;77.0;8.0;12.0;33.0;50.0;57.0;59.0;60.0;0.0;0.0;2.0;4.0;6.0;7.0;8.0;0.0;1.0;4.0;6.0;7.0;8.0;8.0;6.0;8.0;10.0;12.0;14.0;15.0;16.0;17.0;18.0;93.0;90.0;81.0;75.0;48.0;25.0;14.0;8.0;5.0;88.0;83.0;73.0;67.0;43.0;22.0;12.0;7.0;5.0;5.0;8.0;8.0;8.0;5.0;3.0;2.0;1.0;1.0
43;Totaal mannen en vrouwen;Natuur;Totaal alle vooropleidingen;Cohort 1993;2980;7.0;12.0;37.0;56.0;66.0;71.0;74.0;7.0;11.0;31.0;45.0;51.0;54.0;55.0;0.0;0.0;2.0;6.0;8.0;10.0;11.0;0.0;1.0;4.0;5.0;7.0;7.0;8.0;7.0;9.0;11.0;13.0;14.0;16.0;18.0;19.0;19.0;93.0;90.0;82.0;75.0;48.0;28.0;17.0;10.0;7.0;88.0;81.0;72.0;67.0;43.0;24.0;14.0;8.0;5.0;5.0;9.0;9.0;9.0;6.0;4.0;3.0;2.0;1.0
44;Totaal mannen en vrouwen;Natuur;Totaal alle vooropleidingen;Cohort 1994;2950;5.0;10.0;35.0;56.0;67.0;73.0;76.0;5.0;9.0;30.0;45.0;52.0;55.0;56.0;0.0;0.0;2.0;6.0;9.0;11.0;12.0;0.0;1.0;3.0;5.0;6.0;7.0;8.0;7.0;10.0;11.0;13.0;14.0;16.0;17.0;18.0;18.0;93.0;89.0;84.0;76.0;51.0;28.0;16.0;9.0;6.0;87.0;82.0;75.0;68.0;45.0;24.0;14.0;8.0;5.0;6.0;7.0;9.0;8.0;6.0;4.0;2.0;1.0;1.0
45;Totaal mannen en vrouwen;Natuur;VWO;Cohort 1990;2020;0.0;1.0;13.0;56.0;70.0;76.0;79.0;0.0;1.0;11.0;46.0;56.0;59.0;61.0;0.0;0.0;1.0;6.0;8.0;10.0;11.0;0.0;0.0;2.0;4.0;6.0;6.0;6.0;4.0;5.0;7.0;8.0;10.0;12.0;13.0;15.0;15.0;96.0;95.0;93.0;90.0;77.0;32.0;17.0;9.0;6.0;92.0;87.0;85.0;82.0;71.0;29.0;15.0;8.0;5.0;5.0;8.0;8.0;8.0;6.0;3.0;2.0;1.0;1.0
46;Totaal mannen en vrouwen;Natuur;VWO;Cohort 1991;2150;0.0;2.0;31.0;60.0;70.0;75.0;77.0;0.0;1.0;27.0;49.0;55.0;58.0;59.0;0.0;0.0;2.0;5.0;8.0;10.0;10.0;0.0;0.0;3.0;6.0;7.0;8.0;8.0;5.0;6.0;7.0;9.0;10.0;12.0;14.0;15.0;16.0;95.0;94.0;92.0;90.0;58.0;28.0;16.0;9.0;6.0;90.0;85.0;83.0;80.0;51.0;24.0;13.0;8.0;5.0;5.0;9.0;10.0;10.0;7.0;4.0;3.0;2.0;1.0
47;Totaal mannen en vrouwen;Natuur;VWO;Cohort 1992;2050;0.0;2.0;33.0;59.0;71.0;76.0;79.0;0.0;1.0;27.0;47.0;55.0;58.0;59.0;0.0;0.0;2.0;5.0;7.0;9.0;10.0;0.0;0.0;5.0;7.0;8.0;9.0;9.0;4.0;6.0;7.0;9.0;10.0;12.0;13.0;15.0;15.0;96.0;94.0;93.0;89.0;56.0;29.0;16.0;9.0;6.0;89.0;85.0;82.0;79.0;51.0;26.0;14.0;8.0;5.0;6.0;9.0;10.0;10.0;6.0;3.0;2.0;1.0;1.0
48;Totaal mannen en vrouwen;Natuur;VWO;Cohort 1993;2330;0.0;3.0;33.0;56.0;67.0;73.0;77.0;0.0;2.0;27.0;43.0;50.0;53.0;55.0;0.0;0.0;2.0;6.0;9.0;12.0;13.0;0.0;1.0;4.0;6.0;8.0;9.0;9.0;5.0;6.0;7.0;9.0;11.0;13.0;15.0;16.0;17.0;95.0;94.0;92.0;87.0;56.0;31.0;18.0;11.0;7.0;89.0;84.0;82.0;78.0;49.0;27.0;16.0;9.0;6.0;6.0;10.0;11.0;10.0;7.0;4.0;2.0;2.0;1.0
49;Totaal mannen en vrouwen;Natuur;VWO;Cohort 1994;2420;0.0;4.0;32.0;56.0;69.0;76.0;79.0;0.0;3.0;27.0;45.0;52.0;56.0;57.0;0.0;0.0;2.0;6.0;10.0;13.0;14.0;0.0;1.0;3.0;5.0;7.0;8.0;8.0;5.0;7.0;7.0;9.0;10.0;12.0;13.0;15.0;15.0;95.0;93.0;92.0;86.0;57.0;32.0;18.0;10.0;6.0;89.0;85.0;83.0;77.0;51.0;27.0;15.0;8.0;5.0;6.0;8.0;10.0;9.0;6.0;4.0;3.0;1.0;1.0
50;Totaal mannen en vrouwen;Natuur;HBO-diploma;Cohort 1990;340;55.0;71.0;75.0;78.0;79.0;79.0;79.0;54.0;69.0;74.0;76.0;77.0;77.0;77.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;9.0;13.0;16.0;18.0;19.0;20.0;20.0;20.0;20.0;91.0;79.0;29.0;11.0;6.0;2.0;1.0;1.0;1.0;90.0;77.0;28.0;11.0;6.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
51;Totaal mannen en vrouwen;Natuur;HBO-diploma;Cohort 1991;320;52.0;69.0;73.0;75.0;75.0;76.0;76.0;52.0;67.0;71.0;72.0;73.0;73.0;74.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;17.0;19.0;20.0;21.0;22.0;23.0;23.0;23.0;85.0;76.0;29.0;11.0;6.0;3.0;2.0;1.0;1.0;85.0;76.0;27.0;10.0;5.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
52;Totaal mannen en vrouwen;Natuur;HBO-diploma;Cohort 1992;360;58.0;75.0;78.0;80.0;81.0;81.0;81.0;57.0;73.0;76.0;78.0;79.0;79.0;79.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;10.0;12.0;15.0;17.0;18.0;17.0;18.0;18.0;19.0;90.0;79.0;27.0;9.0;4.0;3.0;2.0;1.0;1.0;90.0;79.0;27.0;9.0;4.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
53;Totaal mannen en vrouwen;Natuur;HBO-diploma;Cohort 1993;340;55.0;70.0;73.0;73.0;74.0;75.0;75.0;53.0;66.0;68.0;69.0;70.0;70.0;70.0;2.0;3.0;4.0;4.0;4.0;4.0;4.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;13.0;17.0;21.0;23.0;24.0;23.0;24.0;25.0;24.0;87.0;79.0;24.0;7.0;4.0;3.0;1.0;1.0;1.0;87.0;78.0;23.0;7.0;3.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
54;Totaal mannen en vrouwen;Natuur;HBO-diploma;Cohort 1994;270;47.0;59.0;64.0;65.0;66.0;67.0;67.0;46.0;58.0;62.0;63.0;64.0;65.0;65.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0;23.0;26.0;30.0;32.0;32.0;32.0;31.0;31.0;85.0;71.0;27.0;10.0;4.0;3.0;2.0;1.0;1.0;84.0;70.0;25.0;10.0;4.0;3.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0
55;Totaal mannen en vrouwen;Natuur;Andere vooropleiding;Cohort 1990;270;7.0;9.0;26.0;39.0;44.0;46.0;48.0;7.0;9.0;23.0;33.0;36.0;38.0;39.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;0.0;0.0;2.0;4.0;5.0;5.0;5.0;19.0;30.0;32.0;36.0;36.0;40.0;43.0;42.0;43.0;79.0;67.0;61.0;55.0;38.0;22.0;13.0;12.0;9.0;75.0;60.0;53.0;47.0;31.0;18.0;12.0;9.0;6.0;4.0;7.0;9.0;7.0;7.0;4.0;2.0;2.0;3.0
56;Totaal mannen en vrouwen;Natuur;Andere vooropleiding;Cohort 1991;260;6.0;15.0;29.0;41.0;47.0;52.0;54.0;5.0;11.0;22.0;32.0;37.0;39.0;41.0;0.0;0.0;0.0;2.0;2.0;4.0;4.0;1.0;4.0;6.0;8.0;8.0;8.0;9.0;21.0;25.0;30.0;33.0;35.0;37.0;40.0;41.0;40.0;77.0;71.0;64.0;52.0;36.0;21.0;13.0;8.0;6.0;70.0;62.0;55.0;46.0;31.0;18.0;10.0;5.0;4.0;7.0;8.0;8.0;6.0;5.0;3.0;3.0;3.0;2.0
57;Totaal mannen en vrouwen;Natuur;Andere vooropleiding;Cohort 1992;280;9.0;15.0;29.0;45.0;51.0;53.0;56.0;7.0;13.0;24.0;37.0;41.0;43.0;44.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;2.0;2.0;4.0;5.0;6.0;6.0;6.0;15.0;21.0;25.0;28.0;32.0;33.0;36.0;36.0;37.0;83.0;75.0;65.0;58.0;39.0;23.0;14.0;11.0;7.0;80.0;70.0;60.0;52.0;36.0;19.0;11.0;9.0;5.0;4.0;5.0;6.0;6.0;3.0;4.0;3.0;2.0;2.0
58;Totaal mannen en vrouwen;Natuur;Andere vooropleiding;Cohort 1993;300;8.0;14.0;29.0;40.0;47.0;52.0;56.0;7.0;12.0;24.0;33.0;38.0;41.0;42.0;0.0;0.0;1.0;2.0;4.0;5.0;7.0;1.0;1.0;3.0;5.0;5.0;6.0;7.0;17.0;24.0;28.0;28.0;31.0;33.0;33.0;34.0;34.0;82.0;73.0;64.0;58.0;40.0;27.0;20.0;14.0;10.0;78.0;65.0;55.0;50.0;34.0;23.0;15.0;10.0;6.0;4.0;8.0;9.0;8.0;6.0;5.0;5.0;5.0;4.0
59;Totaal mannen en vrouwen;Natuur;Andere vooropleiding;Cohort 1994;260;10.0;15.0;29.0;42.0;50.0;53.0;55.0;7.0;12.0;23.0;33.0;37.0;37.0;39.0;0.0;0.0;1.0;3.0;6.0;8.0;8.0;2.0;3.0;4.0;6.0;7.0;7.0;8.0;20.0;27.0;27.0;32.0;34.0;36.0;37.0;37.0;37.0;79.0;68.0;63.0;53.0;37.0;23.0;13.0;10.0;8.0;74.0;62.0;56.0;47.0;32.0;20.0;12.0;8.0;7.0;5.0;7.0;7.0;6.0;5.0;3.0;2.0;2.0;1.0
60;Totaal mannen en vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1990;5600;4.0;8.0;19.0;45.0;65.0;72.0;76.0;4.0;7.0;13.0;34.0;50.0;56.0;59.0;0.0;0.0;0.0;2.0;3.0;4.0;4.0;0.0;1.0;6.0;10.0;12.0;12.0;13.0;6.0;8.0;10.0;10.0;11.0;13.0;14.0;15.0;16.0;94.0;92.0;86.0;82.0;70.0;41.0;21.0;12.0;7.0;85.0;78.0;72.0;68.0;61.0;36.0;19.0;11.0;7.0;8.0;14.0;14.0;14.0;9.0;5.0;3.0;2.0;1.0
61;Totaal mannen en vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1991;5600;4.0;8.0;23.0;51.0;66.0;72.0;76.0;4.0;8.0;16.0;38.0;50.0;56.0;58.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;0.0;1.0;7.0;11.0;12.0;13.0;14.0;6.0;8.0;9.0;11.0;12.0;14.0;15.0;16.0;17.0;94.0;92.0;87.0;80.0;64.0;35.0;19.0;12.0;8.0;84.0;78.0;72.0;66.0;55.0;31.0;17.0;10.0;6.0;10.0;14.0;15.0;14.0;9.0;4.0;3.0;2.0;1.0
62;Totaal mannen en vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1992;5210;5.0;10.0;23.0;47.0;62.0;70.0;74.0;5.0;9.0;17.0;37.0;49.0;55.0;58.0;0.0;0.0;0.0;2.0;3.0;3.0;4.0;0.0;1.0;5.0;9.0;11.0;11.0;12.0;7.0;9.0;11.0;13.0;14.0;15.0;17.0;18.0;19.0;93.0;90.0;84.0;77.0;62.0;37.0;21.0;12.0;8.0;85.0;79.0;71.0;65.0;55.0;33.0;19.0;10.0;7.0;8.0;12.0;13.0;12.0;8.0;4.0;2.0;2.0;1.0
63;Totaal mannen en vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1993;5150;5.0;10.0;22.0;43.0;59.0;67.0;71.0;5.0;9.0;16.0;33.0;45.0;52.0;55.0;0.0;0.0;0.0;2.0;3.0;4.0;4.0;0.0;1.0;6.0;9.0;10.0;11.0;12.0;9.0;12.0;14.0;15.0;16.0;18.0;19.0;20.0;21.0;91.0;88.0;81.0;74.0;61.0;38.0;21.0;13.0;9.0;82.0;76.0;68.0;62.0;53.0;34.0;19.0;11.0;7.0;9.0;11.0;13.0;12.0;7.0;4.0;3.0;2.0;1.0
64;Totaal mannen en vrouwen;Techniek;Totaal alle vooropleidingen;Cohort 1994;4990;5.0;9.0;20.0;37.0;54.0;64.0;70.0;5.0;8.0;14.0;27.0;41.0;50.0;54.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;0.0;1.0;5.0;8.0;10.0;11.0;11.0;10.0;13.0;15.0;16.0;17.0;18.0;19.0;21.0;21.0;90.0;86.0;81.0;74.0;62.0;45.0;27.0;15.0;10.0;82.0;76.0;69.0;63.0;55.0;40.0;24.0;14.0;8.0;8.0;11.0;12.0;11.0;7.0;4.0;3.0;2.0;1.0
65;Totaal mannen en vrouwen;Techniek;VWO;Cohort 1990;4460;0.0;1.0;12.0;44.0;66.0;75.0;80.0;0.0;0.0;5.0;30.0;49.0;56.0;59.0;0.0;0.0;0.0;2.0;4.0;5.0;5.0;0.0;0.0;6.0;11.0;14.0;14.0;15.0;3.0;4.0;6.0;6.0;7.0;9.0;10.0;12.0;13.0;97.0;96.0;94.0;93.0;81.0;47.0;24.0;13.0;8.0;87.0;80.0;78.0;77.0;70.0;42.0;21.0;11.0;7.0;10.0;16.0;17.0;17.0;11.0;6.0;3.0;2.0;1.0
66;Totaal mannen en vrouwen;Techniek;VWO;Cohort 1991;4460;0.0;1.0;18.0;50.0;67.0;75.0;79.0;0.0;1.0;9.0;35.0;49.0;55.0;58.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;1.0;8.0;13.0;15.0;15.0;16.0;3.0;4.0;6.0;7.0;8.0;10.0;11.0;12.0;13.0;97.0;96.0;94.0;91.0;74.0;40.0;21.0;13.0;8.0;85.0;79.0;77.0;74.0;64.0;35.0;19.0;11.0;7.0;12.0;16.0;17.0;17.0;10.0;5.0;3.0;2.0;1.0
67;Totaal mannen en vrouwen;Techniek;VWO;Cohort 1992;3930;0.0;1.0;16.0;46.0;64.0;74.0;78.0;0.0;1.0;9.0;33.0;48.0;56.0;59.0;0.0;0.0;0.0;2.0;3.0;4.0;5.0;0.0;1.0;6.0;11.0;13.0;14.0;14.0;2.0;3.0;5.0;6.0;8.0;9.0;11.0;12.0;13.0;98.0;97.0;95.0;92.0;76.0;44.0;25.0;14.0;9.0;88.0;82.0;79.0;77.0;66.0;40.0;23.0;12.0;8.0;10.0;14.0;16.0;16.0;10.0;5.0;3.0;2.0;1.0
68;Totaal mannen en vrouwen;Techniek;VWO;Cohort 1993;3770;0.0;1.0;15.0;42.0;62.0;72.0;77.0;0.0;1.0;8.0;29.0;45.0;53.0;57.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;1.0;7.0;11.0;13.0;14.0;15.0;2.0;4.0;5.0;6.0;7.0;9.0;11.0;12.0;13.0;98.0;96.0;94.0;92.0;77.0;48.0;27.0;16.0;10.0;87.0;81.0;78.0;76.0;67.0;43.0;23.0;14.0;9.0;11.0;15.0;16.0;16.0;10.0;5.0;4.0;2.0;2.0
69;Totaal mannen en vrouwen;Techniek;VWO;Cohort 1994;3670;0.0;2.0;14.0;35.0;57.0;70.0;77.0;0.0;1.0;7.0;23.0;41.0;52.0;57.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;1.0;6.0;10.0;12.0;13.0;14.0;2.0;4.0;5.0;6.0;8.0;9.0;10.0;12.0;12.0;98.0;96.0;94.0;91.0;78.0;56.0;33.0;19.0;12.0;88.0;82.0;80.0;77.0;68.0;51.0;29.0;17.0;10.0;10.0;13.0;15.0;14.0;9.0;5.0;3.0;2.0;1.0
70;Totaal mannen en vrouwen;Techniek;HBO-diploma;Cohort 1990;680;31.0;53.0;63.0;66.0;68.0;69.0;71.0;31.0;52.0;61.0;65.0;66.0;67.0;68.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;17.0;20.0;24.0;27.0;27.0;28.0;28.0;28.0;28.0;83.0;79.0;44.0;20.0;11.0;6.0;5.0;3.0;2.0;82.0;77.0;43.0;19.0;10.0;6.0;4.0;3.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
71;Totaal mannen en vrouwen;Techniek;HBO-diploma;Cohort 1991;700;29.0;53.0;64.0;66.0;68.0;69.0;69.0;28.0;52.0;62.0;65.0;66.0;67.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;16.0;21.0;23.0;26.0;28.0;28.0;29.0;28.0;28.0;84.0;79.0;48.0;21.0;8.0;5.0;3.0;3.0;2.0;82.0;76.0;47.0;20.0;8.0;5.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
72;Totaal mannen en vrouwen;Techniek;HBO-diploma;Cohort 1992;750;32.0;58.0;68.0;70.0;71.0;72.0;73.0;30.0;56.0;65.0;68.0;68.0;69.0;69.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;13.0;19.0;23.0;25.0;25.0;25.0;26.0;27.0;27.0;87.0;80.0;47.0;18.0;8.0;5.0;3.0;2.0;1.0;86.0;79.0;46.0;17.0;7.0;5.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
73;Totaal mannen en vrouwen;Techniek;HBO-diploma;Cohort 1993;780;30.0;55.0;62.0;65.0;67.0;67.0;68.0;29.0;52.0;60.0;63.0;64.0;65.0;65.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;17.0;22.0;25.0;27.0;28.0;30.0;30.0;30.0;31.0;83.0;77.0;44.0;18.0;9.0;5.0;3.0;2.0;2.0;82.0;76.0;43.0;17.0;9.0;5.0;3.0;2.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
74;Totaal mannen en vrouwen;Techniek;HBO-diploma;Cohort 1994;690;32.0;54.0;61.0;65.0;67.0;67.0;68.0;30.0;52.0;59.0;63.0;65.0;65.0;66.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;14.0;23.0;26.0;27.0;28.0;29.0;29.0;29.0;30.0;86.0;75.0;43.0;19.0;12.0;6.0;4.0;3.0;2.0;85.0;74.0;42.0;19.0;11.0;5.0;3.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
75;Totaal mannen en vrouwen;Techniek;Andere vooropleiding;Cohort 1990;460;4.0;9.0;20.0;32.0;45.0;50.0;54.0;2.0;7.0;15.0;24.0;34.0;38.0;41.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;2.0;3.0;5.0;7.0;9.0;10.0;10.0;18.0;22.0;26.0;28.0;29.0;32.0;32.0;32.0;34.0;82.0;75.0;70.0;63.0;51.0;36.0;23.0;18.0;11.0;75.0;67.0;61.0;54.0;44.0;32.0;20.0;15.0;10.0;6.0;8.0;9.0;8.0;7.0;5.0;3.0;2.0;2.0
76;Totaal mannen en vrouwen;Techniek;Andere vooropleiding;Cohort 1991;440;3.0;7.0;18.0;33.0;45.0;51.0;53.0;3.0;5.0;14.0;26.0;37.0;40.0;42.0;0.0;0.0;1.0;1.0;2.0;3.0;3.0;0.0;1.0;3.0;5.0;7.0;8.0;9.0;18.0;22.0;24.0;28.0;31.0;32.0;32.0;33.0;34.0;82.0;76.0;72.0;65.0;51.0;35.0;22.0;15.0;13.0;76.0;68.0;63.0;57.0;44.0;30.0;17.0;12.0;10.0;6.0;8.0;9.0;8.0;7.0;5.0;5.0;3.0;3.0
77;Totaal mannen en vrouwen;Techniek;Andere vooropleiding;Cohort 1992;530;6.0;9.0;15.0;27.0;36.0;41.0;44.0;5.0;7.0;12.0;22.0;29.0;33.0;35.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;4.0;5.0;6.0;7.0;32.0;39.0;41.0;43.0;45.0;45.0;47.0;48.0;50.0;67.0;58.0;53.0;48.0;40.0;27.0;17.0;11.0;7.0;63.0;52.0;46.0;42.0;35.0;24.0;15.0;10.0;6.0;4.0;6.0;6.0;6.0;5.0;3.0;2.0;1.0;1.0
78;Totaal mannen en vrouwen;Techniek;Andere vooropleiding;Cohort 1993;600;4.0;8.0;15.0;22.0;28.0;33.0;35.0;3.0;7.0;11.0;17.0;22.0;26.0;27.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2.0;3.0;4.0;5.0;5.0;6.0;43.0;49.0;53.0;55.0;57.0;58.0;59.0;60.0;60.0;56.0;49.0;42.0;36.0;28.0;20.0;13.0;7.0;5.0;52.0;44.0;37.0;31.0;25.0;17.0;11.0;6.0;5.0;4.0;5.0;6.0;5.0;3.0;3.0;2.0;1.0;0.0
79;Totaal mannen en vrouwen;Techniek;Andere vooropleiding;Cohort 1994;630;2.0;5.0;11.0;17.0;23.0;29.0;31.0;1.0;3.0;8.0;13.0;18.0;23.0;24.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;3.0;4.0;4.0;5.0;5.0;49.0;55.0;57.0;59.0;60.0;61.0;61.0;62.0;63.0;51.0;44.0;41.0;36.0;29.0;22.0;16.0;9.0;7.0;47.0;39.0;36.0;31.0;26.0;19.0;14.0;8.0;6.0;3.0;4.0;5.0;4.0;3.0;3.0;2.0;1.0;1.0
80;Totaal mannen en vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1990;2310;4.0;15.0;41.0;69.0;79.0;84.0;86.0;4.0;14.0;39.0;64.0;73.0;77.0;78.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;2.0;3.0;4.0;5.0;5.0;4.0;6.0;7.0;8.0;8.0;10.0;10.0;10.0;11.0;96.0;93.0;88.0;78.0;51.0;21.0;11.0;6.0;4.0;93.0;89.0;83.0;72.0;47.0;19.0;10.0;5.0;3.0;3.0;4.0;5.0;5.0;4.0;2.0;1.0;1.0;1.0
81;Totaal mannen en vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1991;2300;5.0;14.0;50.0;72.0;80.0;83.0;85.0;5.0;14.0;47.0;68.0;74.0;77.0;78.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;4.0;5.0;7.0;7.0;8.0;8.0;9.0;9.0;10.0;10.0;95.0;92.0;88.0;78.0;42.0;19.0;10.0;7.0;5.0;93.0;88.0;83.0;74.0;39.0;17.0;9.0;5.0;4.0;2.0;4.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0
82;Totaal mannen en vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1992;2330;7.0;17.0;55.0;73.0;81.0;84.0;86.0;6.0;17.0;54.0;70.0;76.0;79.0;80.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;4.0;6.0;7.0;8.0;8.0;8.0;9.0;10.0;10.0;95.0;92.0;87.0;75.0;37.0;18.0;10.0;6.0;4.0;93.0;89.0;82.0;71.0;34.0;16.0;8.0;4.0;3.0;2.0;3.0;4.0;4.0;3.0;2.0;2.0;1.0;1.0
83;Totaal mannen en vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1993;2360;6.0;18.0;54.0;70.0;80.0;85.0;87.0;6.0;17.0;52.0;67.0;76.0;79.0;81.0;0.0;0.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;2.0;3.0;3.0;4.0;4.0;3.0;5.0;6.0;6.0;7.0;8.0;9.0;9.0;9.0;97.0;94.0;88.0;76.0;39.0;22.0;11.0;6.0;4.0;94.0;90.0;84.0;72.0;36.0;20.0;10.0;5.0;3.0;2.0;4.0;4.0;4.0;2.0;1.0;1.0;1.0;1.0
84;Totaal mannen en vrouwen;Gezondheid;Totaal alle vooropleidingen;Cohort 1994;2540;5.0;20.0;49.0;69.0;79.0;84.0;87.0;4.0;19.0;47.0;65.0;74.0;78.0;80.0;0.0;0.0;0.0;1.0;2.0;2.0;3.0;0.0;0.0;2.0;3.0;3.0;4.0;4.0;3.0;5.0;6.0;6.0;7.0;7.0;8.0;8.0;9.0;97.0;95.0;90.0;74.0;44.0;24.0;13.0;8.0;5.0;94.0;90.0;85.0;69.0;41.0;22.0;12.0;7.0;4.0;3.0;4.0;5.0;5.0;3.0;2.0;1.0;1.0;1.0
85;Totaal mannen en vrouwen;Gezondheid;VWO;Cohort 1990;1850;0.0;9.0;38.0;71.0;82.0;87.0;89.0;0.0;9.0;37.0;66.0;75.0;79.0;81.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;2.0;4.0;5.0;5.0;5.0;2.0;4.0;4.0;5.0;5.0;6.0;6.0;7.0;8.0;98.0;96.0;96.0;86.0;56.0;23.0;12.0;6.0;3.0;95.0;91.0;90.0;80.0;52.0;21.0;10.0;5.0;2.0;3.0;5.0;6.0;6.0;4.0;2.0;2.0;1.0;1.0
86;Totaal mannen en vrouwen;Gezondheid;VWO;Cohort 1991;1820;0.0;8.0;48.0;74.0;83.0;86.0;88.0;0.0;8.0;46.0;69.0;76.0;79.0;80.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;0.0;0.0;2.0;3.0;4.0;4.0;5.0;3.0;4.0;5.0;5.0;5.0;6.0;6.0;7.0;7.0;97.0;96.0;95.0;87.0;47.0;20.0;11.0;7.0;5.0;94.0;91.0;90.0;82.0;43.0;18.0;9.0;5.0;3.0;3.0;5.0;5.0;5.0;4.0;2.0;1.0;1.0;1.0
