ID;Geslacht;Herkomstgroepering;Immigratiemotief;Immigrantencohort;Woongemeente;Perioden;AantalAllochtoneImmigrantenTotaal_1;PersonenMetWerkOfUitkeringTotaal_2;WerkzamePersonen_3;PersonenMetEenUitkering_4
165;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Eindhoven;2004, vrijdag 24 september;1.0;73.9;59.4;17.6
166;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Eindhoven;2005, vrijdag 30 september;0.9;75.0;58.5;19.6
167;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Eindhoven;2006, vrijdag 29 september;0.9;78.9;63.1;21.5
168;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;1999, vrijdag 24 september;0.3;34.7;27.3;9.4
169;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2000, vrijdag 29 september;0.3;58.5;32.5;29.6
170;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2001, vrijdag 28 september;0.2;64.8;37.3;29.5
171;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2002, vrijdag 27 september;0.2;72.3;47.6;29.9
172;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2003, vrijdag 26 september;0.2;74.4;45.6;35.3
173;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2004, vrijdag 24 september;0.2;74.0;43.5;34.5
174;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2005, vrijdag 30 september;0.2;73.1;37.1;39.6
175;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Emmen;2006, vrijdag 29 september;0.2;75.1;45.0;35.4
176;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;1999, vrijdag 24 september;1.3;23.7;18.1;6.2
177;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2000, vrijdag 29 september;1.2;32.8;25.5;9.1
178;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2001, vrijdag 28 september;0.9;45.3;34.5;12.7
179;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2002, vrijdag 27 september;0.8;52.1;38.1;16.2
180;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2003, vrijdag 26 september;0.7;57.0;40.3;19.7
181;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2004, vrijdag 24 september;0.6;60.8;39.5;24.5
182;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2005, vrijdag 30 september;0.6;66.4;38.1;32.6
183;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Enschede;2006, vrijdag 29 september;0.5;70.9;40.5;36.5
184;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;1999, vrijdag 24 september;0.3;39.1;32.2;8.5
185;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2000, vrijdag 29 september;0.2;58.1;47.3;12.4
186;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2001, vrijdag 28 september;0.2;63.1;48.1;17.2
187;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2002, vrijdag 27 september;0.2;70.4;53.1;20.7
188;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2003, vrijdag 26 september;0.2;72.4;51.4;23.3
189;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2004, vrijdag 24 september;0.2;79.3;54.7;27.1
190;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2005, vrijdag 30 september;0.2;78.9;54.1;27.3
191;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Gouda;2006, vrijdag 29 september;0.2;79.1;56.0;29.7
192;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);1999, vrijdag 24 september;5.2;40.1;29.5;12.0
193;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2000, vrijdag 29 september;4.9;49.7;39.4;11.9
194;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2001, vrijdag 28 september;4.5;53.3;41.4;13.8
195;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2002, vrijdag 27 september;4.1;58.3;44.9;14.9
196;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2003, vrijdag 26 september;3.8;60.9;45.4;17.4
197;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2004, vrijdag 24 september;3.6;61.4;44.1;19.4
198;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2005, vrijdag 30 september;3.5;63.8;46.0;19.8
199;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Gravenhage (gemeente);2006, vrijdag 29 september;3.3;67.1;49.9;20.9
200;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);1999, vrijdag 24 september;1.2;32.1;20.9;12.3
201;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2000, vrijdag 29 september;1.1;45.7;30.0;17.6
202;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2001, vrijdag 28 september;1.0;52.5;37.2;17.7
203;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2002, vrijdag 27 september;0.9;57.4;39.0;21.0
204;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2003, vrijdag 26 september;0.8;64.4;42.7;25.4
205;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2004, vrijdag 24 september;0.7;67.2;41.2;30.6
206;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2005, vrijdag 30 september;0.6;72.4;44.0;34.4
207;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Groningen (gemeente);2006, vrijdag 29 september;0.5;76.5;46.6;34.8
208;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;1999, vrijdag 24 september;0.9;40.3;37.8;3.7
209;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2000, vrijdag 29 september;0.7;58.4;53.4;6.6
210;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2001, vrijdag 28 september;0.7;61.9;55.3;8.7
211;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2002, vrijdag 27 september;0.6;65.9;57.1;10.0
212;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2003, vrijdag 26 september;0.6;64.8;54.8;11.5
213;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2004, vrijdag 24 september;0.5;71.2;57.6;15.5
214;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2005, vrijdag 30 september;0.5;73.2;55.1;21.0
215;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlem;2006, vrijdag 29 september;0.5;77.0;62.3;18.8
216;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;1999, vrijdag 24 september;0.5;47.0;44.0;4.2
217;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2000, vrijdag 29 september;0.4;60.2;57.9;4.8
218;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2001, vrijdag 28 september;0.4;65.9;60.6;6.7
219;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2002, vrijdag 27 september;0.4;71.0;63.2;9.6
220;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2003, vrijdag 26 september;0.4;72.6;62.5;12.2
221;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2004, vrijdag 24 september;0.4;71.3;60.3;13.4
222;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2005, vrijdag 30 september;0.3;73.4;63.0;12.4
223;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Haarlemmermeer;2006, vrijdag 29 september;0.4;76.1;67.0;13.1
224;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;1999, vrijdag 24 september;0.0;;;
225;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2000, vrijdag 29 september;0.0;;;
226;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2001, vrijdag 28 september;0.1;44.0;30.0;
227;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2002, vrijdag 27 september;0.0;;;
228;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2003, vrijdag 26 september;0.0;;;
229;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2004, vrijdag 24 september;0.0;;;
230;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2005, vrijdag 30 september;0.0;;;
231;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hardenberg;2006, vrijdag 29 september;0.0;;;
232;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;1999, vrijdag 24 september;0.4;32.7;22.3;12.5
233;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2000, vrijdag 29 september;0.4;44.3;33.4;14.0
234;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2001, vrijdag 28 september;0.4;54.5;38.0;17.8
235;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2002, vrijdag 27 september;0.3;56.9;38.8;21.7
236;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2003, vrijdag 26 september;0.3;65.8;41.2;27.8
237;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2004, vrijdag 24 september;0.3;67.4;38.9;33.2
238;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2005, vrijdag 30 september;0.3;64.3;35.7;34.7
239;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Heerlen;2006, vrijdag 29 september;0.3;68.3;41.3;33.6
240;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;1999, vrijdag 24 september;0.3;37.3;20.1;18.3
241;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2000, vrijdag 29 september;0.2;52.4;32.2;23.6
242;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2001, vrijdag 28 september;0.2;57.7;31.3;28.4
243;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2002, vrijdag 27 september;0.2;61.3;37.7;27.1
244;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2003, vrijdag 26 september;0.2;70.2;41.5;31.9
245;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2004, vrijdag 24 september;0.2;73.7;40.4;37.2
246;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2005, vrijdag 30 september;0.1;71.1;41.5;33.1
247;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Den Helder;2006, vrijdag 29 september;0.1;76.0;55.8;31.8
248;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;1999, vrijdag 24 september;0.4;43.9;38.3;6.5
249;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2000, vrijdag 29 september;0.4;49.2;43.8;9.3
250;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2001, vrijdag 28 september;0.3;61.2;50.1;13.3
251;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2002, vrijdag 27 september;0.3;65.5;51.1;18.5
252;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2003, vrijdag 26 september;0.3;69.0;50.0;21.0
253;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2004, vrijdag 24 september;0.3;74.4;51.2;26.6
254;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2005, vrijdag 30 september;0.3;75.3;51.7;26.7
255;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Helmond;2006, vrijdag 29 september;0.3;75.4;53.7;26.5
256;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);1999, vrijdag 24 september;0.3;35.6;25.8;12.0
257;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2000, vrijdag 29 september;0.3;49.2;37.1;16.0
258;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2001, vrijdag 28 september;0.2;56.3;41.6;19.6
259;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2002, vrijdag 27 september;0.2;65.1;45.9;23.6
260;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2003, vrijdag 26 september;0.2;66.2;43.7;26.6
261;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2004, vrijdag 24 september;0.2;68.9;42.0;28.3
262;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2005, vrijdag 30 september;0.2;69.7;43.3;28.8
263;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hengelo (O.);2006, vrijdag 29 september;0.2;71.8;47.3;29.3
264;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;1999, vrijdag 24 september;0.5;42.4;36.3;8.4
265;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2000, vrijdag 29 september;0.4;54.1;45.2;11.1
266;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2001, vrijdag 28 september;0.4;61.9;49.6;15.1
267;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2002, vrijdag 27 september;0.4;62.8;48.2;21.3
268;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2003, vrijdag 26 september;0.3;74.8;54.8;24.0
269;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2004, vrijdag 24 september;0.3;72.8;52.8;25.1
270;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2005, vrijdag 30 september;0.3;79.0;57.0;28.0
271;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;'s-Hertogenbosch;2006, vrijdag 29 september;0.3;77.8;56.2;26.2
272;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;1999, vrijdag 24 september;0.4;40.0;37.2;3.0
273;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2000, vrijdag 29 september;0.4;45.1;41.5;6.7
274;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2001, vrijdag 28 september;0.4;58.7;49.5;11.5
275;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2002, vrijdag 27 september;0.3;65.9;51.9;15.3
276;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2003, vrijdag 26 september;0.3;70.7;57.6;15.2
277;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2004, vrijdag 24 september;0.3;72.6;58.7;18.1
278;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2005, vrijdag 30 september;0.3;76.6;58.0;21.9
279;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hilversum;2006, vrijdag 29 september;0.3;77.8;63.7;18.9
280;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;1999, vrijdag 24 september;0.1;23.1;17.9;
281;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2000, vrijdag 29 september;0.1;32.8;22.4;
282;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2001, vrijdag 28 september;0.1;50.9;35.1;19.3
283;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2002, vrijdag 27 september;0.1;56.0;34.0;24.0
284;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2003, vrijdag 26 september;0.1;66.0;44.0;22.0
285;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2004, vrijdag 24 september;0.0;;;
286;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2005, vrijdag 30 september;0.0;;;
287;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoogeveen;2006, vrijdag 29 september;0.0;;;
288;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;1999, vrijdag 24 september;0.2;51.5;37.4;17.2
289;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2000, vrijdag 29 september;0.2;63.5;44.6;20.2
290;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2001, vrijdag 28 september;0.2;66.7;47.1;23.6
291;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2002, vrijdag 27 september;0.2;69.3;53.9;18.4
292;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2003, vrijdag 26 september;0.2;73.5;57.0;20.6
293;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2004, vrijdag 24 september;0.2;76.6;56.8;23.4
294;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2005, vrijdag 30 september;0.2;78.5;56.5;27.1
295;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Hoorn;2006, vrijdag 29 september;0.2;80.9;57.8;26.6
296;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;1999, vrijdag 24 september;0.4;14.7;12.4;3.5
297;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;2000, vrijdag 29 september;0.3;22.9;17.7;6.4
298;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;2001, vrijdag 28 september;0.3;26.3;17.3;9.6
299;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;2002, vrijdag 27 september;0.3;30.2;20.1;11.4
300;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;2003, vrijdag 26 september;0.3;34.8;18.2;18.2
301;Totaal mannen en vrouwen;0;Totaal immigratiemotieven;Allochtone immigranten, cohort 1999;Kerkrade;2004, vrijdag 24 september;0.2;37.4;20.0;19.6
